rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Madonna,Take A Bow,NA,NA,4,NA,4 WEEKS AT NO. 1,14WEEKS ON CHART
2,2,Soul For Real,Candy Rain,3,11,NA,NA,NA,NA
3,1,TLC,Creep,2,19,NA,NA,NA,NA
4,4,Brandy,Baby,4,7,NA,NA,NA,NA
5,5,TLC,Red Light Special,18,3,NA,NA,NA,NA
6,6,The Notorious B.I.G.,Big Poppa/Warning,11,10,NA,NA,NA,NA
7,7,Sheryl Crow,Strong Enough,9,12,NA,NA,NA,NA
8,8,Brownstone,If You Love Me,8,15,NA,NA,NA,NA
9,5,Des'ree,You Gotta Be,5,29,NA,NA,NA,NA
10,1,Boyz II Men,On Bended Knee ,7,18,NA,NA,NA,NA
11,3,Real McCoy,Another Night,6,30,NA,NA,NA,NA
12,10,Hootie & The Blowfish,Hold My Hand,10,24,NA,NA,NA,NA
13,13,Dionne Farris,I Know,14,8,NA,NA,NA,NA
14,14,Adina Howard ,Freak Like Me,17,6,NA,NA,NA,NA
15,8,4PM,Sukiyaki,12,27,NA,NA,NA,NA
16,4,Bon Jovi,Always,13,25,NA,NA,NA,NA
17,17,Real McCoy,Run Away,30,2,NA,NA,NA,NA
18,18,Subway (Featuring 702),This Lil' Game We Play,19,7,NA,NA,NA,NA
19,16,Melissa Etheridge,Like The Way I Do/If I Wanted To,16,5,NA,NA,NA,NA
20,20,Montell Jordan,This Is How We Do It,34,4,NA,NA,NA,NA
21,21,Boyz II Men,Thank You,25,4,NA,NA,NA,NA
22,22,Martin Page,In The House Of Stone And Light,22,14,NA,NA,NA,NA
23,17,K-Ci Hailey,If You Think You're Lonely Now,20,5,NA,NA,NA,NA
24,7,BLACKstreet,Before I Let You Go,21,22,NA,NA,NA,NA
25,25,2Pac,Dear Mama/Old School,31,2,NA,NA,NA,NA
26,26,Elton John,Believe,52,2,NA,NA,NA,NA
27,27,Gloria Estefan,Everlasting Love,27,8,NA,NA,NA,NA
28,13,Tom Petty,You Don't Know How It Feels,15,16,NA,NA,NA,NA
29,11,Corona,The Rhythm Of The Night,23,19,NA,NA,NA,NA
30,8,Melissa Etheridge,I'm The Only One,24,33,NA,NA,NA,NA
31,22,N2U,I Miss You,28,16,NA,NA,NA,NA
32,20,Jade ,Every Day Of The Week,29,17,NA,NA,NA,NA
33,33,Jamie Walters,Hold On,36,8,NA,NA,NA,NA
34,16,Immature,Constantly,26,17,NA,NA,NA,NA
35,35,Bonnie Raitt,"You Got It (From ""Boys On The Side"")",35,5,NA,NA,NA,NA
36,18,Vanessa Williams,The Sweetest Days,32,19,NA,NA,NA,NA
37,1,Ini Kamoze,"Here Comes The Hotstepper (From ""Ready To Wear"")",33,27,NA,NA,NA,NA
38,38,Craig Mack,Get Down,53,12,NA,NA,NA,NA
39,39,Firehouse,I Live My Life For You,51,4,NA,NA,NA,NA
40,6,Brandy,I Wanna Be Down,37,25,NA,NA,NA,NA
41,41,Bone Thugs-N-Harmony Featuring Eazy-E,Foe Tha Love Of $,42,4,NA,NA,NA,NA
42,8,69 Boyz,Tootsee Roll,45,37,NA,NA,NA,NA
43,37,Amy Grant With Vince Gill,House Of Love,38,17,NA,NA,NA,NA
44,44,Blessid Union Of Souls,I Believe,54,5,NA,NA,NA,NA
45,1,Boyz II Men,I'll Make Love To You,40,32,NA,NA,NA,NA
46,41,2 Unlimited,Get Ready For This,41,27,NA,NA,NA,NA
47,14,20 Fingers Featuring Gillette,Short Dick Man,39,28,NA,NA,NA,NA
48,11,Crystal Waters,100% Pure Love,44,43,NA,NA,NA,NA
49,8,Janet Jackson,You Want This/70's Love Groove,47,22,NA,NA,NA,NA
50,2,Sheryl Crow,All I Wanna Do,48,33,NA,NA,NA,NA
51,51,Stevie B, Dream About You/Funky Melody,55,6,NA,NA,NA,NA
52,29,Jon Secada,Mental Picture,46,17,NA,NA,NA,NA
53,19,R.E.M.,Bang And Blame,43,9,NA,NA,NA,NA
54,54,Channel Live,Mad Izm,58,7,NA,NA,NA,NA
55,55,Ol' Dirty Bastard,Brooklyn Zoo,63,4,NA,NA,NA,NA
56,56,Stevie Wonder,For Your Love,64,3,NA,NA,NA,NA
57,52,Simple Minds,She's A River,57,5,NA,NA,NA,NA
58,58,Gillette,Mr. Personality,68,3,NA,NA,NA,NA
59,59,Mobb Deep,Shook Ones Part II,69,4,NA,NA,NA,NA
60,60,All-4-One,(She's Got) Skillz,67,11,NA,NA,NA,NA
61,61,Annie Lennox,"No More ""I Love You's""",78,2,NA,NA,NA,NA
62,62,Usher,Think Of You,73,5,NA,NA,NA,NA
63,63,Rednex,Cotton Eye Joe,94,2,NA,NA,NA,NA
64,55,The Flaming Lips,She Don't Use Jelly,66,14,NA,NA,NA,NA
65,50,Nine,Whutcha Want?,60,13,NA,NA,NA,NA
66,57,Capleton,Tour,61,7,NA,NA,NA,NA
67,38,Andru Donalds,Mishale,56,15,NA,NA,NA,NA
68,62,Lil Suzy,Promise Me,62,13,NA,NA,NA,NA
69,51,69 Boyz,Kitty Kitty,65,15,NA,NA,NA,NA
70,53,Portishead,Sour Times (Nobody Loves Me),59,6,NA,NA,NA,NA
71,71,Keith Murray,Get Lifted,74,3,NA,NA,NA,NA
72,72,Keith Martin,Never Find Someone Like You,77,3,NA,NA,NA,NA
73,73,K7,Move It Like This,79,6,NA,NA,NA,NA
74,74,Scarface Feat. Ice Cube,People Don't Believe,83,2,NA,NA,NA,NA
75,75,Max-A-Million,Fat Boy,86,7,NA,NA,NA,NA
76,45,Method Man,Bring The Pain,70,19,NA,NA,NA,NA
77,72,Jewell,Woman To Woman,76,8,NA,NA,NA,NA
78,78,IV Xample,I'd Rather Be Alone,92,2,NA,NA,NA,NA
79,75,E-40 (Featuring Leviti),1-Luv,75,4,NA,NA,NA,NA
80,62,Willi One Blood,"Whiney, Whiney (From ""Dumb And Dumber"")",71,9,NA,NA,NA,NA
81,81,Hootie & The Blowfish,Let Her Cry,90,2,NA,NA,NA,NA
82,69,Vicious,Nika,81,10,NA,NA,NA,NA
83,38,Changing Faces,Foolin' Around,72,18,NA,NA,NA,NA
84,77,95 South,Rodeo,85,6,NA,NA,NA,NA
85,82,Crystal Waters,What I Need,82,3,NA,NA,NA,NA
86,29,Mary J. Blige,Be Happy,80,20,NA,NA,NA,NA
87,87,Shabba Ranks,Let's Get It On,97,2,NA,NA,NA,NA
88,58,Luther Vandross,Always And Forever,84,15,NA,NA,NA,NA
89,NA,Foreigner,Until The End Of Time,NA,NA,NA,NA,NA,NA
90,72, Livin' Joy,Dreamer,87,8,NA,NA,NA,NA
91,79,Missjones,Where I Wanna Be Boy,88,6,NA,NA,NA,NA
92,89,John Waite,How Did I Get By Without You?,89,5,NA,NA,NA,NA
93,NA,Fun Factory,Close To You,NA,NA,NA,NA,NA,NA
94,65,Dru Down,Pimp Of The Year,98,13,NA,NA,NA,NA
95,81, Karyn White,Can I Stay With You,95,5,NA,NA,NA,NA
96,NA,Dr. Dre,"Keep Their Heads Ringin' (From ""Friday"")",NA,NA,NA,NA,NA,NA
97,74,Anita Baker,I Apologize,99,12,NA,NA,NA,NA
98,NA,Method Man,Release Yo' Delf,NA,NA,NA,NA,NA,NA
99,69,Too $hort,Cocktales,93,9,NA,NA,NA,NA
100,94,Redman,Can't Wait,100,4,NA,NA,NA,NA
