rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,Love Takes Time,NA,NA,2,NA,2WEEKS AT NO. 1,10WEEKS ON CHART
2,2,M.C. Hammer,Pray,2,8,NA,NA,NA,NA
3,3,Alias,More Than Words Can Say,6,11,NA,NA,NA,NA
4,4,Deee-Lite,Groove Is In The Heart,8,10,NA,NA,NA,NA
5,5,Whitney Houston, I'm Your Baby Tonight,13,5,NA,NA,NA,NA
6,1,Vanilla Ice,Ice Ice Baby,3,11,NA,NA,NA,NA
7,7,Poison,Something To Believe In,10,7,NA,NA,NA,NA
8,8,Stevie B,Because I Love You (The Postman Song),15,7,NA,NA,NA,NA
9,1,James Ingram,I Don't Have The Heart,5,16,NA,NA,NA,NA
10,10,Bette Midler,From A Distance,16,7,NA,NA,NA,NA
11,9,Candyman,Knockin' Boots,9,12,NA,NA,NA,NA
12,12,Tony Toni Tone,Feels Good,12,12,NA,NA,NA,NA
13,4,Pebbles,Giving You The Benefit,4,14,NA,NA,NA,NA
14,14,Daryl Hall John Oates,So Close,18,8,NA,NA,NA,NA
15,1,Janet Jackson,Black Cat,7,10,NA,NA,NA,NA
16,16,Soho,Hippychick,20,11,NA,NA,NA,NA
17,17,UB40,The Way You Do The Things You Do,24,10,NA,NA,NA,NA
18,18,Heart,Stranded,23,9,NA,NA,NA,NA
19,19,Wilson Phillips,Impulsive,27,6,NA,NA,NA,NA
20,10,Warrant,Cherry Pie,11,11,NA,NA,NA,NA
21,6,After 7,Can't Stop,14,17,NA,NA,NA,NA
22,22,Damn Yankees,High Enough,28,9,NA,NA,NA,NA
23,1,Maxi Priest ,Close To You,17,21,NA,NA,NA,NA
24,24,DNA Featuring Suzanne Vega,Tom's Diner,31,7,NA,NA,NA,NA
25,25,2 In A Room,Wiggle It,30,7,NA,NA,NA,NA
26,26,George Michael,Freedom,33,4,NA,NA,NA,NA
27,27,David Cassidy,Lyin' To Myself,29,9,NA,NA,NA,NA
28,19,The Righteous Brothers,Unchained Melody,22,7,NA,NA,NA,NA
29,19,Concrete Blonde,Joey,19,14,NA,NA,NA,NA
30,30,Jon Bon Jovi,"Miracle (From ""Young Guns II"")",35,4,NA,NA,NA,NA
31,31,Donny Osmond,My Love Is A Fire,38,6,NA,NA,NA,NA
32,32,Bell Biv DeVoe,B.B.D. (I Thought It Was Me)?,37,6,NA,NA,NA,NA
33,33,Information Society,Think,40,7,NA,NA,NA,NA
34,34, Ralph Tresvant,Sensitivity,48,3,NA,NA,NA,NA
35,32,The Human League,Heart Like A Wheel,32,9,NA,NA,NA,NA
36,13,The Righteous Brothers,Unchained Melody,25,13,NA,NA,NA,NA
37,9,INXS,Suicide Blonde,21,11,NA,NA,NA,NA
38,38,Winger, Miles Away,43,6,NA,NA,NA,NA
39,39,Steve Winwood,One And Only Man,44,3,NA,NA,NA,NA
40,8,Black Box,Everybody Everybody,26,16,NA,NA,NA,NA
41,1,Nelson,(Can't Live Without Your) Love And Affection,34,20,NA,NA,NA,NA
42,42,Al B. Sure!,Missunderstanding,47,6,NA,NA,NA,NA
43,19,Slaughter,Fly To the Angels,39,14,NA,NA,NA,NA
44,44,Johnny Gill,Fairweather Friend,52,5,NA,NA,NA,NA
45,45,Billy Joel,And So It Goes,51,5,NA,NA,NA,NA
46,NA,Madonna,Justify My Love,NA,NA,NA,NA,NA,NA
47,47,Elisa Fiorillo,On The Way Up,49,8,NA,NA,NA,NA
48,48,Nelson,After The Rain,56,3,NA,NA,NA,NA
49,49,Surface,The First Time,63,3,NA,NA,NA,NA
50,50,The Outfield,For You,57,3,NA,NA,NA,NA
51,1,George Michael,Praying For Time,36,12,NA,NA,NA,NA
52,6,Dino,Romeo,41,15,NA,NA,NA,NA
53,53,Phil Collins,Hang In Long Enough,69,2,NA,NA,NA,NA
54,53,Caron Wheeler, Livin' In The Light,53,8,NA,NA,NA,NA
55,4,Phil Collins,Something Happened On The Way To Heaven,42,16,NA,NA,NA,NA
56,56,Cathy Dennis,Just Another Dream,60,4,NA,NA,NA,NA
57,57,Cheap Trick,Wherever Would I Be,61,4,NA,NA,NA,NA
58,3,Bell Biv DeVoe,Do Me!,46,21,NA,NA,NA,NA
59,59,Guy,I Wanna Get With U,73,2,NA,NA,NA,NA
