rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Sinead O'Connor,Nothing Compares 2 U,NA,NA,3,NA,3WEEKS AT NO. 1,8WEEKS ON CHART
2,2,Calloway,I Wanna Be Rich,3,13,NA,NA,NA,NA
3,3,Michael Bolton,How Can We Be Lovers,5,10,NA,NA,NA,NA
4,4, Madonna,Vogue,12,4,NA,NA,NA,NA
5,5,Heart,All I Wanna Do Is Make Love To You,10,6,NA,NA,NA,NA
6,2,Jane Child,Don't Wanna Fall In Love,2,13,NA,NA,NA,NA
7,6,Babyface,Whip Appeal,6,11,NA,NA,NA,NA
8,3,Lisa Stansfield,All Around The World,4,14,NA,NA,NA,NA
9,9,Aerosmith,What It Takes,11,8,NA,NA,NA,NA
10,10,Janet Jackson,Alright,17,5,NA,NA,NA,NA
11,8,Motley Crue,Without You,8,11,NA,NA,NA,NA
12,12,Wilson Phillips ,Hold On,16,8,NA,NA,NA,NA
13,13,Seduction,Heartbeat ,13,11,NA,NA,NA,NA
14,14,Linear,Sending All My Love,15,12,NA,NA,NA,NA
15,15,Sweet Sensation,Love Child,18,8,NA,NA,NA,NA
16,16,Rod Stewart With Ronald Isley,This Old Heart Of Mine,20,7,NA,NA,NA,NA
17,17,Adam Ant, Room At The Top,21,9,NA,NA,NA,NA
18,18,Bell Biv DeVoe,Poison,24,5,NA,NA,NA,NA
19,9,A'me Lorain,"Whole Wide World (From ""True Love"")",9,16,NA,NA,NA,NA
20,6,Luther Vandross,Here And Now,7,20,NA,NA,NA,NA
21,21,Don Henley,The Heart Of The Matter,22,12,NA,NA,NA,NA
22,22,Roxette,"It Must Have Been Love (From ""Pretty Woman"")",29,5,NA,NA,NA,NA
23,23,M.C. Hammer,U Can't Touch This,27,2,NA,NA,NA,NA
24,1,Tommy Page,I'll Be Your Everything,14,12,NA,NA,NA,NA
25,25,Expose,Your Baby Never Looked Good In Blue,28,6,NA,NA,NA,NA
26,26,Digital Underground,The Humpty Dance,26,8,NA,NA,NA,NA
27,1,Taylor Dayne,Love Will Lead You Back,23,15,NA,NA,NA,NA
28,1,Alannah Myles,Black Velvet ,25,18,NA,NA,NA,NA
29,8,KISS,Forever,19,14,NA,NA,NA,NA
30,30,Perfect Gentlemen,Ooh La La (I Can't Get Over You),38,4,NA,NA,NA,NA
31,31, Salt-N-Pepa,Expression,33,9,NA,NA,NA,NA
32,32,After 7,Ready Or Not,36,6,NA,NA,NA,NA
33,33,Faster Pussycat,House Of Pain,34,11,NA,NA,NA,NA
34,24,The U-Krew,If U Were Mine,32,15,NA,NA,NA,NA
35,35,Fleetwood Mac,Save Me,35,5,NA,NA,NA,NA
36,36,Jude Cole,"Baby, It's Tonight",42,4,NA,NA,NA,NA
37,37,Giant,I'll See You In My Dreams,43,7,NA,NA,NA,NA
38,7,Technotronic,Get Up! (Before The Night Is Over),30,15,NA,NA,NA,NA
39,39,Phil Collins,Do You Remember?,51,2,NA,NA,NA,NA
40,40,Timmy T.,Time After Time,41,9,NA,NA,NA,NA
41,41,Basia,Cruising For Bruising,44,5,NA,NA,NA,NA
42,3,Phil Collins,I Wish It Would Rain Down,31,14,NA,NA,NA,NA
43,43,Richard Marx,Children Of The Night,55,2,NA,NA,NA,NA
44,44,Partners In Kryme,Turtle Power,57,3,NA,NA,NA,NA
45,45,Electronic,Getting Away With It,47,6,NA,NA,NA,NA
46,37,Corey Hart,A Little Love,37,8,NA,NA,NA,NA
47,47,Whistle,Always And Forever,52,5,NA,NA,NA,NA
48,48,Gloria Estefan,Oye Mi Canto (Hear My Voice),49,5,NA,NA,NA,NA
49,49,The Cover Girls,All That Glitters Isn't Gold,53,5,NA,NA,NA,NA
50,50,Depeche Mode ,Enjoy The Silence,58,4,NA,NA,NA,NA
51,51,The B-52s,Deadbeat Club,60,3,NA,NA,NA,NA
52,9,Biz Markie,Just A Friend,45,16,NA,NA,NA,NA
53,53,Michel'le,Nicety,62,4,NA,NA,NA,NA
54,54,Soul II Soul,Get A Life,61,4,NA,NA,NA,NA
55,55,Peter Murphy,Cuts You Up,56,7,NA,NA,NA,NA
56,NA,Taylor Dayne,I'll Be Your Shelter,NA,NA,NA,NA,NA,NA
57,31,Quincy Jones,The Secret Garden,40,9,NA,NA,NA,NA
58,7,Michel'le,No More Lies,48,25,NA,NA,NA,NA
59,59,Laura Branigan,Moonlight On Water,59,6,NA,NA,NA,NA
60,60,Nikki,Notice Me,73,2,NA,NA,NA,NA
61,NA,En Vogue,Hold On,NA,NA,NA,NA,NA,NA
62,62,Brent Bourgeois,Dare To Fall In Love,75,2,NA,NA,NA,NA
63,11,Linda Ronstadt (Featuring Aaron Neville),All My Life,46,13,NA,NA,NA,NA
64,64,Damn Yankees,Coming Of Age,68,3,NA,NA,NA,NA
65,65,Louie Louie,Sittin' In The Lap Of Luxury,97,2,NA,NA,NA,NA
66,20,Cher,Heart Of Stone,39,13,NA,NA,NA,NA
67,46,Robert Plant,Hurting Kind (I've Got My Eyes On You),50,7,NA,NA,NA,NA
68,66,Bad English ,Heaven Is A 4 Letter Word,66,4,NA,NA,NA,NA
