rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Paula Abdul,Rush Rush,NA,NA,4,NA,4WEEKS AT NO. 1,9WEEKS ON CHART
2,2,EMF,Unbelievable,3,13,NA,NA,NA,NA
3,2,Color Me Badd,"I Wanna Sex You Up (From ""New Jack City"")",2,14,NA,NA,NA,NA
4,4,Luther Vandross,Power Of Love/Love Power,4,11,NA,NA,NA,NA
5,5,Jesus Jones,"Right Here, Right Now",7,13,NA,NA,NA,NA
6,1,Extreme,More Than Words,6,16,NA,NA,NA,NA
7,7,Michael W. Smith,Place In This World,13,10,NA,NA,NA,NA
8,8,Crystal Waters,Gypsy Woman (She's Homeless),11,10,NA,NA,NA,NA
9,4,R.E.M.,Losing My Religion,5,14,NA,NA,NA,NA
10,10,UB40,Here I Am (Come And Take Me),12,16,NA,NA,NA,NA
11,11,Lisa Fischer,How Can I Ease The Pain,14,13,NA,NA,NA,NA
12,10,Another Bad Creation,Playground,10,11,NA,NA,NA,NA
13,13,Marc Cohn,Walking In Memphis,15,15,NA,NA,NA,NA
14,14,Tara Kemp,Piece Of My Heart,17,9,NA,NA,NA,NA
15,15,Rhythm Syndicate,P.A.S.S.I.O.N.,20,6,NA,NA,NA,NA
16,16,David A. Stewart Introducing Candy Dulfer,Lily Was Here,18,8,NA,NA,NA,NA
17,17,Surface,Never Gonna Let You Down,19,11,NA,NA,NA,NA
18,18,Londonbeat,A Better Love,21,9,NA,NA,NA,NA
19,19,Wilson Phillips,The Dream Is Still Alive,25,6,NA,NA,NA,NA
20,20,D.J. Jazzy Jeff & The Fresh Prince,Summertime,27,4,NA,NA,NA,NA
21,8, Black Box,Strike It Up,9,14,NA,NA,NA,NA
22,22,Amy Grant,Every Heartbeat,30,4,NA,NA,NA,NA
23,23,Steelheart,I'll Never Let You Go,26,17,NA,NA,NA,NA
24,21,Salt-N-Pepa,Do You Want Me,24,16,NA,NA,NA,NA
25,25,Lenny Kravitz,It Ain't Over 'til It's Over,28,5,NA,NA,NA,NA
26,26,Corina,Temptation,29,8,NA,NA,NA,NA
27,4,Michael Bolton,Love Is A Wonderful Thing,8,12,NA,NA,NA,NA
28,28,The Escape Club,I'll Be There,31,7,NA,NA,NA,NA
29,1,Mariah Carey,I Don't Wanna Cry,16,14,NA,NA,NA,NA
30,30,Roxette,Fading Like A Flower (Every Time You Leave),34,4,NA,NA,NA,NA
