rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Christina Aguilera,Come On Over Baby (All I Want Is You),NA,NA,4,NA,4 WEEKS AT NO. 1,14WEEKS ON CHART
2,1,Madonna,Music,2,13,NA,NA,NA,NA
3,3,Creed,With Arms Wide Open,3,26,NA,NA,NA,NA
4,4,3 Doors Down,Kryptonite,4,31,NA,NA,NA,NA
5,5,P!nk,Most Girls,5,13,NA,NA,NA,NA
6,6,'N Sync,This I Promise You,11,6,NA,NA,NA,NA
7,7,Destiny's Child,Independent Women Part I,15,7,NA,NA,NA,NA
8,3,Destiny's Child," Jumpin', Jumpin'",6,26,NA,NA,NA,NA
9,9,Samantha Mumba,Gotta Tell You,10,9,NA,NA,NA,NA
10,10,Mya,Case Of The Ex (Whatcha Gonna Do),17,12,NA,NA,NA,NA
11,6,Erykah Badu,Bag Lady,8,12,NA,NA,NA,NA
12,12,Faith Hill ,The Way You Love Me,16,27,NA,NA,NA,NA
13,13,Mystikal,Shake Ya Ass,13,13,NA,NA,NA,NA
14,1,Sisqo,Incomplete,9,20,NA,NA,NA,NA
15,15,Backstreet Boys,Shape Of My Heart,24,4,NA,NA,NA,NA
16,16,Ja Rule Featuring Christina Milian,Between Me And You,22,8,NA,NA,NA,NA
17,7,Nelly,(Hot S**t) Country Grammar,12,28,NA,NA,NA,NA
18,18,Ricky Martin,She Bangs,21,5,NA,NA,NA,NA
19,14,Profyle,Liar,14,8,NA,NA,NA,NA
20,1,matchbox twenty,Bent,19,28,NA,NA,NA,NA
21,5,Ruff Endz,No More,23,19,NA,NA,NA,NA
22,2,98 Degrees,Give Me Just One Night (Una Noche),7,12,NA,NA,NA,NA
23,23,Vertical Horizon,You're A God,26,11,NA,NA,NA,NA
24,24,Debelah Morgan,Dance With Me,31,15,NA,NA,NA,NA
25,1,Janet,Doesn't Really Matter,20,21,NA,NA,NA,NA
26,26,Barenaked Ladies,Pinch Me,29,9,NA,NA,NA,NA
27,27,R. Kelly,I Wish,32,6,NA,NA,NA,NA
28,11,Everclear,Wonderful,18,18,NA,NA,NA,NA
29,24,Kandi,Don't Think I'm Not,28,14,NA,NA,NA,NA
30,11,LeAnn Rimes,I Need You,25,24,NA,NA,NA,NA
31,31,Travis Tritt,Best Of Intentions,33,12,NA,NA,NA,NA
32,32,Nelly,E.I.,38,5,NA,NA,NA,NA
33,2,Toni Braxton ,He Wasn't Man Enough,37,34,NA,NA,NA,NA
34,22,SoulDecision Featuring Thrust,Faded,30,18,NA,NA,NA,NA
35,35,John Michael Montgomery,The Little Girl,35,9,NA,NA,NA,NA
36,20,Lil Bow Wow Featuring Xscape,Bounce With Me,27,12,NA,NA,NA,NA
37,13,BBMak,Back Here,36,28,NA,NA,NA,NA
38,38,matchbox twenty, If You're Gone,43,3,NA,NA,NA,NA
39,33,Bon Jovi,It's My Life,34,13,NA,NA,NA,NA
