rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Spice Girls,Wannabe,NA,NA,3,NA,3WEEKS AT NO. 1,7WEEKS ON CHART
2,2,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,3,7,NA,NA,NA,NA
3,1,Toni Braxton,Un-Break My Heart,2,20,NA,NA,NA,NA
4,4,Jewel,Foolish Games/You Were Meant For Me,5,15,NA,NA,NA,NA
5,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",4,13,NA,NA,NA,NA
6,6,Dru Hill,In My Bed,7,9,NA,NA,NA,NA
7,2,En Vogue,Don't Let Go (Love),6,18,NA,NA,NA,NA
8,8,Babyface,Every Time I Close My Eyes,10,6,NA,NA,NA,NA
9,8,Madonna,"Don't Cry For Me Argentina (From ""Evita"")",8,3,NA,NA,NA,NA
10,3,Keith Sweat Featuring Athena Cage,Nobody ,9,23,NA,NA,NA,NA
11,4,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",11,11,NA,NA,NA,NA
12,12,702,Get It Together,17,4,NA,NA,NA,NA
13,11,MC Lyte,Cold Rock A Party,13,15,NA,NA,NA,NA
14,12,Gina G,Ooh Aah... Just A Little Bit,14,15,NA,NA,NA,NA
15,12,Erykah Badu,On & On,15,7,NA,NA,NA,NA
16,16,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,21,3,NA,NA,NA,NA
17,1,BLACKstreet (Featuring Dr. Dre),No Diggity,16,22,NA,NA,NA,NA
18,18,Duncan Sheik,Barely Breathing,19,15,NA,NA,NA,NA
19,19,Freak Nasty,Da' Dip,24,10,NA,NA,NA,NA
20,10,U2,Discotheque,12,3,NA,NA,NA,NA
21,NA,Hev-D,Big Daddy,NA,NA,NA,NA,NA,NA
22,7,New Edition,I'm Still In Love With You,18,18,NA,NA,NA,NA
23,23,Savage Garden,I Want You,31,2,NA,NA,NA,NA
24,24,No Mercy,Please Don't Go,28,5,NA,NA,NA,NA
25,25,The Blackout Allstars,I Like It,25,14,NA,NA,NA,NA
26,26,Montell Jordan,What's On Tonight,33,4,NA,NA,NA,NA
27,22,The Cranberries,When You're Gone/Free To Decide,22,16,NA,NA,NA,NA
28,5,No Mercy,Where Do You Go,23,36,NA,NA,NA,NA
29,29,E-40 Featuring Bo-Rock,Things'll Never Change/Rapper's Ball,29,6,NA,NA,NA,NA
30,30,Mark Morrison,Return Of The Mack,42,2,NA,NA,NA,NA
31,4,Merril Bainbridge,Mouth,20,27,NA,NA,NA,NA
32,32,The Prodigy,Firestarter,32,8,NA,NA,NA,NA
33,12,Journey,When You Love A Woman,26,20,NA,NA,NA,NA
34,34,The Roots,What They Do,34,9,NA,NA,NA,NA
35,10,Sheryl Crow,If It Makes You Happy,27,25,NA,NA,NA,NA
36,2,Donna Lewis,I Love You Always Forever,30,38,NA,NA,NA,NA
37,32,Immature Featuring Smooth And Ed From Good Burger,"Watch Me Do My Thing (From ""All That"")",38,6,NA,NA,NA,NA
38,38,DJ Kool,Let Me Clear My Throat,51,6,NA,NA,NA,NA
39,5,Eric Clapton,Change The World,39,34,NA,NA,NA,NA
40,24, Amber,This Is Your Night,40,39,NA,NA,NA,NA
41,41,Crystal Waters,Say... If You Feel Alright,54,3,NA,NA,NA,NA
42,42,Redman,Whateva Man,44,6,NA,NA,NA,NA
43,43,Luscious Jackson,Naked Eye,46,12,NA,NA,NA,NA
44,2,Keith Sweat,Twisted,47,38,NA,NA,NA,NA
45,2, Celine Dion,It's All Coming Back To Me Now,35,30,NA,NA,NA,NA
46,18,Lil' Kim Featuring Puff Daddy,No Time,41,18,NA,NA,NA,NA
47,9,Az Yet,"Last Night (From ""The Nutty Professor"")",45,29,NA,NA,NA,NA
48,1,Toni Braxton,You're Makin' Me High/Let It Flow,37,40,NA,NA,NA,NA
49,6, Ginuwine,Pony,43,27,NA,NA,NA,NA
50,50,Camp Lo,Luchini aka (This Is It),50,10,NA,NA,NA,NA
51,51,John Mellencamp,Just Another Day,53,3,NA,NA,NA,NA
52,8,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",36,16,NA,NA,NA,NA
53,53,Aerosmith,Falling In Love (Is Hard On The Knees),62,2,NA,NA,NA,NA
54,48,Better Than Ezra,Desperately Wanting,58,12,NA,NA,NA,NA
55,NA,Ray J,"Let It Go (From ""Set It Off"")",NA,NA,NA,NA,NA,NA
56,43,Johnny Gill Featuring Roger Troutman,It's Your Body,52,13,NA,NA,NA,NA
57,57,Richie Rich,Do G's Get To Go To Heaven?,79,2,NA,NA,NA,NA
58,58,112,Cupid,76,2,NA,NA,NA,NA
59,59,Tracey Lee,The Theme (It's Party Time),63,4,NA,NA,NA,NA
60,18,Madonna,"You Must Love Me (From ""Evita"")",49,17,NA,NA,NA,NA
61,38,Mack 10 & Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",57,13,NA,NA,NA,NA
62,39,The Smashing Pumpkins,Thirty-Three,55,15,NA,NA,NA,NA
63,63,Wild Orchid,Talk To Me,81,2,NA,NA,NA,NA
