rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Glenn Medeiros Featuring Bobby Brown,She Ain't Worth It,NA,NA,2,NA,2WEEKS AT NO. 1,11WEEKS ON CHART
2,2,Mariah Carey,Vision Of Love,5,9,NA,NA,NA,NA
3,3,Billy Idol,"Cradle Of Love (From ""Ford Fairlane"")",3,13,NA,NA,NA,NA
4,4,Johnny Gill,Rub You The Right Way,4,12,NA,NA,NA,NA
5,2, En Vogue,Hold On,2,13,NA,NA,NA,NA
6,6,Snap!,The Power,7,12,NA,NA,NA,NA
7,7,Tyler Collins,Girls Nite Out,8,14,NA,NA,NA,NA
8,8,Michael Bolton,When I'm Back On My Feet Again,10,10,NA,NA,NA,NA
9,8,Depeche Mode,Enjoy The Silence,9,16,NA,NA,NA,NA
10,10,Madonna,Hanky Panky,17,5,NA,NA,NA,NA
11,11,Sweet Sensation,If Wishes Came True,18,7,NA,NA,NA,NA
12,12,Go West,"King Of Wishful Thinking (From ""Pretty Woman"")",16,11,NA,NA,NA,NA
13,1,New Kids On The Block,Step By Step,6,10,NA,NA,NA,NA
14,14,Lisa Stansfield,You Can't Deny It,15,10,NA,NA,NA,NA
15,15,Poison,Unskinny Bop,24,4,NA,NA,NA,NA
16,16,Keith Sweat,Make You Sweat,20,9,NA,NA,NA,NA
17,1,Roxette,"It Must Have Been Love (From ""Pretty Woman"")",11,17,NA,NA,NA,NA
18,18,Janet Jackson,Come Back To Me,23,5,NA,NA,NA,NA
19,19,Motley Crue,Don't Go Away Mad (Just Go Away),19,9,NA,NA,NA,NA
20,14,Mellow Man Ace,Mentirosa,14,12,NA,NA,NA,NA
21,21, The Time,Jerk Out,26,5,NA,NA,NA,NA
22,4,Taylor Dayne,I'll Be Your Shelter,12,13,NA,NA,NA,NA
23,3,Bell Biv DeVoe,Poison,13,17,NA,NA,NA,NA
24,24,Seduction,Could This Be Love,28,8,NA,NA,NA,NA
25,25,Faith No More,Epic,27,6,NA,NA,NA,NA
26,26,Bell Biv DeVoe,Do Me!,29,5,NA,NA,NA,NA
27,27,M.C. Hammer,Have You Seen Her,31,5,NA,NA,NA,NA
28,25,George LaMond,Bad Of The Heart ,25,12,NA,NA,NA,NA
29,1,Wilson Phillips,Hold On,22,20,NA,NA,NA,NA
30,30,Bad English,Possession,34,8,NA,NA,NA,NA
31,31,Lightning Seeds,Pure,32,11,NA,NA,NA,NA
32,32,Wilson Phillips,Release Me,39,5,NA,NA,NA,NA
33,33,Bruce Hornsby & The Range,Across The River,37,6,NA,NA,NA,NA
34,34,Heart,I Didn't Want To Need You,35,6,NA,NA,NA,NA
35,4, Phil Collins,Do You Remember?,21,14,NA,NA,NA,NA
36,36,Jon Bon Jovi,"Blaze Of Glory (From ""Young Guns II"")",58,2,NA,NA,NA,NA
37,37,Aerosmith,The Other Side,38,6,NA,NA,NA,NA
38,38,Babyface,My Kinda Girl,40,7,NA,NA,NA,NA
39,39, Stevie B,Love And Emotion,41,5,NA,NA,NA,NA
40,1,Madonna,Vogue,33,16,NA,NA,NA,NA
41,41,Luke Featuring The 2 Live Crew,Banned In The U.S.A.,81,2,NA,NA,NA,NA
42,42,Brother Beyond,The Girl I Used To Know,45,6,NA,NA,NA,NA
