rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,Honey,NA,NA,NA,NA,,1WEEKS ON CHART
2,1,The Notorious B.I.G. Featuring Puff Daddy & Mase,Mo Money Mo Problems,1,7,NA,NA,NA,NA
3,2,Backstreet Boys,Quit Playing Games (With My Heart),2,12,NA,NA,NA,NA
4,4,LeAnn Rimes,How Do I Live,5,13,NA,NA,NA,NA
5,4,Spice Girls,2 Become 1,4,5,NA,NA,NA,NA
6,6,Usher,You Make Me Wanna...,9,4,NA,NA,NA,NA
7,1,Puff Daddy & Faith Evans Featuring 112,I'll Be Missing You,3,14,NA,NA,NA,NA
8,4,Third Eye Blind,Semi-Charmed Life,6,11,NA,NA,NA,NA
9,7,Aqua,Barbie Girl,7,2,NA,NA,NA,NA
10,7,Dru Hill,Never Make A Promise ,8,6,NA,NA,NA,NA
11,11,Sister Hazel,All For You,11,10,NA,NA,NA,NA
12,2,Jewel,Foolish Games/You Were Meant For Me,25,42,NA,NA,NA,NA
13,6,"Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",Not Tonight,10,10,NA,NA,NA,NA
14,14,Magoo And Timbaland,Up Jumps Da Boogie,15,9,NA,NA,NA,NA
15,12,98 Degrees,Invisible Man,12,10,NA,NA,NA,NA
16,7,Robyn,Do You Know (What It Takes),13,16,NA,NA,NA,NA
17,7,Shawn Colvin,Sunny Came Home,14,10,NA,NA,NA,NA
18,18,Sarah McLachlan,Building A Mystery,18,2,NA,NA,NA,NA
19,2,Meredith Brooks,Bitch,16,21,NA,NA,NA,NA
20,20,Allure Featuring 112,All Cried Out,24,3,NA,NA,NA,NA
21,21,Mr. President,Coco Jamboo,21,7,NA,NA,NA,NA
22,12,Coolio Featuring 40 Thevz,"C U When U Get There (From ""Nothing To Lose"")",17,11,NA,NA,NA,NA
23,2,Mark Morrison,Return Of The Mack,20,29,NA,NA,NA,NA
24,19,SWV (Featuring Puff Daddy),Someone,19,8,NA,NA,NA,NA
25,25,Master P Featuring Pimp C And The Shocker,I Miss My Homies,27,2,NA,NA,NA,NA
26,5,The Verve Pipe,The Freshmen,22,30,NA,NA,NA,NA
27,27,Total,What About Us,38,3,NA,NA,NA,NA
28,28,Brian McKnight Featuring Mase,You Should Be Mine (Don't Waste Your Time),43,2,NA,NA,NA,NA
29,16,Duncan Sheik,Barely Breathing,28,42,NA,NA,NA,NA
30,8,Changing Faces,G.H.E.T.T.O.U.T.,23,19,NA,NA,NA,NA
31,9,R. Kelly,Gotham City,26,9,NA,NA,NA,NA
32,4,Monica,"For You I Will (From ""Space Jam"")",29,27,NA,NA,NA,NA
33,3,Spice Girls,Say You'll Be There,32,17,NA,NA,NA,NA
34,31,Rome,Do You Like This,31,7,NA,NA,NA,NA
35,35,702,"All I Want (From ""GOOD Burger"")",35,5,NA,NA,NA,NA
36,8,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry ,34,30,NA,NA,NA,NA
37,31,Various Artists,ESPN Presents The Jock Jam,33,19,NA,NA,NA,NA
38,25,"10,000 Maniacs",More Than This,30,10,NA,NA,NA,NA
39,39,Somethin' For The People Featuring Trina & Tamara,My Love Is The Shhh!,59,3,NA,NA,NA,NA
40,1,Hanson,MMMBop,39,20,NA,NA,NA,NA
41,41,Mack 10,Backyard Boogie,44,3,NA,NA,NA,NA
42,42,Diana King ,I Say A Little Prayer,42,9,NA,NA,NA,NA
43,4,Savage Garden,I Want You,45,29,NA,NA,NA,NA
44,7,Tim McGraw With Faith Hill,It's Your Love,37,18,NA,NA,NA,NA
45,45,Milestone,I Care 'Bout You,64,3,NA,NA,NA,NA
46,34,Rampage Featuring Billy Lawrence,Take It To The Streets,36,9,NA,NA,NA,NA
47,28,Mary J. Blige,I Can Love You,41,8,NA,NA,NA,NA
48,48,Sneaker Pimps,6 Underground,49,20,NA,NA,NA,NA
49,37,Savage Garden,To The Moon And Back,46,8,NA,NA,NA,NA
50,4,Bone Thugs-N-Harmony,"Look Into My Eyes (From ""Batman & Robin"")",40,13,NA,NA,NA,NA
51,51,Sam Salter,"After 12, Before 6",53,4,NA,NA,NA,NA
52,41,No Mercy,When I Die,51,15,NA,NA,NA,NA
53,24,Michael Bolton,"Go The Distance (From ""Hercules"")",52,15,NA,NA,NA,NA
