rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,All-4-One,I Swear,NA,NA,10,NA,10 WEEKS AT NO. 1,14WEEKS ON CHART
2,2,Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")",4,12,NA,NA,NA,NA
3,2,Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")",2,14,NA,NA,NA,NA
4,2,Janet Jackson," Any Time, Any Place/And On And On",3,9,NA,NA,NA,NA
5,4,Ace Of Base,Don't Turn Around,5,12,NA,NA,NA,NA
6,6,Coolio,Fantastic Voyage,7,8,NA,NA,NA,NA
7,7,Elton John,"Can You Feel The Love Tonight (From ""The Lion King"")",8,10,NA,NA,NA,NA
8,5,Aaliyah,Back & Forth,6,13,NA,NA,NA,NA
9,9,Da Brat,Funkdafied,9,8,NA,NA,NA,NA
10,10,Jon Secada,If You Go,10,12,NA,NA,NA,NA
11,7, Toni Braxton,You Mean The World To Me,12,17,NA,NA,NA,NA
12,12,John Mellencamp With Me'Shell Ndegeocello,Wild Night,13,9,NA,NA,NA,NA
13,2,Madonna,"I'll Remember (From ""With Honors"")",11,17,NA,NA,NA,NA
14,12,Mariah Carey,Anytime You Need A Friend,14,9,NA,NA,NA,NA
15,15,Collective Soul ,Shine,15,12,NA,NA,NA,NA
16,16,Aaron Hall,I Miss You,17,11,NA,NA,NA,NA
17,13,R. Kelly,Your Body's Callin',16,11,NA,NA,NA,NA
18,6,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",18,22,NA,NA,NA,NA
19,19,Aerosmith,Crazy,20,10,NA,NA,NA,NA
20,1,Ace Of Base,The Sign,19,30,NA,NA,NA,NA
21,21,Erasure,Always,22,13,NA,NA,NA,NA
22,3,Prince,The Most Beautiful Girl In The World,21,21,NA,NA,NA,NA
23,19,Joshua Kadison,Beautiful In My Eyes,25,15,NA,NA,NA,NA
24,24,Babyface,When Can I See You,32,6,NA,NA,NA,NA
25,4,Enigma,Return To Innocence,23,21,NA,NA,NA,NA
26,26,Tevin Campbell,Always In My Heart,27,5,NA,NA,NA,NA
27,27, Seal,Prayer For The Dying,29,7,NA,NA,NA,NA
28,28,Ahmad,Back In The Day,28,9,NA,NA,NA,NA
29,17,Tim McGraw,Don't Take The Girl,24,10,NA,NA,NA,NA
30,28,Melissa Etheridge,Come To My Window,30,22,NA,NA,NA,NA
31,26,Aretha Franklin,Willing To Forgive,26,11,NA,NA,NA,NA
32,18,SWV,"Anything (From ""Above The Rim"")",31,16,NA,NA,NA,NA
33,33,Toad The Wet Sprocket,Fall Down,37,8,NA,NA,NA,NA
34,9,Tevin Campbell,I'm Ready,33,20,NA,NA,NA,NA
35,34,Shai,"The Place Where You Belong (From ""Beverly Hills Cop III"")",34,8,NA,NA,NA,NA
36,35,Crystal Waters,100% Pure Love,35,9,NA,NA,NA,NA
37,37,Richard Marx,The Way She Loves Me,42,2,NA,NA,NA,NA
38,1,R. Kelly,Bump N' Grind,40,25,NA,NA,NA,NA
39,22,General Public,"I'll Take You There (From ""Threesome"")",38,16,NA,NA,NA,NA
40,40,David Ball,Thinkin' Problem ,61,4,NA,NA,NA,NA
41,23,Celine Dion,Misled,36,13,NA,NA,NA,NA
42,42,Steve Perry,You Better Wait,86,2,NA,NA,NA,NA
43,43,Live,Selling The Drama,45,8,NA,NA,NA,NA
44,44,CeCe Peniston,I'm Not Over You,44,6,NA,NA,NA,NA
