rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Will Smith Featuring Dru Hill & Kool Mo Dee,Wild Wild West,NA,NA,NA,8,8LAST WEEK ,10WEEKS ON CHART
2,1,Destiny's Child,"Bills, Bills, Bills",1,6,NA,NA,NA,NA
3,3,Christina Aguilera,Genie In A Bottle,4,4,NA,NA,NA,NA
4,2,Pearl Jam,Last Kiss,3,9,NA,NA,NA,NA
5,1,Jennifer Lopez,If You Had My Love,2,11,NA,NA,NA,NA
6,6,Backstreet Boys,I Want It That Way,6,14,NA,NA,NA,NA
7,4,Whitney Houston,It's Not Right But It's Okay,7,12,NA,NA,NA,NA
8,1,Ricky Martin,Livin' La Vida Loca,5,15,NA,NA,NA,NA
9,9,Smash Mouth,All Star,10,10,NA,NA,NA,NA
10,4,702,Where My Girls At?,9,13,NA,NA,NA,NA
11,4,Maxwell,Fortunate,11,16,NA,NA,NA,NA
12,5,98 Degrees,The Hardest Thing,12,18,NA,NA,NA,NA
13,1,TLC,No Scrubs,13,23,NA,NA,NA,NA
14,2, Sixpence None The Richer,Kiss Me,15,25,NA,NA,NA,NA
15,7,Shania Twain,That Don't Impress Me Much,17,25,NA,NA,NA,NA
16,16,Sarah McLachlan,I Will Remember You (Live),18,30,NA,NA,NA,NA
17,12,Sporty Thievz Featuring Mr. Woods ,No Pigeons,14,11,NA,NA,NA,NA
18,8,Blaque,808,16,15,NA,NA,NA,NA
19,19,Madonna,Beautiful Stranger,23,7,NA,NA,NA,NA
20,20,Naughty By Nature Featuring Zhane,Jamboree,33,4,NA,NA,NA,NA
21,21,Britney Spears,Sometimes,22,10,NA,NA,NA,NA
22,10,Chante Moore,Chante's Got A Man,19,11,NA,NA,NA,NA
23,21,Phil Collins,You'll Be In My Heart,21,4,NA,NA,NA,NA
24,15,Case,Happily Ever After,20,8,NA,NA,NA,NA
25,15,112 Featuring Lil'z,Anywhere,25,19,NA,NA,NA,NA
26,26,LFO,Summer Girls,52,2,NA,NA,NA,NA
27,16,Brandy,Almost Doesn't Count,24,14,NA,NA,NA,NA
28,26,K-Ci & JoJo,Tell Me It's Real,26,9,NA,NA,NA,NA
29,29,Lonestar,Amazed,29,8,NA,NA,NA,NA
30,30,Jo Dee Messina,Lesson In Leavin',31,8,NA,NA,NA,NA
31,31,Alabama Featuring 'N Sync,God Must Have Spent A Little More Time On You,34,9,NA,NA,NA,NA
32,3,Sugar Ray,Every Morning,27,29,NA,NA,NA,NA
33,33,Citizen King,Better Days (And The Bottom Drops Out),36,9,NA,NA,NA,NA
34,34,Sugar Ray,Someday,38,4,NA,NA,NA,NA
35,8,Goo Goo Dolls ,Slide,28,34,NA,NA,NA,NA
36,27,George Strait,Write This Down,32,14,NA,NA,NA,NA
37,37,Lauryn Hill,Everything Is Everything,49,6,NA,NA,NA,NA
38,38,Enrique Iglesias,Bailamos,51,3,NA,NA,NA,NA
39,39,Tal Bachman,She's So High,44,6,NA,NA,NA,NA
40,10,Tim McGraw,Please Remember Me,30,17,NA,NA,NA,NA
41,13,Everlast,What It's Like,37,32,NA,NA,NA,NA
42,42,Blessid Union Of Souls,Hey Leonardo (She Likes Me For Me),42,7,NA,NA,NA,NA
43,43,Joe Diffie,A Night To Remember,43,11,NA,NA,NA,NA
44,35, Ja Rule,Holla Holla,35,17,NA,NA,NA,NA
45,45,Red Hot Chili Peppers,Scar Tissue,45,8,NA,NA,NA,NA
46,46,Edwin McCain,I Could Not Ask For More,46,5,NA,NA,NA,NA
47,47,Ricky Martin,"The Cup Of Life (The Official Song Of The World Cup, France '98)",47,23,NA,NA,NA,NA
48,48,Goo Goo Dolls,Black Balloon,55,3,NA,NA,NA,NA
49,37,Martina McBride,Whatever You Say,39,13,NA,NA,NA,NA
