rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Bryan Adams,(Everything I Do) I Do It For You,NA,NA,4,NA,4WEEKS AT NO. 1,8WEEKS ON CHART
2,2,Amy Grant,Every Heartbeat,3,10,NA,NA,NA,NA
3,3,Lenny Kravitz,It Ain't Over 'til It's Over,5,11,NA,NA,NA,NA
4,4,D.J. Jazzy Jeff & The Fresh Prince,Summertime,4,10,NA,NA,NA,NA
5,5,Roxette,Fading Like A Flower (Every Time You Leave),7,10,NA,NA,NA,NA
6,6,Corina,Temptation,6,14,NA,NA,NA,NA
7,2,Rhythm Syndicate ,P.A.S.S.I.O.N.,2,12,NA,NA,NA,NA
8,8,The Escape Club,I'll Be There,8,13,NA,NA,NA,NA
9,9,Scorpions,Wind Of Change,10,12,NA,NA,NA,NA
10,10,The KLF,3 A.M. Eternal,11,9,NA,NA,NA,NA
11,11,Hi-Five,I Can't Wait Another Minute,12,9,NA,NA,NA,NA
12,12,Paula Abdul,The Promise Of A New Day,15,5,NA,NA,NA,NA
13,13,Boyz II Men,Motownphilly,14,10,NA,NA,NA,NA
14,14,Seal,Crazy,16,9,NA,NA,NA,NA
15,15,C+C Music Factory,Things That Make You Go Hmmmm. . .,19,5,NA,NA,NA,NA
16,16,Natalie Cole,Unforgettable,18,6,NA,NA,NA,NA
17,17,Cher,Love And Understanding,17,10,NA,NA,NA,NA
18,2,Jesus Jones,"Right Here, Right Now",9,19,NA,NA,NA,NA
19,19,Cathy Dennis,Too Many Walls,20,7,NA,NA,NA,NA
20,20,Michael Bolton,"Time, Love And Tenderness",21,6,NA,NA,NA,NA
21,21,Heavy D & The Boyz,Now That We Found Love,23,8,NA,NA,NA,NA
22,22,Rod Stewart,The Motown Song,25,7,NA,NA,NA,NA
23,23,Color Me Badd,I Adore Mi Amor,28,4,NA,NA,NA,NA
24,1,EMF,Unbelievable,13,19,NA,NA,NA,NA
25,25,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,Good Vibrations,35,5,NA,NA,NA,NA
