rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,Fantasy,NA,NA,NA,NA,,1WEEKS ON CHART
2,1,Coolio Featuring L.V.,"Gangsta's Paradise (From ""Dangerous Minds"")",1,7,NA,NA,NA,NA
3,1,Michael Jackson,You Are Not Alone,2,5,NA,NA,NA,NA
4,1,Seal, Kiss From A Rose,3,15,NA,NA,NA,NA
5,5,Janet Jackson,Runaway,5,3,NA,NA,NA,NA
6,1,TLC,Waterfalls,4,17,NA,NA,NA,NA
7,5,All-4-One,I Can Love You Like That,6,16,NA,NA,NA,NA
8,8,Hootie & The Blowfish, Only Wanna Be With You,9,9,NA,NA,NA,NA
9,3,Shaggy,Boombastic/In The Summertime,7,20,NA,NA,NA,NA
10,10,Sophie B. Hawkins,As I Lay Me Down,10,18,NA,NA,NA,NA
11,8,Luniz,I Got 5 On It,8,17,NA,NA,NA,NA
12,8,Blues Traveler,Run-Around,12,28,NA,NA,NA,NA
13,13,Prince,I Hate U,56,2,NA,NA,NA,NA
14,7,MoKenStef,He's Mine,13,16,NA,NA,NA,NA
15,4,Vanessa Williams,"Colors Of The Wind (From ""Pocahontas"")",11,15,NA,NA,NA,NA
16,16,Del Amitri,Roll To Me,16,13,NA,NA,NA,NA
17,17,Natalie Merchant,Carnival,17,9,NA,NA,NA,NA
18,NA,The Rembrandts ,I'll Be There For You/This House Is Not A Home,NA,NA,NA,NA,NA,NA
19,19,Brandy,Brokenhearted,19,4,NA,NA,NA,NA
20,14,Bone Thugs-N-Harmony,1st Of Tha Month,14,6,NA,NA,NA,NA
21,21,Take That,Back For Good,23,8,NA,NA,NA,NA
22,2,Monica,Don't Take It Personal (Just One Of Dem Days),15,23,NA,NA,NA,NA
23,23,Groove Theory,Tell Me,37,6,NA,NA,NA,NA
24,13,Redman/Method Man,"How High (From ""The Show"")",21,6,NA,NA,NA,NA
25,25,AZ,Sugar Hill,32,12,NA,NA,NA,NA
26,20,Collective Soul,December,24,21,NA,NA,NA,NA
27,27,Michael Bolton,Can I Touch You...There?,27,5,NA,NA,NA,NA
28,13,Skee-Lo,I Wish,18,23,NA,NA,NA,NA
29,25,Tim McGraw,"I Like It, I Love It",26,6,NA,NA,NA,NA
30,2,Boyz II Men,Water Runs Dry,25,23,NA,NA,NA,NA
31,17, Soul For Real,Every Little Thing I Do,28,22,NA,NA,NA,NA
32,13,Junior M.A.F.I.A.,Player's Anthem,22,11,NA,NA,NA,NA
33,33,After 7,'Til You Do Me Right,33,13,NA,NA,NA,NA
34,2,The Notorious B.I.G.,One More Chance/Stay With Me,20,15,NA,NA,NA,NA
35,10,Jon B. Featuring Babyface,Someone To Love ,29,23,NA,NA,NA,NA
36,36,Lisa Loeb & Nine Stories,Do You Sleep?,47,2,NA,NA,NA,NA
37,27,D'Angelo,Brown Sugar,31,14,NA,NA,NA,NA
38,24,Faith Evans,You Used To Love Me,34,14,NA,NA,NA,NA
39,39,Blessid Union Of Souls,Let Me Be The One,39,9,NA,NA,NA,NA
40,13,Diana King,"Shy Guy (From ""Bad Boys"")",35,27,NA,NA,NA,NA
41,9,Hootie & The Blowfish,Let Her Cry,36,30,NA,NA,NA,NA
42,42,Bush,Comedown,42,5,NA,NA,NA,NA
43,21,Montell Jordan,Somethin' 4 Da Honeyz,30,8,NA,NA,NA,NA
44,14,Jodeci,Freek'n You,38,16,NA,NA,NA,NA
45,45,Los Del Rio,Macarena (Bayside Boys Mix),49,5,NA,NA,NA,NA
46,46,Jon B,Pretty Girl,50,5,NA,NA,NA,NA
47,4,Dionne Farris,I Know,43,36,NA,NA,NA,NA
48,19,Real McCoy,Come And Get Your Love,41,17,NA,NA,NA,NA
49,49,Solo,Heaven,51,8,NA,NA,NA,NA
50,2,Nicki French,Total Eclipse Of The Heart,40,27,NA,NA,NA,NA
51,45,Fun Factory,I Wanna B With U,45,11,NA,NA,NA,NA
52,30,Better Than Ezra,Good,48,14,NA,NA,NA,NA
53,53,P.M. Dawn,Downtown Venus,53,2,NA,NA,NA,NA
54,54,Deep Blue Something,Breakfast At Tiffany's,54,7,NA,NA,NA,NA
55,36,Sheryl Crow,Can't Cry Anymore,46,13,NA,NA,NA,NA
56,56,Immature,"Feel The Funk (From ""Dangerous Minds"")",63,2,NA,NA,NA,NA
57,57,KRS-One,MC's Act Like They Don't Know,57,4,NA,NA,NA,NA
58,58,Paula Abdul,Crazy Cool,60,4,NA,NA,NA,NA
59,34,Brandy,Best Friend,58,18,NA,NA,NA,NA
60,54,Bruce Hornsby,Walk In The Sun,59,6,NA,NA,NA,NA
61,61,Scatman John ,Scatman (Ski-Ba-Bop-Ba-Dop-Bop),61,7,NA,NA,NA,NA
62,62,Deborah Cox,Sentimental,71,4,NA,NA,NA,NA
63,63,The Dove Shack,"Summertime In The LBC (From ""The Show"")",68,8,NA,NA,NA,NA
64,64,Das EFX,Real Hip Hop,66,2,NA,NA,NA,NA
65,17,Naughty By Nature,Feel Me Flow,52,17,NA,NA,NA,NA
66,49,The Bucketheads, The Bomb! (These Sounds Fall Into My Mind),62,14,NA,NA,NA,NA
67,14,Bon Jovi,This Ain't A Love Song,55,17,NA,NA,NA,NA
68,60,Patra,Pull Up To The Bumper,64,9,NA,NA,NA,NA
69,NA,Artie The 1 Man Party,A Mover La Colita,NA,NA,NA,NA,NA,NA
70,32,Xscape,Feels So Good,65,15,NA,NA,NA,NA
71,71,Everything But The Girl,Missing,77,8,NA,NA,NA,NA
72,72,Rusted Root,Send Me On My Way,72,5,NA,NA,NA,NA
73,73,Brian McKnight ,On The Down Low,73,7,NA,NA,NA,NA
74,45,Chris Isaak,Somebody's Crying,70,17,NA,NA,NA,NA
75,55,Sponge,Molly (Sixteen Candles),75,8,NA,NA,NA,NA
76,76,Lost Boyz,"Jeeps, Lex Coups, Bimaz & Benz",78,4,NA,NA,NA,NA
77,65,Boyz II Men,Vibin',85,5,NA,NA,NA,NA
78,16,U2,"Hold Me, Thrill Me, Kiss Me, Kill Me",69,15,NA,NA,NA,NA
79,79,Bon Jovi,Lie To Me/Something For The Pain,90,2,NA,NA,NA,NA
80,57,Mary J. Blige,I Love You/You Bring Me Joy,82,16,NA,NA,NA,NA
81,5,Michael Jackson & Janet Jackson,Scream/Childhood,74,16,NA,NA,NA,NA
82,65,Pure Soul,We Must Be In Love,67,9,NA,NA,NA,NA
83,83,BLACKstreet,Tonight's The Night,95,3,NA,NA,NA,NA
84,61,Perfect Stranger,You Have The Right To Remain Silent,79,9,NA,NA,NA,NA
85,NA,2Pac,Temptations,NA,NA,NA,NA,NA,NA
86,44,2Pac,So Many Tears,80,14,NA,NA,NA,NA
87,87,Cyndi Lauper,Hey Now (Girls Just Want To Have Fun),87,4,NA,NA,NA,NA
88,54,Brownstone,I Can't Tell You Why,81,12,NA,NA,NA,NA
89,89,Masta Ace Incorporated,Sittin' On Chrome,89,3,NA,NA,NA,NA
90,90, Shai,Come With Me,91,3,NA,NA,NA,NA
91,84,Twinz,Round & Round,84,7,NA,NA,NA,NA
92,92,Collin Raye,"One Boy, One Girl",92,3,NA,NA,NA,NA
93,NA,WC & The Maad Circle,West Up!,NA,NA,NA,NA,NA,NA
94,79,Pearl Jam,Jeremy/Yellow Ledbetter,93,8,NA,NA,NA,NA
95,31,Shania Twain,Any Man Of Mine/Whose Bed Have Your Boots Been Under?,76,19,NA,NA,NA,NA
96,58,Matthew Sweet,Sick Of Myself,94,19,NA,NA,NA,NA
