rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,Good Vibrations,NA,NA,NA,2,2LAST WEEK ,12WEEKS ON CHART
2,1,Color Me Badd,I Adore Mi Amor,1,11,NA,NA,NA,NA
3,3,Mariah Carey,Emotions,4,6,NA,NA,NA,NA
4,4,Natural Selection,Do Anything,8,9,NA,NA,NA,NA
5,5,Firehouse,Love Of A Lifetime,5,15,NA,NA,NA,NA
6,6,Karyn White,Romantic,15,8,NA,NA,NA,NA
7,7,Bonnie Raitt, Something To Talk About,9,12,NA,NA,NA,NA
8,3,Boyz II Men,Motownphilly,3,17,NA,NA,NA,NA
9,9,Extreme,Hole Hearted,16,10,NA,NA,NA,NA
10,10, R.E.M.,Shiny Happy People,10,11,NA,NA,NA,NA
11,11,Heavy D & The Boyz,Now That We Found Love,13,15,NA,NA,NA,NA
12,12,Aaron Neville,Everybody Plays The Fool,17,12,NA,NA,NA,NA
13,1,Bryan Adams,(Everything I Do) I Do It For You,12,15,NA,NA,NA,NA
14,7,Michael Bolton,"Time, Love And Tenderness",7,13,NA,NA,NA,NA
15,15,Martika,Love. . .Thy Will Be Done,19,9,NA,NA,NA,NA
16,4,C+C Music Factory,Things That Make You Go Hmmmm. . .,6,12,NA,NA,NA,NA
17,17,Bryan Adams,Can't Stop This Thing We Started,25,4,NA,NA,NA,NA
18,8,Cathy Dennis ,Too Many Walls,11,14,NA,NA,NA,NA
19,19,Jesus Jones,Real Real Real,24,7,NA,NA,NA,NA
20,1,Paula Abdul,The Promise Of A New Day,14,12,NA,NA,NA,NA
21,21,Metallica,Enter Sandman,21,7,NA,NA,NA,NA
22,22,Chesney Hawkes,The One And Only,26,10,NA,NA,NA,NA
23,23,Luther Vandross,Don't Want To Be A Fool,30,10,NA,NA,NA,NA
24,24,Bob Seger & The Silver Bullet Band,The Real Love,27,7,NA,NA,NA,NA
25,25,Prince And The N.P.G.,Gett Off,31,8,NA,NA,NA,NA
26,26,Vanessa Williams,Running Back To You,32,9,NA,NA,NA,NA
27,27,Siouxsie & The Banshees,Kiss Them For Me,33,8,NA,NA,NA,NA
28,28,Naughty By Nature,O.P.P.,34,5,NA,NA,NA,NA
29,28,Tami Show,The Truth ,28,10,NA,NA,NA,NA
30,4,Scorpions,Wind Of Change,22,19,NA,NA,NA,NA
31,8,Hi-Five,I Can't Wait Another Minute,20,16,NA,NA,NA,NA
32,32, Prince And The N.P.G.,Cream,46,2,NA,NA,NA,NA
33,33,Guns N' Roses,Don't Cry,42,3,NA,NA,NA,NA
34,34,Rhythm Syndicate,Hey Donna,35,5,NA,NA,NA,NA
35,35,Bad Company,Walk Through Fire,36,7,NA,NA,NA,NA
36,36,Tony Terry,With You,37,15,NA,NA,NA,NA
37,10,Rod Stewart ,The Motown Song,18,14,NA,NA,NA,NA
38,7,Seal,Crazy,23,16,NA,NA,NA,NA
39,39,Roberta Flack With Maxi Priest,Set The Night To Music,52,3,NA,NA,NA,NA
40,40,Curtis Stigers,I Wonder Why,48,5,NA,NA,NA,NA
41,41,PC Quest, After The Summer's Gone,41,8,NA,NA,NA,NA
42,42,Salt-N-Pepa,Let's Talk About Sex,47,7,NA,NA,NA,NA
43,5,The KLF,3 A.M. Eternal,29,16,NA,NA,NA,NA
44,44,Billy Falcon,Power Windows,44,8,NA,NA,NA,NA
45,8,The Escape Club,I'll Be There,38,20,NA,NA,NA,NA
