rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Boyz II Men,"End Of The Road (From ""Boomerang"")",NA,NA,5,NA,5WEEKS AT NO. 1,9WEEKS ON CHART
2,2,TLC,Baby-Baby-Baby,2,15,NA,NA,NA,NA
3,3,Bobby Brown,Humpin' Around,4,6,NA,NA,NA,NA
4,3,Guns N' Roses, November Rain,3,12,NA,NA,NA,NA
5,5,Shakespear's Sister,Stay,7,11,NA,NA,NA,NA
6,6,En Vogue,Giving Him Something He Can Feel,9,15,NA,NA,NA,NA
7,7,Patty Smyth With Don Henley,Sometimes Love Just Ain't Enough,14,5,NA,NA,NA,NA
8,5,Jon Secada,Just Another Day,10,22,NA,NA,NA,NA
9,9,House Of Pain,Jump Around,11,12,NA,NA,NA,NA
10,6,Technotronic Featuring Ya Kid K,Move This,6,14,NA,NA,NA,NA
11,1,Madonna,This Used To Be My Playground,5,11,NA,NA,NA,NA
12,12,Elton John,The One,13,12,NA,NA,NA,NA
13,1,Sir Mix-A-Lot,Baby Got Back,8,23,NA,NA,NA,NA
14,6,Tom Cochrane,Life Is A Highway,12,18,NA,NA,NA,NA
15,15,Toad The Wet Sprocket,All I Want,17,12,NA,NA,NA,NA
16,16, Hi-Five,She's Playing Hard To Get,18,7,NA,NA,NA,NA
17,17,K.W.S.,Please Don't Go,19,13,NA,NA,NA,NA
18,18,Bryan Adams,Do I Have To Say The Words?,20,7,NA,NA,NA,NA
19,11,Jodeci,Come & Talk To Me,15,24,NA,NA,NA,NA
20,4,Billy Ray Cyrus,Achy Breaky Heart,16,19,NA,NA,NA,NA
21,21,Arrested Development,People Everyday,25,5,NA,NA,NA,NA
22,15,CeCe Peniston,Keep On Walkin',21,17,NA,NA,NA,NA
23,23,Genesis,Jesus He Knows Me,24,7,NA,NA,NA,NA
24,24, Jade,"I Wanna Love You (From ""Class Act"")",26,10,NA,NA,NA,NA
25,25,Firehouse,When I Look Into Your Eyes,37,5,NA,NA,NA,NA
26,26,Def Leppard,Have You Ever Needed Someone So Bad,35,4,NA,NA,NA,NA
27,10,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,22,16,NA,NA,NA,NA
28,28,N2Deep,Back To The Hotel,28,10,NA,NA,NA,NA
29,29,Babyface (Featuring Toni Braxton),"Give U My Heart (From ""Boomerang"")",33,8,NA,NA,NA,NA
30,20, Richard Marx,Take This Heart,27,14,NA,NA,NA,NA
31,13,Kris Kross,Warm It Up,23,15,NA,NA,NA,NA
32,32,U2,Even Better Than The Real Thing,36,10,NA,NA,NA,NA
33,18,The Cure,Friday I'm In Love,30,14,NA,NA,NA,NA
34,2,Red Hot Chili Peppers,Under The Bridge,31,24,NA,NA,NA,NA
35,35,Peter Cetera,Restless Heart,38,10,NA,NA,NA,NA
36,36,Wilson Phillips,Give It Up,43,6,NA,NA,NA,NA
37,37,INXS,Not Enough Time,46,4,NA,NA,NA,NA
38,38,Celine Dion,Nothing Broken But My Heart,45,7,NA,NA,NA,NA
39,26,Michael Jackson,Jam,29,10,NA,NA,NA,NA
40,4,Celine Dion,If You Asked Me To,39,21,NA,NA,NA,NA
41,29,Mary J. Blige,"You Remind Me (From ""Strictly Business"")",40,13,NA,NA,NA,NA
42,9,The Cover Girls,Wishing On A Star,32,16,NA,NA,NA,NA
43,43,Charles & Eddie,Would I Lie To You?,51,4,NA,NA,NA,NA
44,42, EPMD,Crossover,42,8,NA,NA,NA,NA
45,45,The Soup Dragons,Divine Thing,54,6,NA,NA,NA,NA
46,10,George Michael,Too Funky,34,14,NA,NA,NA,NA
47,2,En Vogue ,My Lovin' (You're Never Gonna Get It),41,26,NA,NA,NA,NA
48,48,Del Amitri,Always The Last To Know,55,5,NA,NA,NA,NA
49,37,Rozalla,Everybody's Free (To Feel Good),44,12,NA,NA,NA,NA
50,50,Snap!,Rhythm Is A Dancer,62,5,NA,NA,NA,NA
51,50,Brooks & Dunn,Boot Scootin' Boogie,50,8,NA,NA,NA,NA
52,52,R. Kelly & Public Announcement,Slow Dance (Hey Mr. DJ),58,4,NA,NA,NA,NA
53,53,After 7,Kickin' It,60,5,NA,NA,NA,NA
54,12,Genesis,Hold On My Heart,56,20,NA,NA,NA,NA
55,55,k.d. lang,Constant Craving,66,7,NA,NA,NA,NA
56,49,2 Unlimited,Twilight Zone ,59,14,NA,NA,NA,NA
57,57,Mary J. Blige,Real Love,76,3,NA,NA,NA,NA
58,48,A.L.T. And The Lost Civilization,Tequila,57,10,NA,NA,NA,NA
59,25,Das EFX ,They Want EFX,47,19,NA,NA,NA,NA
60,60,AB Logic,The Hitman,63,7,NA,NA,NA,NA
61,NA,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",NA,NA,NA,NA,NA,NA
62,1, Mariah Carey,I'll Be There,52,16,NA,NA,NA,NA
63,53,The Movement,Jump!,53,6,NA,NA,NA,NA
64,64,Cathy Dennis,You Lied To Me,83,2,NA,NA,NA,NA
65,65,George LaMond ,Where Does That Leave Love,69,6,NA,NA,NA,NA
66,66,Mitch Malloy,Nobody Wins In This War,67,6,NA,NA,NA,NA
67,67,Al B. Sure!,Right Now,77,3,NA,NA,NA,NA
68,40, Shabba Ranks,"Mr. Loverman (From ""Deep Cover"")",61,14,NA,NA,NA,NA
69,69,Slaughter,Real Love,74,4,NA,NA,NA,NA
70,4,Queen,We Will Rock You/We Are The Champions,65,37,NA,NA,NA,NA
71,71, Annie Lennox,Walking On Broken Glass,96,2,NA,NA,NA,NA
72,18,Color Me Badd,Slow Motion,68,19,NA,NA,NA,NA
73,67,Lil Suzy,Take Me In Your Arms,73,11,NA,NA,NA,NA
74,74,TLC,What About Your Friends,95,2,NA,NA,NA,NA
75,75,David Sanborn,Bang Bang,85,3,NA,NA,NA,NA
76,58,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),71,12,NA,NA,NA,NA
77,77,Voices,"Yeah, Yeah, Yeah!",87,2,NA,NA,NA,NA
78,54,Ralph Tresvant,"Money Can't Buy You Love (From ""Mo' Money"")",70,9,NA,NA,NA,NA
79,26,Vanessa Williams,Just For Tonight,72,17,NA,NA,NA,NA
80,39,R. Kelly & Public Announcement,Honey Love,75,17,NA,NA,NA,NA
81,78, Lidell Townsell & M.T.F.,Get With U,78,5,NA,NA,NA,NA
82,82,Saigon Kick,Love Is On The Way,97,2,NA,NA,NA,NA
83,83,Me Phi Me,Sad New Day,92,3,NA,NA,NA,NA
84,64,Nirvana,Lithium,82,6,NA,NA,NA,NA
85,NA,Swing Out Sister,Am I The Same Girl,NA,NA,NA,NA,NA,NA
86,55,Joe Public,I Miss You,79,11,NA,NA,NA,NA
87,62,DJ Quik,Jus Lyke Compton,84,8,NA,NA,NA,NA
88,86,The Cover Girls, Thank You,86,3,NA,NA,NA,NA
89,NA,En Vogue,Free Your Mind,NA,NA,NA,NA,NA,NA
90,NA,Bad Company,How About That,NA,NA,NA,NA,NA,NA
91,NA,Jude Cole,Start The Car,NA,NA,NA,NA,NA,NA
92,92,The Black Crowes,Thorn In My Pride,99,2,NA,NA,NA,NA
93,81, East Coast Family,1-4-All-4-1,81,4,NA,NA,NA,NA
94,34,Annie Lennox,Why,90,18,NA,NA,NA,NA
95,83,C+C Music Factory,Keep It Comin' (Dance Till You Can't Dance No More!),91,5,NA,NA,NA,NA
96,28,The B-52s,Good Stuff,80,13,NA,NA,NA,NA
97,21, Lionel Richie,Do It To Me,88,20,NA,NA,NA,NA
98,NA,Ephraim Lewis,Drowning In Your Eyes,NA,NA,NA,NA,NA,NA
99,NA,Rhythm Syndicate,"I Wanna Make Love To You (From ""Innocent Blood"")",NA,NA,NA,NA,NA,NA
100,57,A Tribe Called Quest,Scenario,89,15,NA,NA,NA,NA
