rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Brandy & Monica,The Boy Is Mine,NA,NA,9,NA,9 WEEKS AT NO. 1,10WEEKS ON CHART
2,2,Shania Twain,You're Still The One,2,25,NA,NA,NA,NA
3,3,Usher,My Way,3,7,NA,NA,NA,NA
4,4,Sarah McLachlan,Adia,5,10,NA,NA,NA,NA
5,5,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",Make It Hot,7,6,NA,NA,NA,NA
6,4,Puff Daddy Featuring Jimmy Page,Come With Me,4,6,NA,NA,NA,NA
7,1,Next,Too Close,6,25,NA,NA,NA,NA
8,8,All Saints,Never Ever,13,2,NA,NA,NA,NA
9,5,Madonna,Ray Of Light,8,4,NA,NA,NA,NA
10,10,Five,When The Lights Go Out,15,9,NA,NA,NA,NA
11,10,Voices Of Theory,Say It,10,18,NA,NA,NA,NA
12,12,Kelly Price,Friend Of Mine,17,3,NA,NA,NA,NA
13,13,Jennifer Paige,Crush,22,5,NA,NA,NA,NA
14,1,K-Ci & JoJo,All My Life,12,19,NA,NA,NA,NA
15,15,Ace Of Base,Cruel Summer,26,3,NA,NA,NA,NA
16,16,Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,Ghetto Supastar (That Is What You Are),16,6,NA,NA,NA,NA
17,4,Backstreet Boys,Everybody [Backstreet's Back],11,16,NA,NA,NA,NA
18,1,Mariah Carey,My All,9,13,NA,NA,NA,NA
19,1,Savage Garden,Truly Madly Deeply,18,35,NA,NA,NA,NA
20,20,Nate Dogg Featuring Warren G,Nobody Does It Better,20,4,NA,NA,NA,NA
21,16,Spice Girls,Stop,21,7,NA,NA,NA,NA
22,22,Mase Featuring Puff Daddy,Lookin' At Me,38,2,NA,NA,NA,NA
23,8,Marcy Playground,Sex And Candy,19,17,NA,NA,NA,NA
24,18,LeAnn Rimes,Looking Through Your Eyes,24,16,NA,NA,NA,NA
25,7,Jon B,They Don't Know,14,27,NA,NA,NA,NA
26,26,Cleopatra,Cleopatra's Theme,28,5,NA,NA,NA,NA
27,16,Master P Featuring Sons Of Funk,I Got The Hook Up!,25,17,NA,NA,NA,NA
28,26,Faith Hill,This Kiss,29,20,NA,NA,NA,NA
29,26,Big Punisher Featuring Joe,Still Not A Player,30,8,NA,NA,NA,NA
30,30, Savage Garden,To The Moon And Back,33,24,NA,NA,NA,NA
31,31,69 Boyz,Woof Woof,44,3,NA,NA,NA,NA
32,9,Third Eye Blind ,How's It Going To Be,34,35,NA,NA,NA,NA
33,23,Link,Whatcha Gone Do?,23,9,NA,NA,NA,NA
34,1,Will Smith,Gettin' Jiggy Wit It,35,23,NA,NA,NA,NA
35,3,Janet Featuring BLACKstreet,I Get Lonely,27,11,NA,NA,NA,NA
36,36,Dixie Chicks ,There's Your Trouble,42,12,NA,NA,NA,NA
37,11,Paula Cole,I Don't Want To Wait,41,40,NA,NA,NA,NA
38,2,LeAnn Rimes,How Do I Live,36,59,NA,NA,NA,NA
39,39,Rod Stewart,Ooh La La,45,5,NA,NA,NA,NA
40,13,'N Sync,I Want You Back,46,22,NA,NA,NA,NA
41,1,Janet,Together Again,39,33,NA,NA,NA,NA
42,10,Busta Rhymes,Turn It Up [Remix]/Fire It Up,37,13,NA,NA,NA,NA
