rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Sir Mix-A-Lot,Baby Got Back,NA,NA,3,NA,3WEEKS AT NO. 1,15WEEKS ON CHART
2,1,Mariah Carey,I'll Be There,2,8,NA,NA,NA,NA
3,2,Red Hot Chili Peppers,Under The Bridge,3,16,NA,NA,NA,NA
4,4,Billy Ray Cyrus,Achy Breaky Heart,6,11,NA,NA,NA,NA
5,5,TLC,Baby-Baby-Baby,15,7,NA,NA,NA,NA
6,6,Arrested Development,Tennessee,8,15,NA,NA,NA,NA
7,7, Madonna,This Used To Be My Playground,17,3,NA,NA,NA,NA
8,4,Celine Dion,If You Asked Me To,4,13,NA,NA,NA,NA
9,9,The Cover Girls,Wishing On A Star,10,8,NA,NA,NA,NA
10,10,Jon Secada,Just Another Day,11,14,NA,NA,NA,NA
11,11,Tom Cochrane,Life Is A Highway,12,10,NA,NA,NA,NA
12,5,Sophie B. Hawkins,Damn I Wish I Was Your Lover,5,14,NA,NA,NA,NA
13,12,George Michael,Too Funky,13,6,NA,NA,NA,NA
14,10,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,14,8,NA,NA,NA,NA
15,1,Kris Kross,Jump,7,16,NA,NA,NA,NA
16,16,Kris Kross,Warm It Up,21,7,NA,NA,NA,NA
17,17,Guns N' Roses,November Rain,20,4,NA,NA,NA,NA
18,16,Jodeci,Come & Talk To Me,18,16,NA,NA,NA,NA
19,19,The Cure ,Friday I'm In Love,19,6,NA,NA,NA,NA
20,2,En Vogue,My Lovin' (You're Never Gonna Get It),9,18,NA,NA,NA,NA
21,21,En Vogue,Giving Him Something He Can Feel,24,7,NA,NA,NA,NA
22,22,CeCe Peniston,Keep On Walkin',23,9,NA,NA,NA,NA
23,12,Genesis,Hold On My Heart,16,12,NA,NA,NA,NA
24,18,Color Me Badd,Slow Motion,22,11,NA,NA,NA,NA
25,25,Das EFX,They Want EFX,27,11,NA,NA,NA,NA
26,26,Technotronic Featuring Ya Kid K,Move This,31,6,NA,NA,NA,NA
27,27,Richard Marx,Take This Heart,28,6,NA,NA,NA,NA
28,26,Vanessa Williams,Just For Tonight,26,9,NA,NA,NA,NA
29,29,The B-52s,Good Stuff,30,5,NA,NA,NA,NA
30,30,Elton John,The One,40,4,NA,NA,NA,NA
31,4,Joe Public,Live And Learn,25,19,NA,NA,NA,NA
32,20,Amy Grant,I Will Remember You,32,13,NA,NA,NA,NA
33,21,Lionel Richie,Do It To Me,29,12,NA,NA,NA,NA
34,34,Annie Lennox, Why,37,10,NA,NA,NA,NA
35,35,Michael Jackson,Jam,64,2,NA,NA,NA,NA
36,36,Def Leppard ,Make Love Like A Man,42,4,NA,NA,NA,NA
37,1,Vanessa Williams,Save The Best For Last,38,25,NA,NA,NA,NA
38,2,Eric Clapton,Tears In Heaven,36,24,NA,NA,NA,NA
39,39,R. Kelly & Public Announcement,Honey Love,43,9,NA,NA,NA,NA
40,16,Mr. Big,Just Take My Heart,34,15,NA,NA,NA,NA
41,20,Wilson Phillips,You Won't See Me Cry,33,11,NA,NA,NA,NA
42,42,Rozalla,Everybody's Free (To Feel Good),51,4,NA,NA,NA,NA
43,43,Toad The Wet Sprocket,All I Want,57,4,NA,NA,NA,NA
44,6,Michael Jackson,In The Closet,35,13,NA,NA,NA,NA
