rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Montell Jordan,This Is How We Do It,NA,NA,3,NA,3 WEEKS AT NO. 1,10WEEKS ON CHART
2,2,TLC,Red Light Special,2,9,NA,NA,NA,NA
3,3,Adina Howard,Freak Like Me,4,12,NA,NA,NA,NA
4,2,Soul For Real,Candy Rain,3,17,NA,NA,NA,NA
5,3,Real McCoy,Run Away,5,8,NA,NA,NA,NA
6,6,Dionne Farris,I Know,8,14,NA,NA,NA,NA
7,6,The Notorious B.I.G.,Big Poppa/Warning,7,16,NA,NA,NA,NA
8,5,Sheryl Crow,Strong Enough,9,18,NA,NA,NA,NA
9,9,2Pac,Dear Mama/Old School,13,8,NA,NA,NA,NA
10,10,Blessid Union Of Souls,I Believe,14,11,NA,NA,NA,NA
11,1,Madonna,Take A Bow,6,20,NA,NA,NA,NA
12,10,Dr. Dre,"Keep Their Heads Ringin' (From ""Friday"")",10,7,NA,NA,NA,NA
13,4,Brandy,Baby,12,13,NA,NA,NA,NA
14,14,Elton John,Believe,16,8,NA,NA,NA,NA
15,10,Hootie & The Blowfish,Hold My Hand,20,30,NA,NA,NA,NA
16,16,Jamie Walters,Hold On,21,14,NA,NA,NA,NA
17,1,TLC,Creep,11,25,NA,NA,NA,NA
18,5,Des'ree,You Gotta Be,15,35,NA,NA,NA,NA
19,19,Martin Page,In The House Of Stone And Light,19,20,NA,NA,NA,NA
20,15,Subway (Featuring 702),This Lil' Game We Play,18,13,NA,NA,NA,NA
21,8,Brownstone,If You Love Me,17,21,NA,NA,NA,NA
22,22, Bryan Adams,Have You Ever Really Loved A Woman?,33,3,NA,NA,NA,NA
23,22,Mary J. Blige,I'm Goin' Down,22,4,NA,NA,NA,NA
24,24,Raphael Saadiq,"Ask Of You (From ""Higher Learning"")",25,6,NA,NA,NA,NA
25,25,Hootie & The Blowfish,Let Her Cry,30,8,NA,NA,NA,NA
26,26,Firehouse,I Live My Life For You,26,10,NA,NA,NA,NA
27,16,Melissa Etheridge,Like The Way I Do/If I Wanted To,23,11,NA,NA,NA,NA
28,28, Rednex,Cotton Eye Joe,28,8,NA,NA,NA,NA
29,3,Real McCoy,Another Night,24,36,NA,NA,NA,NA
30,21,Boyz II Men,Thank You,27,10,NA,NA,NA,NA
31,31,Annie Lennox," No More ""I Love You's""",32,8,NA,NA,NA,NA
32,32,Da Brat,Give It 2 You,40,3,NA,NA,NA,NA
33,1,Boyz II Men,On Bended Knee,29,24,NA,NA,NA,NA
34,34,Stevie B,Dream About You/Funky Melody,34,12,NA,NA,NA,NA
35,35,Total Featuring The Notorious B.I.G.,"Can't You See (From ""New Jersey Drive"")",36,4,NA,NA,NA,NA
36,31,The Human League,Tell Me When,31,6,NA,NA,NA,NA
37,37, Van Halen,Can't Stop Lovin' You,37,6,NA,NA,NA,NA
38,NA,Boyz II Men,Water Runs Dry,NA,NA,NA,NA,NA,NA
39,39,Rappin' 4-Tay Featuring The Spinners,I'll Be Around,41,6,NA,NA,NA,NA
40,11,Corona,The Rhythm Of The Night,35,25,NA,NA,NA,NA
41,41,Nicki French,Total Eclipse Of The Heart,59,5,NA,NA,NA,NA
42,42,Madonna,Bedtime Story,74,2,NA,NA,NA,NA
43,43, BLACKstreet,Joy,43,5,NA,NA,NA,NA
44,44,IV Xample,I'd Rather Be Alone,45,8,NA,NA,NA,NA
45,4,Bon Jovi,Always,38,31,NA,NA,NA,NA
46,27, Gloria Estefan,Everlasting Love,39,14,NA,NA,NA,NA
47,8,Melissa Etheridge,I'm The Only One,42,39,NA,NA,NA,NA
48,38,2 Unlimited,Get Ready For This,44,33,NA,NA,NA,NA
49,49,Blues Traveler,Run-Around,57,6,NA,NA,NA,NA
50,13,Tom Petty,You Don't Know How It Feels,46,22,NA,NA,NA,NA
51,51,Foreigner,Until The End Of Time,53,7,NA,NA,NA,NA
52,42,Gillette,Mr. Personality,52,9,NA,NA,NA,NA
53,53,Keith Martin,Never Find Someone Like You,55,9,NA,NA,NA,NA
54,54,Adam Ant,Wonderful,60,5,NA,NA,NA,NA
55,51,Naughty By Nature,Craziest,51,3,NA,NA,NA,NA
56,56,Diana King,"Shy Guy (From ""Bad Boys"")",63,5,NA,NA,NA,NA
57,57,Fun Factory,Close To You,62,7,NA,NA,NA,NA
58,58,Usher,Think Of You,58,11,NA,NA,NA,NA
59,33,Bonnie Raitt,"You Got It (From ""Boys On The Side"")",48,11,NA,NA,NA,NA
60,54,K7,Move It Like This,54,12,NA,NA,NA,NA
61,61,Letters To Cleo,Here & Now,65,6,NA,NA,NA,NA
62,17,K-Ci Hailey,If You Think You're Lonely Now,56,11,NA,NA,NA,NA
63,57,All-4-One,(She's Got) Skillz,64,17,NA,NA,NA,NA
64,64,Various Artists,"Freedom (From ""Panther"")",72,2,NA,NA,NA,NA
65,65,Elastica,Connection,69,6,NA,NA,NA,NA
66,53,Stevie Wonder,For Your Love,61,9,NA,NA,NA,NA
67,67,Des'ree ,Feel So High,68,5,NA,NA,NA,NA
68,68,Tracy Byrd,The Keeper Of The Stars,78,5,NA,NA,NA,NA
69,NA,Jon B. Featuring Babyface,Someone To Love,NA,NA,NA,NA,NA,NA
70,54,Ol' Dirty Bastard,Brooklyn Zoo,70,10,NA,NA,NA,NA
71,71,Brian McKnight,"Crazy Love (From ""Jason's Lyric"")",79,3,NA,NA,NA,NA
72,72,Roula,Lick It,77,6,NA,NA,NA,NA
73,41,Bone Thugs-N-Harmony Featuring Eazy-E,Foe Tha Love Of $,66,10,NA,NA,NA,NA
74,69,Max-A-Million,Fat Boy ,76,13,NA,NA,NA,NA
75,NA,Brownstone,Grapevyne,NA,NA,NA,NA,NA,NA
76,71,E-40 (Featuring Leviti),1-Luv,73,10,NA,NA,NA,NA
77,77,Kut Klose,I Like,81,3,NA,NA,NA,NA
78,38,Craig Mack, Get Down,75,18,NA,NA,NA,NA
79,67,The Beatles,Baby It's You,67,2,NA,NA,NA,NA
80,NA,R.E.M.,Strange Currencies,NA,NA,NA,NA,NA,NA
81,81,DJ Quik,Safe + Sound,83,5,NA,NA,NA,NA
82,NA,Monica,Don't Take It Personal (Just One Of Dem Days),NA,NA,NA,NA,NA,NA
83,77,95 South,Rodeo,82,12,NA,NA,NA,NA
84,NA,Bruce Springsteen,Secret Garden,NA,NA,NA,NA,NA,NA
85,62,Londonbeat,Come Back,71,3,NA,NA,NA,NA
86,84,Joe Diffie,So Help Me Girl,84,4,NA,NA,NA,NA
87,57,Capleton,Tour,80,13,NA,NA,NA,NA
88,81,Shabba Ranks,Let's Get It On,91,8,NA,NA,NA,NA
89,89,Billie Ray Martin,Your Loving Arms,89,5,NA,NA,NA,NA
90,NA, Masta Ace Incorporated,The I.N.C. Ride,NA,NA,NA,NA,NA,NA
91,91,H-Town,Emotions,92,2,NA,NA,NA,NA
92,92,Technotronic Featuring Ya Kid K,Move It To The Rhythm,98,3,NA,NA,NA,NA
93,71, Keith Murray,Get Lifted,86,9,NA,NA,NA,NA
94,85,Juliana Hatfield,Universal Heart-Beat,85,2,NA,NA,NA,NA
95,NA,Tom Petty,It's Good To Be King,NA,NA,NA,NA,NA,NA
96,NA,Skee-Lo,I Wish,NA,NA,NA,NA,NA,NA
97,55,The Flaming Lips,She Don't Use Jelly,93,20,NA,NA,NA,NA
98,59,Mobb Deep,Shook Ones Part II,88,10,NA,NA,NA,NA
99,95,Luther Vandross,Love The One You're With/Going In Circles,95,2,NA,NA,NA,NA
100,87,Barry White,Come On,87,2,NA,NA,NA,NA
