rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Cher,Believe,NA,NA,3,NA,3 WEEKS AT NO. 1,15WEEKS ON CHART
2,2,Whitney Houston Feat. Faith Evans & Kelly Price,Heartbreak Hotel,2,14,NA,NA,NA,NA
3,1,Monica,Angel Of Mine,3,17,NA,NA,NA,NA
4,4,Mariah Carey,I Still Believe,4,8,NA,NA,NA,NA
5,5,Sixpence None The Richer,Kiss Me,7,8,NA,NA,NA,NA
6,6,TLC,No Scrubs,8,6,NA,NA,NA,NA
7,7,Sugar Ray,Every Morning,9,12,NA,NA,NA,NA
8,8,Busta Rhymes Featuring Janet,What's It Gonna Be?!,65,3,NA,NA,NA,NA
9,5,Backstreet Boys,All I Have To Give,6,9,NA,NA,NA,NA
10,4,Sarah McLachlan ,Angel,5,17,NA,NA,NA,NA
11,11,Faith Evans Featuring Puff Daddy,All Night Long,19,8,NA,NA,NA,NA
12,8,Goo Goo Dolls,Slide,12,17,NA,NA,NA,NA
13,1,Britney Spears,...Baby One More Time,11,19,NA,NA,NA,NA
14,14,Joey McIntyre,Stay The Same,17,5,NA,NA,NA,NA
15,15,JAY-Z,Hard Knock Life (Ghetto Anthem),20,18,NA,NA,NA,NA
16,16,Silk ,If You (Lovin' Me),22,3,NA,NA,NA,NA
17,2,Deborah Cox,Nobody's Supposed To Be Here,10,26,NA,NA,NA,NA
18,8,'N Sync,(God Must Have Spent) A Little More Time On You,14,17,NA,NA,NA,NA
19,1,Brandy,Have You Ever?,15,17,NA,NA,NA,NA
20,10,Jesse Powell,You,13,6,NA,NA,NA,NA
21,18,Silkk The Shocker Featuring Mystikal,It Ain't My Fault 1 & 2,18,4,NA,NA,NA,NA
22,22,Savage Garden ,The Animal Song,28,3,NA,NA,NA,NA
23,16,Keith Sweat,I'm Not Ready,16,3,NA,NA,NA,NA
24,5,Eagle-Eye Cherry,Save Tonight,21,17,NA,NA,NA,NA
25,25,B*Witched,C'est La Vie,43,6,NA,NA,NA,NA
26,22,Lauryn Hill,Ex-Factor,26,12,NA,NA,NA,NA
27,24,Tyrese,Sweet Lady,24,10,NA,NA,NA,NA
28,28,Lenny Kravitz,Fly Away,31,17,NA,NA,NA,NA
29,27, Kenny Chesney,How Forever Feels,27,8,NA,NA,NA,NA
30,30,Everlast,What It's Like,34,15,NA,NA,NA,NA
31,29,matchbox 20,Back 2 Good,33,14,NA,NA,NA,NA
32,10,Case & Joe,Faded Pictures,23,14,NA,NA,NA,NA
33,17,Will Smith,Miami,25,17,NA,NA,NA,NA
34,22,R. Kelly,When A Woman's Fed Up,32,14,NA,NA,NA,NA
35,5,Third Eye Blind,Jumper,30,17,NA,NA,NA,NA
36,36,Eminem, My Name Is,37,5,NA,NA,NA,NA
37,37,Vengaboys,We Like To Party!,47,7,NA,NA,NA,NA
38,29,Elton John & LeAnn Rimes,Written In The Stars,29,3,NA,NA,NA,NA
39,34,Dixie Chicks,You Were Mine,39,10,NA,NA,NA,NA
40,38,George Strait,Meanwhile,38,10,NA,NA,NA,NA
41,17,Mark Chesnutt,I Don't Want To Miss A Thing,36,15,NA,NA,NA,NA
42,42,The Roots Featuring Erykah Badu,You Got Me,42,7,NA,NA,NA,NA
43,19,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Can I Get A...,45,26,NA,NA,NA,NA
44,7,Shawn Mullins,Lullaby,40,17,NA,NA,NA,NA
45,1,R. Kelly & Celine Dion,I'm Your Angel,41,17,NA,NA,NA,NA
46,46,Lee Ann Womack,I'll Think Of A Reason Later ,51,5,NA,NA,NA,NA
47,1,Lauryn Hill,Doo Wop (That Thing),44,20,NA,NA,NA,NA
48,48,Chad Brock,Ordinary Life,53,6,NA,NA,NA,NA
49,46,Billy Ray Cyrus,Busy Man,48,10,NA,NA,NA,NA
50,50,Trisha Yearwood,Powerful Thing,52,10,NA,NA,NA,NA
51,51, Brooks & Dunn,I Can't Get Over You,55,7,NA,NA,NA,NA
52,52,Ginuwine,What's So Different,59,6,NA,NA,NA,NA
53,11,Gerald Levert,Taking Everything,35,9,NA,NA,NA,NA
54,21,Dru Hill,These Are The Times,49,17,NA,NA,NA,NA
55,55,BLACKstreet With Janet,Girlfriend/Boyfriend,67,3,NA,NA,NA,NA
56,56,Mark Wills,Wish You Were Here,66,4,NA,NA,NA,NA
57,34,Jo Dee Messina, Stand Beside Me,60,16,NA,NA,NA,NA
58,36,Diamond Rio,Unbelievable,56,15,NA,NA,NA,NA
59,59,Sawyer Brown,Drive Me Wild,63,5,NA,NA,NA,NA
60,37, Sara Evans,No Place That Far,54,16,NA,NA,NA,NA
61,NA,Baz Luhrmann,Everybody's Free (To Wear Sunscreen),NA,NA,NA,NA,NA,NA
62,36,New Radicals,You Get What You Give,58,17,NA,NA,NA,NA
63,63,Alan Jackson,Gone Crazy,70,3,NA,NA,NA,NA
64,64,Fatboy Slim,Praise You,71,3,NA,NA,NA,NA
65,15,Whitney Houston & Mariah Carey,When You Believe,50,17,NA,NA,NA,NA
66,66,Mya,My First Night With You,90,2,NA,NA,NA,NA
67,33,John Michael Montgomery,Hold On To Me,61,17,NA,NA,NA,NA
68,68,Faith Hill,Love Ain't Like That,74,4,NA,NA,NA,NA
69,15,Mo Thugs Family Featuring Bone Thugs-N-Harmony,Ghetto Cowboy,57,19,NA,NA,NA,NA
70,70,112 Featuring Lil'z,Anywhere,94,2,NA,NA,NA,NA
71,71,Eric Benet Featuring Faith Evans,Georgy Porgy,82,2,NA,NA,NA,NA
72,72,Orgy, Blue Monday,75,5,NA,NA,NA,NA
73,69,Alabama,Keepin' Up,69,8,NA,NA,NA,NA
74,74,Collin Raye,Anyone Else,79,3,NA,NA,NA,NA
75,75,Trick Daddy Featuring Trina,Nann,88,3,NA,NA,NA,NA
76,76,Collective Soul,Run,77,3,NA,NA,NA,NA
77,76,Creed,One,76,5,NA,NA,NA,NA
78,68,Juvenile,Ha,68,8,NA,NA,NA,NA
79,NA,98 Degrees,The Hardest Thing,NA,NA,NA,NA,NA,NA
80,80,Collective Soul,Heavy,80,4,NA,NA,NA,NA
81,32,2Pac,Changes,72,17,NA,NA,NA,NA
82,62,Snoop Dogg Featuring Mystikal And Fiend,Woof,62,9,NA,NA,NA,NA
83,7,Faith Evans,Love Like This,73,20,NA,NA,NA,NA
84,75,Dave Matthews Band,Crush,78,7,NA,NA,NA,NA
85,85,Ty Herndon,Hands Of A Working Man,95,2,NA,NA,NA,NA
86,86,Nas,Nas Is Like,89,2,NA,NA,NA,NA
