rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Kris Kross,Jump,NA,NA,7,NA,7WEEKS AT NO. 1,10WEEKS ON CHART
2,2,Red Hot Chili Peppers,Under The Bridge,3,10,NA,NA,NA,NA
3,2,En Vogue,My Lovin' (You're Never Gonna Get It),2,12,NA,NA,NA,NA
4,4,Mariah Carey,I'll Be There,13,2,NA,NA,NA,NA
5,5,Sir Mix-A-Lot,Baby Got Back,5,9,NA,NA,NA,NA
6,4,Joe Public,Live And Learn,4,13,NA,NA,NA,NA
7,7,Sophie B. Hawkins,Damn I Wish I Was Your Lover,7,8,NA,NA,NA,NA
8,6,Michael Jackson,In The Closet,6,7,NA,NA,NA,NA
9,9,Celine Dion,If You Asked Me To,12,7,NA,NA,NA,NA
10,6,TLC,Ain't 2 Proud 2 Beg,8,16,NA,NA,NA,NA
11,11,Arrested Development,Tennessee,19,9,NA,NA,NA,NA
12,12,Billy Ray Cyrus,Achy Breaky Heart,18,5,NA,NA,NA,NA
13,1,Vanessa Williams,Save The Best For Last,10,19,NA,NA,NA,NA
14,14,Genesis,Hold On My Heart,17,6,NA,NA,NA,NA
15,2,Eric Clapton,Tears In Heaven,11,18,NA,NA,NA,NA
16,2,Queen,Bohemian Rhapsody,9,36,NA,NA,NA,NA
17,9,Ugly Kid Joe,Everything About You,14,10,NA,NA,NA,NA
18,10,U2,One,15,13,NA,NA,NA,NA
19,19,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,24,2,NA,NA,NA,NA
20,13,Bryan Adams,Thought I'd Died And Gone To Heaven,16,13,NA,NA,NA,NA
21,21,Mr. Big,Just Take My Heart,22,9,NA,NA,NA,NA
22,15,Def Leppard,Let's Get Rocked,20,9,NA,NA,NA,NA
23,23,Wilson Phillips,You Won't See Me Cry,25,5,NA,NA,NA,NA
24,24,Jon Secada,Just Another Day,30,8,NA,NA,NA,NA
25,25,Color Me Badd,Slow Motion,28,5,NA,NA,NA,NA
26,26,Amy Grant,I Will Remember You,26,7,NA,NA,NA,NA
27,27,Jodeci,Come & Talk To Me,32,10,NA,NA,NA,NA
28,9, Richard Marx,Hazard,21,17,NA,NA,NA,NA
29,29,Lionel Richie,Do It To Me,29,6,NA,NA,NA,NA
30,5,Mariah Carey,Make It Happen,23,16,NA,NA,NA,NA
31,31,The Cover Girls,Wishing On A Star,41,2,NA,NA,NA,NA
32,26,Lidell Townsell,Nu Nu,31,15,NA,NA,NA,NA
33,33,Howard Jones,Lift Me Up,33,9,NA,NA,NA,NA
34,34,Tom Cochrane,Life Is A Highway,44,4,NA,NA,NA,NA
35,35,Linear,T.L.C.,39,5,NA,NA,NA,NA
36,19,Paula Abdul,Will You Marry Me?,27,10,NA,NA,NA,NA
37,35, Bonnie Raitt,Not The Only One,35,8,NA,NA,NA,NA
38,31,Shanice,Silent Prayer,34,7,NA,NA,NA,NA
39,3,Atlantic Starr,Masterpiece,40,19,NA,NA,NA,NA
40,40,Das EFX,They Want EFX,55,5,NA,NA,NA,NA
41,14,Kathy Troccoli,Everything Changes,36,16,NA,NA,NA,NA
42,6,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),42,23,NA,NA,NA,NA
43,42,The Cure,High,43,10,NA,NA,NA,NA
44,44, Keith Sweat,Why Me Baby?,46,9,NA,NA,NA,NA
45,19,Jody Watley,I'm The One You Need,38,14,NA,NA,NA,NA
46,7,Genesis,I Can't Dance,45,19,NA,NA,NA,NA
47,23,Prince And The N.P.G.,Money Don't Matter 2 Night,37,11,NA,NA,NA,NA
48,48,Rod Stewart,Your Song,52,7,NA,NA,NA,NA
49,49,Vanessa Williams,Just For Tonight,64,3,NA,NA,NA,NA
50,50,Colourhaus,Innocent Child,57,6,NA,NA,NA,NA
51,51,Mitch Malloy,Anything At All,58,6,NA,NA,NA,NA
52,3,Michael Jackson,Remember The Time,49,20,NA,NA,NA,NA
53,53, TKA,Maria,60,10,NA,NA,NA,NA
54,49,Boyz II Men,Please Don't Go,56,10,NA,NA,NA,NA
55,55,The Outfield,Closer To Me,67,4,NA,NA,NA,NA
56,32, Nirvana,Come As You Are,54,12,NA,NA,NA,NA
57,57,CeCe Peniston,Keep On Walkin',80,3,NA,NA,NA,NA
58,48,Tracie Spencer,Love Me,62,11,NA,NA,NA,NA
59,59,Brotherhood Creed,Helluva,70,8,NA,NA,NA,NA
60,38,Cause And Effect,You Think You Know Her,59,15,NA,NA,NA,NA
61,35,"""Weird Al"" Yankovic",Smells Like Nirvana,53,7,NA,NA,NA,NA
62,29, Chris Walker,Take Time,51,13,NA,NA,NA,NA
63,52,Redhead Kingpin & The F.B.I.,3-2-1 Pump,63,11,NA,NA,NA,NA
64,64,Annie Lennox,Why,77,4,NA,NA,NA,NA
65,65,Eddie Money,Fall In Love Again,73,4,NA,NA,NA,NA
66,66,Nice & Smooth,Sometimes I Rhyme Slow,79,5,NA,NA,NA,NA
67,20,CeCe Peniston,We Got A Love Thang,68,19,NA,NA,NA,NA
68,68,Good 2 Go,Never Satisfied,69,5,NA,NA,NA,NA
69,16,Bruce Springsteen,Human Touch/Better Days,61,12,NA,NA,NA,NA
70,70,Laura Enea,This Is The Last Time,75,11,NA,NA,NA,NA
71,47,Giggles,What Goes Around Comes Around,66,20,NA,NA,NA,NA
72,72,R. Kelly & Public Announcement,Honey Love,98,3,NA,NA,NA,NA
73,57,Black Sheep,The Choice Is Yours,65,15,NA,NA,NA,NA
74,44,Aaron Hall,Don't Be Afraid,72,13,NA,NA,NA,NA
75,34,Metallica,Nothing Else Matters,71,11,NA,NA,NA,NA
76,53, Naughty By Nature,Everything's Gonna Be Alright,76,18,NA,NA,NA,NA
77,56,Lisa Stansfield,All Woman,74,14,NA,NA,NA,NA
78,64,2nd II None,If You Want It,82,10,NA,NA,NA,NA
79,61,MC Luscious,Boom! I Got Your Boyfriend,83,18,NA,NA,NA,NA
