rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Montell Jordan,This Is How We Do It,NA,NA,5,NA,5WEEKS AT NO. 1,12WEEKS ON CHART
2,2,Adina Howard,Freak Like Me,2,14,NA,NA,NA,NA
3,2,TLC,Red Light Special,3,11,NA,NA,NA,NA
4,4,Dionne Farris,I Know,4,16,NA,NA,NA,NA
5,5,Bryan Adams,Have You Ever Really Loved A Woman?,12,5,NA,NA,NA,NA
6,3,Real McCoy,Run Away,5,10,NA,NA,NA,NA
7,7,Boyz II Men,Water Runs Dry,10,3,NA,NA,NA,NA
8,8,Blessid Union Of Souls,I Believe,8,13,NA,NA,NA,NA
9,9,2Pac,Dear Mama/Old School,9,10,NA,NA,NA,NA
10,5,Sheryl Crow,Strong Enough,7,20,NA,NA,NA,NA
11,2,Soul For Real,Candy Rain,6,19,NA,NA,NA,NA
12,12,Method Man Featuring Mary J. Blige,I'll Be There For You/You're All I Need To Get By,68,2,NA,NA,NA,NA
13,13,Elton John ,Believe,14,10,NA,NA,NA,NA
14,14,Martin Page,In The House Of Stone And Light,16,22,NA,NA,NA,NA
15,1,Madonna,Take A Bow,11,22,NA,NA,NA,NA
16,16,Nicki French,Total Eclipse Of The Heart,33,7,NA,NA,NA,NA
17,6,The Notorious B.I.G.,Big Poppa/Warning,13,18,NA,NA,NA,NA
18,10,Dr. Dre,"Keep Their Heads Ringin' (From ""Friday"")",15,9,NA,NA,NA,NA
19,16,Jamie Walters,Hold On,19,16,NA,NA,NA,NA
20,10,Hootie & The Blowfish, Hold My Hand,17,32,NA,NA,NA,NA
21,21,Raphael Saadiq,"Ask Of You (From ""Higher Learning"")",22,8,NA,NA,NA,NA
22,22,Hootie & The Blowfish,Let Her Cry,24,10,NA,NA,NA,NA
23,23,Total Featuring The Notorious B.I.G.,"Can't You See (From ""New Jersey Drive"")",29,6,NA,NA,NA,NA
24,4,Brandy,Baby,18,15,NA,NA,NA,NA
25,25,Rednex,Cotton Eye Joe ,28,10,NA,NA,NA,NA
26,15,Subway (Featuring 702),This Lil' Game We Play,23,15,NA,NA,NA,NA
27,8,Brownstone,If You Love Me,27,23,NA,NA,NA,NA
28,28,Da Brat,Give It 2 You,32,5,NA,NA,NA,NA
29,29,Annie Lennox,"No More ""I Love You's""",31,10,NA,NA,NA,NA
30,5,Des'ree,You Gotta Be,21,37,NA,NA,NA,NA
31,26,Firehouse, I Live My Life For You,26,12,NA,NA,NA,NA
32,16,Melissa Etheridge,Like The Way I Do/If I Wanted To,25,13,NA,NA,NA,NA
33,1,TLC,Creep,20,27,NA,NA,NA,NA
34,34,Van Halen,Can't Stop Lovin' You,36,8,NA,NA,NA,NA
35,3,Real McCoy,Another Night,35,38,NA,NA,NA,NA
36,34,Stevie B,Dream About You/Funky Melody,34,14,NA,NA,NA,NA
37,37,Monica,Don't Take It Personal (Just One Of Dem Days),57,3,NA,NA,NA,NA
38,38,Soul For Real,Every Little Thing I Do,66,2,NA,NA,NA,NA
39,22,Mary J. Blige,I'm Goin' Down,30,6,NA,NA,NA,NA
40,31,The Human League,Tell Me When,40,8,NA,NA,NA,NA
41,41,Blues Traveler,Run-Around,45,8,NA,NA,NA,NA
42,1,Boyz II Men,On Bended Knee,38,26,NA,NA,NA,NA
43,39,Rappin' 4-Tay Featuring The Spinners,I'll Be Around,39,8,NA,NA,NA,NA
44,21,Boyz II Men,Thank You,37,12,NA,NA,NA,NA
45,45,Adam Ant,Wonderful,47,7,NA,NA,NA,NA
46,44,IV Xample,I'd Rather Be Alone,48,10,NA,NA,NA,NA
47,47,Diana King,"Shy Guy (From ""Bad Boys"")",50,7,NA,NA,NA,NA
48,48,Jon B. Featuring Babyface,Someone To Love,55,3,NA,NA,NA,NA
49,42,Foreigner,Until The End Of Time,42,9,NA,NA,NA,NA
50,11,Corona,The Rhythm Of The Night ,41,27,NA,NA,NA,NA
