rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey & Boyz II Men,One Sweet Day,NA,NA,6,NA,6WEEKS AT NO. 1,6WEEKS ON CHART
2,1,Whitney Houston,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",2,7,NA,NA,NA,NA
3,3,LL Cool J,Hey Lover,3,8,NA,NA,NA,NA
4,1,Coolio Featuring L.V.,"Gangsta's Paradise (From ""Dangerous Minds"") ",4,21,NA,NA,NA,NA
5,5,TLC,Diggin' On You,5,8,NA,NA,NA,NA
6,6,The Beatles,Free As A Bird,10,2,NA,NA,NA,NA
7,7,Deep Blue Something,Breakfast At Tiffany's,8,21,NA,NA,NA,NA
8,1,Mariah Carey,Fantasy,6,15,NA,NA,NA,NA
9,7,Monica,Before You Walk Out Of My Life/Like This And Like That,7,12,NA,NA,NA,NA
10,8,Goo Goo Dolls,Name,9,13,NA,NA,NA,NA
11,11,Everything But The Girl,Missing,12,22,NA,NA,NA,NA
12,6,Madonna,You'll See,11,5,NA,NA,NA,NA
13,13,Joan Osborne,One Of Us,15,5,NA,NA,NA,NA
14,7,Pearl Jam,I Got Id/Long Road,13,3,NA,NA,NA,NA
15,4,R. Kelly,You Remind Me Of Something ,16,8,NA,NA,NA,NA
16,3,Janet Jackson,Runaway,14,17,NA,NA,NA,NA
17,15,Ace Of Base,Beautiful Life,17,9,NA,NA,NA,NA
18,5,Groove Theory,Tell Me,18,20,NA,NA,NA,NA
19,19,Kris Kross,Tonite's Tha Night,21,5,NA,NA,NA,NA
20,20,3T,Anything,24,14,NA,NA,NA,NA
21,21,Faith Evans,Soon As I Get Home,22,5,NA,NA,NA,NA
22,22,The Smashing Pumpkins,Bullet With Butterfly Wings,26,9,NA,NA,NA,NA
23,7,Take That,Back For Good,19,22,NA,NA,NA,NA
24,24,Coolio,Too Hot,35,5,NA,NA,NA,NA
25,6,Sophie B. Hawkins,As I Lay Me Down,20,32,NA,NA,NA,NA
26,26,La Bouche,Be My Lover,32,9,NA,NA,NA,NA
27,27,Hootie & The Blowfish,Time,27,9,NA,NA,NA,NA
28,6,Hootie & The Blowfish,Only Wanna Be With You,23,23,NA,NA,NA,NA
29,8,Xscape,Who Can I Run To,28,13,NA,NA,NA,NA
30,1,Seal,Kiss From A Rose,25,29,NA,NA,NA,NA
31,31,Jodeci,Love U 4 Life ,33,10,NA,NA,NA,NA
32,22,Selena,Dreaming Of You,30,11,NA,NA,NA,NA
33,29,Planet Soul,Set U Free,34,12,NA,NA,NA,NA
34,34,Brandy ,"Sittin' Up In My Room (From ""Waiting To Exhale"")",46,2,NA,NA,NA,NA
35,10,Natalie Merchant,Carnival,29,23,NA,NA,NA,NA
36,10,Del Amitri,Roll To Me,31,27,NA,NA,NA,NA
37,37,Total,No One Else,43,4,NA,NA,NA,NA
38,34, Elton John,Blessed,38,10,NA,NA,NA,NA
39,39,Blues Traveler,Hook,39,14,NA,NA,NA,NA
40,40,Collective Soul,The World I Know,40,8,NA,NA,NA,NA
41,41,Natalie Merchant,Wonder,41,5,NA,NA,NA,NA
42,42,Folk Implosion,"Natural One (From ""Kids"")",42,5,NA,NA,NA,NA
43,8,Blues Traveler,Run-Around,36,42,NA,NA,NA,NA
44,13,Meat Loaf,I'd Lie For You (And That's The Truth),37,12,NA,NA,NA,NA
45,45,Eazy-E,Just Tah Let U Know,47,3,NA,NA,NA,NA
46,46,Boyz II Men,I Remember,56,6,NA,NA,NA,NA
47,47,The Tony Rich Project,Nobody Knows,49,4,NA,NA,NA,NA
48,1,TLC,Waterfalls,44,31,NA,NA,NA,NA
49,20,Collective Soul,December,45,35,NA,NA,NA,NA
50,50, Big Mountain,Get Together,50,4,NA,NA,NA,NA
51,39,Goodie Mob,Cell Therapy,51,13,NA,NA,NA,NA
52,52,Immature (Featuring Smooth),We Got It,65,5,NA,NA,NA,NA
53,53,D'Angelo,Cruisin',53,10,NA,NA,NA,NA
54,46,Blahzay Blahzay,Danger,54,14,NA,NA,NA,NA
55,25,Tim McGraw,"I Like It, I Love It",66,20,NA,NA,NA,NA
56,1,Michael Jackson,You Are Not Alone,57,19,NA,NA,NA,NA
57,25, Jon B,Pretty Girl,52,19,NA,NA,NA,NA
58,52,Terry Ellis,Where Ever You Are,55,10,NA,NA,NA,NA
59,59,L.A.D.,Ridin' Low,60,8,NA,NA,NA,NA
