rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Surface,The First Time,NA,NA,NA,4,4LAST WEEK ,13WEEKS ON CHART
2,1,Janet Jackson,Love Will Never Do (Without You),1,11,NA,NA,NA,NA
3,3,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),6,11,NA,NA,NA,NA
4,4,Ralph Tresvant,Sensitivity,5,13,NA,NA,NA,NA
5,3,Damn Yankees,High Enough,3,19,NA,NA,NA,NA
6,1,Madonna,Justify My Love,2,11,NA,NA,NA,NA
7,7,Vanilla Ice ,Play That Funky Music,7,8,NA,NA,NA,NA
8,8,Nelson,After The Rain,9,13,NA,NA,NA,NA
9,9,Will To Power,I'm Not In Love,11,11,NA,NA,NA,NA
10,10,Cathy Dennis,Just Another Dream,14,14,NA,NA,NA,NA
11,11,Whitney Houston,All The Man That I Need,18,6,NA,NA,NA,NA
12,12,Keith Sweat,I'll Give All My Love To You,16,9,NA,NA,NA,NA
13,2,Bette Midler,From A Distance,10,17,NA,NA,NA,NA
14,1,Stevie B,Because I Love You (The Postman Song),8,17,NA,NA,NA,NA
15,15,INXS,Disappear,20,10,NA,NA,NA,NA
16,5,DNA Featuring Suzanne Vega,Tom's Diner,12,17,NA,NA,NA,NA
17,17,Warrant,I Saw Red,23,9,NA,NA,NA,NA
18,18,Celine Dion,Where Does My Heart Beat Now,24,8,NA,NA,NA,NA
19,12,Winger,Miles Away,13,16,NA,NA,NA,NA
20,20,LL Cool J,Around The Way Girl,27,9,NA,NA,NA,NA
21,21,Pebbles,Love Makes Things Happen,29,9,NA,NA,NA,NA
22,4,Wilson Phillips,Impulsive,15,16,NA,NA,NA,NA
23,23,Timmy T.,One More Try,39,6,NA,NA,NA,NA
24,6,UB40,The Way You Do The Things You Do,17,20,NA,NA,NA,NA
25,25,Mariah Carey,Someday,37,2,NA,NA,NA,NA
26,26,Chris Isaak,Wicked Game ,38,9,NA,NA,NA,NA
27,27,Black Box,I Don't Know Anybody Else,35,8,NA,NA,NA,NA
28,28,After 7,Heat Of The Moment,41,22,NA,NA,NA,NA
29,29,AC/DC,Moneytalks,42,8,NA,NA,NA,NA
30,1,Whitney Houston,I'm Your Baby Tonight,19,15,NA,NA,NA,NA
31,21,The Outfield, For You,21,13,NA,NA,NA,NA
32,1,Mariah Carey,Love Takes Time,25,20,NA,NA,NA,NA
33,33,Bad Company,If You Needed Somebody,45,12,NA,NA,NA,NA
34,33, Cher,The Shoop Shoop Song (It's In His Kiss),33,10,NA,NA,NA,NA
35,35,Iggy Pop With Kate Pierson,Candy,46,10,NA,NA,NA,NA
36,4,Poison,Something To Believe In,22,17,NA,NA,NA,NA
37,15,2 In A Room,Wiggle It,32,17,NA,NA,NA,NA
38,38,Cinderella,Shelter Me,52,8,NA,NA,NA,NA
39,39,Tracie Spencer,This House,58,6,NA,NA,NA,NA
40,40,Styx,Show Me The Way,57,8,NA,NA,NA,NA
41,41,Urban Dance Squad,Deeper Shade Of Soul,55,7,NA,NA,NA,NA
42,8,George Michael ,Freedom,30,14,NA,NA,NA,NA
43,34,Breathe Featuring David Glasper,Does She Love That Man?,34,11,NA,NA,NA,NA
44,44,Tony Toni Tone,It Never Rains (In Southern California),49,6,NA,NA,NA,NA
45,45,Another Bad Creation,Iesha,60,3,NA,NA,NA,NA
46,46,Sting,All This Time,66,2,NA,NA,NA,NA
47,19,The Righteous Brothers,Unchained Melody,47,17,NA,NA,NA,NA
48,48,Alias,Waiting For Love,71,2,NA,NA,NA,NA
49,49,George LaMond (Duet With Brenda K. Starr),No Matter What,54,9,NA,NA,NA,NA
50,28,Robert Palmer,You're Amazing,28,11,NA,NA,NA,NA
51,51,Tevin Campbell,Round And Round,65,8,NA,NA,NA,NA
52,42,Too $hort,The Ghetto,51,11,NA,NA,NA,NA
53,53,George Michael,Waiting For That Day,68,2,NA,NA,NA,NA
