rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Paula Abdul,Rush Rush,NA,NA,2,NA,2WEEKS AT NO. 1,7WEEKS ON CHART
2,2,Color Me Badd,"I Wanna Sex You Up (From ""New Jack City"")",2,12,NA,NA,NA,NA
3,1,Extreme,More Than Words,3,14,NA,NA,NA,NA
4,4,R.E.M.,Losing My Religion,5,12,NA,NA,NA,NA
5,4,Michael Bolton,Love Is A Wonderful Thing,4,10,NA,NA,NA,NA
6,6,EMF,Unbelievable,7,11,NA,NA,NA,NA
7,7,Luther Vandross,Power Of Love/Love Power,8,9,NA,NA,NA,NA
8,8,Black Box,Strike It Up,9,12,NA,NA,NA,NA
9,1,Mariah Carey,I Don't Wanna Cry,6,12,NA,NA,NA,NA
10,10,Jesus Jones,"Right Here, Right Now",14,11,NA,NA,NA,NA
11,11,Huey Lewis & The News,Couple Days Off,11,9,NA,NA,NA,NA
12,12,Another Bad Creation,Playground,12,9,NA,NA,NA,NA
13,13, UB40,Here I Am (Come And Take Me),15,14,NA,NA,NA,NA
14,1,Hi-Five,I Like The Way (The Kissing Game),10,18,NA,NA,NA,NA
15,15,Crystal Waters,Gypsy Woman (She's Homeless),19,8,NA,NA,NA,NA
16,16,Marc Cohn,Walking In Memphis,18,13,NA,NA,NA,NA
17,16,Gerardo,We Want The Funk,16,8,NA,NA,NA,NA
18,18,Lisa Fischer,How Can I Ease The Pain,20,11,NA,NA,NA,NA
19,19,Michael W. Smith,Place In This World,28,8,NA,NA,NA,NA
20,17,LL Cool J,Mama Said Knock You Out,17,11,NA,NA,NA,NA
21,21,Salt-N-Pepa,Do You Want Me,22,14,NA,NA,NA,NA
22,22,Tara Kemp,Piece Of My Heart,32,7,NA,NA,NA,NA
23,23,David A. Stewart Introducing Candy Dulfer,Lily Was Here,33,6,NA,NA,NA,NA
24,24,Surface,Never Gonna Let You Down,30,9,NA,NA,NA,NA
25,25,Londonbeat,A Better Love,35,7,NA,NA,NA,NA
26,26, Steelheart,I'll Never Let You Go,34,15,NA,NA,NA,NA
27,27,Rhythm Syndicate,P.A.S.S.I.O.N.,39,4,NA,NA,NA,NA
28,25,Styx,Love At First Sight,25,12,NA,NA,NA,NA
29,29,Wilson Phillips,The Dream Is Still Alive,40,4,NA,NA,NA,NA
30,5,Rod Stewart,Rhythm Of My Heart,21,15,NA,NA,NA,NA
31,1,Amy Grant,Baby Baby,27,18,NA,NA,NA,NA
32,9,Whitney Houston,Miracle,13,11,NA,NA,NA,NA
33,2,Cathy Dennis,Touch Me (All Night Long),24,17,NA,NA,NA,NA
34,9,Queensryche,Silent Lucidity,23,14,NA,NA,NA,NA
35,3,C+C Music Factory/F. Williams,Here We Go,26,17,NA,NA,NA,NA
36,36,Corina, Temptation,43,6,NA,NA,NA,NA
37,37,Lenny Kravitz,It Ain't Over 'til It's Over,44,3,NA,NA,NA,NA
38,38,Kane Roberts,Does Anybody Really Fall In Love Anymore?,41,9,NA,NA,NA,NA
39,39,Amy Grant,Every Heartbeat,53,2,NA,NA,NA,NA
40,19,Firehouse,Don't Treat Me Bad,36,16,NA,NA,NA,NA
41,41,The Escape Club ,I'll Be There,45,5,NA,NA,NA,NA
42,42,Yo-Yo Featuring Ice Cube,You Can't Play With My Yo-Yo,47,5,NA,NA,NA,NA
43,43, Roxette,Fading Like A Flower (Every Time You Leave),59,2,NA,NA,NA,NA
44,44,Poison,Life Goes On,49,8,NA,NA,NA,NA
45,45,Simple Minds,See The Lights,48,6,NA,NA,NA,NA
46,4,Divinyls,I Touch Myself,29,16,NA,NA,NA,NA
47,1,Roxette,Joyride,37,17,NA,NA,NA,NA
48,48,Cher,Love And Understanding,60,2,NA,NA,NA,NA
49,49, Keith Washington,Kissing You,50,5,NA,NA,NA,NA
50,50,Damian Dame,Exclusivity,52,6,NA,NA,NA,NA
51,51,D.J. Jazzy Jeff & The Fresh Prince,Summertime,85,2,NA,NA,NA,NA
52,16,The Rude Boys,Written All Over Your Face,31,16,NA,NA,NA,NA
53,53,Scorpions,Wind Of Change,68,4,NA,NA,NA,NA
54,19,Sheena Easton,What Comes Naturally,38,13,NA,NA,NA,NA
55,55,Boyz II Men,Motownphilly,63,2,NA,NA,NA,NA
56,11,Voices That Care,Voices That Care,46,15,NA,NA,NA,NA
57,54,Tracie Spencer,This Time Make It Funky,54,6,NA,NA,NA,NA
58,58,After 7,"Nights Like This (From ""The Five Heartbeats"")",67,5,NA,NA,NA,NA
59,59,Daryl Braithwaite,Higher Than Hope,61,4,NA,NA,NA,NA
60,60,Stereo MC's,Elevate My Mind,66,4,NA,NA,NA,NA
61,55,Glenn Frey,"Part Of Me, Part Of You",55,7,NA,NA,NA,NA
62,62,Gloria Estefan,Can't Forget You,73,3,NA,NA,NA,NA
63,63,Titiyo,My Body Says Yes,76,3,NA,NA,NA,NA
64,64,Sandee,Love Desire,80,4,NA,NA,NA,NA
65,65,David Hallyday,Ooh La La,74,5,NA,NA,NA,NA
