rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Spice Girls,Wannabe,NA,NA,NA,2,2LAST WEEK ,5WEEKS ON CHART
2,1,Toni Braxton,Un-Break My Heart,1,18,NA,NA,NA,NA
3,3,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,5,5,NA,NA,NA,NA
4,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",4,11,NA,NA,NA,NA
5,2,En Vogue,Don't Let Go (Love),3,16,NA,NA,NA,NA
6,6,Jewel,Foolish Games/You Were Meant For Me,8,13,NA,NA,NA,NA
7,4, Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",6,9,NA,NA,NA,NA
8,3,Keith Sweat Featuring Athena Cage,Nobody,7,21,NA,NA,NA,NA
9,9,Dru Hill,In My Bed,12,7,NA,NA,NA,NA
10,NA,U2,Discotheque,NA,NA,NA,NA,NA,NA
11,9,Babyface,Every Time I Close My Eyes,9,4,NA,NA,NA,NA
12,12,Erykah Badu,On & On,13,5,NA,NA,NA,NA
13,1,BLACKstreet (Featuring Dr. Dre),No Diggity,10,20,NA,NA,NA,NA
14,11,MC Lyte,Cold Rock A Party ,11,13,NA,NA,NA,NA
15,12,Gina G,Ooh Aah... Just A Little Bit,14,13,NA,NA,NA,NA
16,7,New Edition,I'm Still In Love With You,15,16,NA,NA,NA,NA
17,NA,Madonna,"Don't Cry For Me Argentina (From ""Evita"")",NA,NA,NA,NA,NA,NA
18,4,Merril Bainbridge,Mouth,16,25,NA,NA,NA,NA
19,5,No Mercy,Where Do You Go,19,34,NA,NA,NA,NA
20,10,Sheryl Crow,If It Makes You Happy,17,23,NA,NA,NA,NA
21,21,702,Get It Together,37,2,NA,NA,NA,NA
22,22,The Cranberries,When You're Gone/Free To Decide,22,14,NA,NA,NA,NA
23,12,Journey,When You Love A Woman,20,18,NA,NA,NA,NA
24,24,Duncan Sheik,Barely Breathing,24,13,NA,NA,NA,NA
25,25,The Blackout Allstars,I Like It,25,12,NA,NA,NA,NA
26,2,Celine Dion,It's All Coming Back To Me Now,18,28,NA,NA,NA,NA
27,27,Freak Nasty,Da' Dip,39,8,NA,NA,NA,NA
28,2,Donna Lewis,I Love You Always Forever,21,36,NA,NA,NA,NA
29,18,Lil' Kim Featuring Puff Daddy,No Time,23,16,NA,NA,NA,NA
30,30,E-40 Featuring Bo-Rock,Things'll Never Change/Rapper's Ball,38,4,NA,NA,NA,NA
31,31,No Mercy,Please Don't Go,44,3,NA,NA,NA,NA
32,32,Immature Featuring Smooth And Ed From Good Burger,"Watch Me Do My Thing (From ""All That"")",32,4,NA,NA,NA,NA
33,5,Eric Clapton,Change The World,27,32,NA,NA,NA,NA
34,9,Az Yet,"Last Night (From ""The Nutty Professor"")",26,27,NA,NA,NA,NA
35,6,Ginuwine,Pony,31,25,NA,NA,NA,NA
36,36,The Roots,What They Do,36,7,NA,NA,NA,NA
37,NA,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,NA,NA,NA,NA,NA,NA
38,8,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",28,14,NA,NA,NA,NA
39,24,Amber,This Is Your Night,29,37,NA,NA,NA,NA
40,1,Toni Braxton,You're Makin' Me High/Let It Flow,30,38,NA,NA,NA,NA
41,41,The Prodigy,Firestarter,46,6,NA,NA,NA,NA
42,2,Keith Sweat,Twisted,33,36,NA,NA,NA,NA
43,43,Johnny Gill Featuring Roger Troutman,It's Your Body,43,11,NA,NA,NA,NA
44,44,Redman,Whateva Man,51,4,NA,NA,NA,NA
45,18,Madonna,"You Must Love Me (From ""Evita"")",40,15,NA,NA,NA,NA
46,15,Dishwalla,Counting Blue Cars,35,47,NA,NA,NA,NA
47,NA,Depeche Mode,Barrel Of A Gun,NA,NA,NA,NA,NA,NA
48,48,Montell Jordan,What's On Tonight,56,2,NA,NA,NA,NA
49,49,Luscious Jackson,Naked Eye,49,10,NA,NA,NA,NA
50,50,Camp Lo,Luchini aka (This Is It),50,8,NA,NA,NA,NA
51,10,Seal ,"Fly Like An Eagle (From ""Space Jam"")",34,10,NA,NA,NA,NA
52,39,The Smashing Pumpkins,Thirty-Three,45,13,NA,NA,NA,NA
53,NA,John Mellencamp,Just Another Day,NA,NA,NA,NA,NA,NA
54,54,DJ Kool,Let Me Clear My Throat,61,4,NA,NA,NA,NA
55,38,Mack 10 & Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",47,11,NA,NA,NA,NA
56,48,Better Than Ezra,Desperately Wanting,48,10,NA,NA,NA,NA
57,NA,Crystal Waters,Say... If You Feel Alright,NA,NA,NA,NA,NA,NA
58,37,Quad City DJ's,"Space Jam (From ""Space Jam"")",53,10,NA,NA,NA,NA
59,40,Gloria Estefan,I'm Not Giving You Up,52,12,NA,NA,NA,NA
60,55,The Isley Brothers,Tears ,55,7,NA,NA,NA,NA
61,54,Rod Stewart,If We Fall In Love Tonight,54,15,NA,NA,NA,NA
62,6,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",This Is For The Lover In You,58,18,NA,NA,NA,NA
63,63,Tracey Lee,The Theme (It's Party Time),88,2,NA,NA,NA,NA
64,33,Nate Dogg Featuring Snoop Doggy Dogg,Never Leave Me Alone,62,16,NA,NA,NA,NA
65,60,Lost Boyz,Get Up,60,8,NA,NA,NA,NA
66,33,112,Come See Me,59,16,NA,NA,NA,NA
67,67,Leah Andreone,"It's Alright, It's Ok",67,5,NA,NA,NA,NA
68,41,Donna Lewis,Without Love,57,11,NA,NA,NA,NA
69,61,SWV,It's All About U,65,6,NA,NA,NA,NA
70,70,Livin' Joy,Don't Stop Movin',73,5,NA,NA,NA,NA
71,71,Tru Featuring Ice Cream Man (Master P),I Always Feel Like (Somebody's Watching Me),71,3,NA,NA,NA,NA
72,72,Deana Carter,We Danced Anyway,72,3,NA,NA,NA,NA
73,NA, Yvette Michele,I'm Not Feeling You,NA,NA,NA,NA,NA,NA
74,74,Amber,Colour Of Love,74,6,NA,NA,NA,NA
75,46,LL Cool J,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",66,9,NA,NA,NA,NA
76,49,Donell Jones,Knocks Me Off My Feet,70,17,NA,NA,NA,NA
77,35,OutKast,ATLiens,68,13,NA,NA,NA,NA
78,29, dc Talk,Between You And Me,64,15,NA,NA,NA,NA
79,79,Phil Collins,It's In Your Eyes,79,2,NA,NA,NA,NA
80,NA,The Verve Pipe,The Freshmen,NA,NA,NA,NA,NA,NA
81,69,John Michael Montgomery,Friends,69,9,NA,NA,NA,NA
82,82, Monifah,You Don't Have To Love Me,82,8,NA,NA,NA,NA
83,60,Metallica,Hero Of The Day,75,16,NA,NA,NA,NA
84,22,Nas,Street Dreams,76,16,NA,NA,NA,NA
85,61,Rockell,I Fell In Love,77,16,NA,NA,NA,NA
86,80,Luther Vandross,I Can Make It Better,83,10,NA,NA,NA,NA
87,87,Tre,Take Your Time,87,2,NA,NA,NA,NA
88,67,Richie Rich,Let's Ride,81,13,NA,NA,NA,NA
89,78,Foxy Brown Featuring Jay-Z,I'll Be,78,2,NA,NA,NA,NA
90,84,"2Pac, Notorious B.I.G., Radio, Dramacydal & Stretch",Runnin',84,4,NA,NA,NA,NA
91,53,K-Ci & JoJo,"How Could You (From ""Bulletproof"")",85,15,NA,NA,NA,NA
92,92,Angelina,Without Your Love,92,2,NA,NA,NA,NA
93,93,Republica,Drop Dead Gorgeous,93,2,NA,NA,NA,NA
94,NA,Bill Engvall With Special Guest Travis Tritt,Here's Your Sign (Get The Picture),NA,NA,NA,NA,NA,NA
95,80,The Chemical Brothers,Setting Sun,80,5,NA,NA,NA,NA
96,NA,R.E.M.,Electrolite,NA,NA,NA,NA,NA,NA
97,89,Love Tribe,Stand Up,89,5,NA,NA,NA,NA
98,95,Funky Green Dogs,Fired Up!,95,3,NA,NA,NA,NA
99,98,K5,Passion,98,3,NA,NA,NA,NA
100,94,QT,My Baby Mama,94,4,NA,NA,NA,NA
