rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Wilson Phillips,You're In Love,NA,NA,NA,2,2LAST WEEK ,11WEEKS ON CHART
2,2,Amy Grant,Baby Baby,4,9,NA,NA,NA,NA
3,1,Londonbeat,I've Been Thinking About You,1,11,NA,NA,NA,NA
4,3,Tara Kemp,Hold You Tight,3,14,NA,NA,NA,NA
5,5,Roxette,Joyride,6,8,NA,NA,NA,NA
6,5,Enigma,Sadeness Part 1,5,11,NA,NA,NA,NA
7,7,Gerardo,Rico Suave,7,12,NA,NA,NA,NA
8,8,Hi-Five,I Like The Way (The Kissing Game),13,9,NA,NA,NA,NA
9,9,Rick Astley,Cry For Help,11,10,NA,NA,NA,NA
10,10,C+C Music Factory/F. Williams,Here We Go,15,8,NA,NA,NA,NA
11,11,Cathy Dennis,Touch Me (All Night Long),16,8,NA,NA,NA,NA
12,12,Divinyls ,I Touch Myself,18,7,NA,NA,NA,NA
13,9,Another Bad Creation,Iesha,9,15,NA,NA,NA,NA
14,14,Voices That Care,Voices That Care,19,6,NA,NA,NA,NA
15,15,Rod Stewart,Rhythm Of My Heart,23,6,NA,NA,NA,NA
16,16,Robert Palmer,Mercy Mercy Me (The Ecology)/I Want You,17,10,NA,NA,NA,NA
17,8,Tesla,Signs,10,16,NA,NA,NA,NA
18,18,The Rembrandts ,"Just The Way It Is, Baby",22,11,NA,NA,NA,NA
19,1,Gloria Estefan,Coming Out Of The Dark,8,13,NA,NA,NA,NA
20,1,Timmy T.,One More Try,14,18,NA,NA,NA,NA
21,12,Tevin Campbell,Round And Round,12,20,NA,NA,NA,NA
22,22,Queensryche,Silent Lucidity,27,5,NA,NA,NA,NA
23,23,Mariah Carey,I Don't Wanna Cry,31,3,NA,NA,NA,NA
24,24,Nelson, More Than Ever,28,7,NA,NA,NA,NA
25,25,Keedy,Save Some Love,29,6,NA,NA,NA,NA
26,26,The Rude Boys,Written All Over Your Face,26,7,NA,NA,NA,NA
27,3,Tracie Spencer,This House,20,18,NA,NA,NA,NA
28,1,Mariah Carey,Someday,21,14,NA,NA,NA,NA
29,29,The Triplets,You Don't Have To Go Home Tonight,33,6,NA,NA,NA,NA
30,30,Extreme,More Than Words,37,5,NA,NA,NA,NA
