rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Sir Mix-A-Lot,Baby Got Back,NA,NA,4,NA,4WEEKS AT NO. 1,16WEEKS ON CHART
2,2,Madonna,This Used To Be My Playground,7,4,NA,NA,NA,NA
3,3,TLC,Baby-Baby-Baby,5,8,NA,NA,NA,NA
4,4,Billy Ray Cyrus,Achy Breaky Heart,4,12,NA,NA,NA,NA
5,1,Mariah Carey,I'll Be There,2,9,NA,NA,NA,NA
6,6,Jon Secada,Just Another Day,10,15,NA,NA,NA,NA
7,7,Tom Cochrane,Life Is A Highway,11,11,NA,NA,NA,NA
8,2,Red Hot Chili Peppers,Under The Bridge,3,17,NA,NA,NA,NA
9,9,The Cover Girls,Wishing On A Star,9,9,NA,NA,NA,NA
10,4, Celine Dion,If You Asked Me To,8,14,NA,NA,NA,NA
11,11,Guns N' Roses,November Rain,17,5,NA,NA,NA,NA
12,12,George Michael,Too Funky,13,7,NA,NA,NA,NA
13,6,Arrested Development,Tennessee,6,16,NA,NA,NA,NA
14,14,Kris Kross,Warm It Up,16,8,NA,NA,NA,NA
15,10,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,14,9,NA,NA,NA,NA
16,16,En Vogue,Giving Him Something He Can Feel,21,8,NA,NA,NA,NA
17,5,Sophie B. Hawkins,Damn I Wish I Was Your Lover,12,15,NA,NA,NA,NA
18,16,Jodeci,Come & Talk To Me,18,17,NA,NA,NA,NA
19,19,The Cure,Friday I'm In Love,19,7,NA,NA,NA,NA
20,2,En Vogue,My Lovin' (You're Never Gonna Get It),20,19,NA,NA,NA,NA
21,21,CeCe Peniston,Keep On Walkin',22,10,NA,NA,NA,NA
22,1,Kris Kross, Jump,15,17,NA,NA,NA,NA
23,23,Richard Marx,Take This Heart,27,7,NA,NA,NA,NA
24,24,Technotronic Featuring Ya Kid K,Move This,26,7,NA,NA,NA,NA
25,12,Genesis,Hold On My Heart,23,13,NA,NA,NA,NA
26,26,Elton John,The One,30,5,NA,NA,NA,NA
27,26,Vanessa Williams,Just For Tonight,28,10,NA,NA,NA,NA
28,25,Das EFX,They Want EFX,25,12,NA,NA,NA,NA
29,29,The B-52s,Good Stuff,29,6,NA,NA,NA,NA
30,18,Color Me Badd,Slow Motion,24,12,NA,NA,NA,NA
31,31,Michael Jackson,Jam,35,3,NA,NA,NA,NA
32,32,Boyz II Men,"End Of The Road (From ""Boomerang"")",53,2,NA,NA,NA,NA
33,33,Shakespear's Sister,Stay ,50,4,NA,NA,NA,NA
34,20,Amy Grant,I Will Remember You,32,14,NA,NA,NA,NA
35,35,Toad The Wet Sprocket,All I Want,43,5,NA,NA,NA,NA
36,36,Def Leppard,Make Love Like A Man,36,5,NA,NA,NA,NA
37,4,Joe Public,Live And Learn,31,20,NA,NA,NA,NA
38,34,Annie Lennox,Why,34,11,NA,NA,NA,NA
39,39,House Of Pain,Jump Around,49,5,NA,NA,NA,NA
40,40,Rozalla,Everybody's Free (To Feel Good),42,5,NA,NA,NA,NA
41,41,Mary J. Blige,"You Remind Me (From ""Strictly Business"")",46,6,NA,NA,NA,NA
42,21,Lionel Richie,Do It To Me,33,13,NA,NA,NA,NA
43,1,Vanessa Williams,Save The Best For Last,37,26,NA,NA,NA,NA
44,2,Eric Clapton,Tears In Heaven,38,25,NA,NA,NA,NA
45,39,R. Kelly & Public Announcement, Honey Love,39,10,NA,NA,NA,NA
46,45,Shabba Ranks,"Mr. Loverman (From ""Deep Cover"")",45,7,NA,NA,NA,NA
47,44,Nice & Smooth,Sometimes I Rhyme Slow,47,12,NA,NA,NA,NA
48,48,U2,Even Better Than The Real Thing,52,3,NA,NA,NA,NA
49,16,Mr. Big,Just Take My Heart,40,16,NA,NA,NA,NA
50,50,N2Deep,Back To The Hotel,61,3,NA,NA,NA,NA
51,51,K.W.S.,Please Don't Go,59,6,NA,NA,NA,NA
52,52,Stacy Earl,Slowly,58,6,NA,NA,NA,NA
53,20,Wilson Phillips,You Won't See Me Cry,41,12,NA,NA,NA,NA
54,10,U2,One,51,20,NA,NA,NA,NA
55,13,Bryan Adams,Thought I'd Died And Gone To Heaven,55,20,NA,NA,NA,NA
56,6,Michael Jackson,In The Closet,44,14,NA,NA,NA,NA
57,57,2 Unlimited,Twilight Zone,60,7,NA,NA,NA,NA
58,58,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.) ,63,5,NA,NA,NA,NA
59,57,A Tribe Called Quest,Scenario,57,8,NA,NA,NA,NA
60,48,The Black Crowes,Remedy,54,7,NA,NA,NA,NA
61,61, Joe Public,I Miss You,70,4,NA,NA,NA,NA
62,62,Jade,"I Wanna Love You (From ""Class Act"")",79,3,NA,NA,NA,NA
63,63,Peter Cetera,Restless Heart,78,3,NA,NA,NA,NA
64,64,Tag,The Way I Feel,76,4,NA,NA,NA,NA
65,53,Brotherhood Creed,Helluva,64,15,NA,NA,NA,NA
66,NA,Prince And The N.P.G.,Sexy MF,NA,NA,NA,NA,NA,NA
67,9,Ugly Kid Joe,Everything About You,62,17,NA,NA,NA,NA
68,59,L.A. Style,James Brown Is Dead,68,15,NA,NA,NA,NA
69,69,Ralph Tresvant,"Money Can't Buy You Love (From ""Mo' Money"")",82,2,NA,NA,NA,NA
70,70,A.L.T. And The Lost Civilization,Tequila ,80,3,NA,NA,NA,NA
71,53,Tevin Campbell,Strawberry Letter 23,56,8,NA,NA,NA,NA
72,49,Boyz II Men,Please Don't Go,75,17,NA,NA,NA,NA
73,NA,DJ Quik,Jus Lyke Compton,NA,NA,NA,NA,NA,NA
74,31,Shanice,Silent Prayer,72,14,NA,NA,NA,NA
75,64,Good 2 Go,Never Satisfied,71,12,NA,NA,NA,NA
76,NA,Babyface (Featuring Toni Braxton),"Give U My Heart (From ""Boomerang"")",NA,NA,NA,NA,NA,NA
77,69,M.C. Brains,Brainstorming,69,4,NA,NA,NA,NA
78,4,Queen ,We Will Rock You/We Are The Champions,87,30,NA,NA,NA,NA
79,44,TKA,Maria,73,17,NA,NA,NA,NA
80,80,Black Sheep,Strobelite Honey,92,4,NA,NA,NA,NA
81,68, The College Boyz,Victim Of The Ghetto,77,10,NA,NA,NA,NA
82,NA,EPMD,Crossover,NA,NA,NA,NA,NA,NA
83,83,Firehouse,Reach For The Sky,84,4,NA,NA,NA,NA
84,44,Keith Sweat,Why Me Baby?,74,16,NA,NA,NA,NA
85,30,Linear,T.L.C. ,65,12,NA,NA,NA,NA
86,15,Def Leppard,Let's Get Rocked,83,16,NA,NA,NA,NA
87,56,RTZ,All You've Got,67,8,NA,NA,NA,NA
88,88,Cause And Effect,Another Minute,97,2,NA,NA,NA,NA
89,NA,Brooks & Dunn,Boot Scootin' Boogie,NA,NA,NA,NA,NA,NA
90,34,Bonnie Raitt,Not The Only One,91,15,NA,NA,NA,NA
91,91,Metallica,Wherever I May Roam,95,2,NA,NA,NA,NA
92,81,Mint Condition,Forever In Your Eyes ,85,6,NA,NA,NA,NA
93,93,Beastie Boys,So What'cha Want,93,4,NA,NA,NA,NA
94,68,Bruce Springsteen,57 Channels (And Nothin' On),81,6,NA,NA,NA,NA
95,43,The Outfield,Closer To Me,66,11,NA,NA,NA,NA
96,76, Red Hot Chili Peppers,Give It Away,NA,7,NA,NA,NA,NA
97,95,Nyasia,Who's Got Your Love,99,3,NA,NA,NA,NA
98,54,Eddie Money,Fall In Love Again,86,11,NA,NA,NA,NA
99,NA,Glenn Frey,I've Got Mine,NA,NA,NA,NA,NA,NA
100,94,Lil Suzy,Take Me In Your Arms,98,4,NA,NA,NA,NA
