rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")",NA,NA,5,NA,5WEEKS AT NO. 1,7WEEKS ON CHART
2,2,Mariah Carey,Always Be My Baby,2,3,NA,NA,NA,NA
3,2,The Tony Rich Project,Nobody Knows,3,19,NA,NA,NA,NA
4,4,Alanis Morissette,Ironic,4,6,NA,NA,NA,NA
5,4,R. Kelly Featuring Ronald Isley,Down Low (Nobody Has To Know),5,8,NA,NA,NA,NA
6,6,Coolio,"1, 2, 3, 4 (Sumpin' New)",7,7,NA,NA,NA,NA
7,2,Brandy,"Sittin' Up In My Room (From ""Waiting To Exhale"")",6,17,NA,NA,NA,NA
8,8,Busta Rhymes,Woo-Hah!! Got You All In Check/Everything Remains Raw,16,7,NA,NA,NA,NA
9,NA,SWV,You're The One,NA,NA,NA,NA,NA,NA
10,10,Whitney Houston & CeCe Winans,"Count On Me (From ""Waiting To Exhale"")",14,5,NA,NA,NA,NA
11,2,Mary J. Blige,"Not Gon' Cry (From ""Waiting To Exhale"")",8,13,NA,NA,NA,NA
12,9,LL Cool J,Doin It,9,7,NA,NA,NA,NA
13,9,Gin Blossoms,Follow You Down/Til I Hear It From You,10,11,NA,NA,NA,NA
14,11,Joe,"All The Things (Your Man Won't Do) (From ""Don't Be A Menace..."")",11,11,NA,NA,NA,NA
15,10,D'Angelo ,Lady,13,8,NA,NA,NA,NA
16,2,Everything But The Girl,Missing,12,37,NA,NA,NA,NA
17,1,Mariah Carey & Boyz II Men,One Sweet Day,15,21,NA,NA,NA,NA
18,12,The Smashing Pumpkins,1979,17,11,NA,NA,NA,NA
19,19,Deborah Cox,Who Do U Love,20,12,NA,NA,NA,NA
20,6,La Bouche,Be My Lover,18,24,NA,NA,NA,NA
21,19,BoDeans,"Closer To Free (From ""Party Of Five"")",19,7,NA,NA,NA,NA
22,21,Natalie Merchant,Wonder,21,20,NA,NA,NA,NA
23,15,3T,Anything,23,29,NA,NA,NA,NA
24,24,Chantay Savage,I Will Survive,26,10,NA,NA,NA,NA
25,19, Collective Soul,The World I Know,22,23,NA,NA,NA,NA
26,22,Melissa Etheridge,I Want To Come Over,25,10,NA,NA,NA,NA
27,5,Goo Goo Dolls,Name,27,28,NA,NA,NA,NA
28,4,Joan Osborne,One Of Us,24,20,NA,NA,NA,NA
29,29,Nonchalant ,5 O'Clock,43,8,NA,NA,NA,NA
30,30,No Doubt,Just A Girl,32,19,NA,NA,NA,NA
31,29,The Presidents Of The United States Of America,Peaches,29,7,NA,NA,NA,NA
32,8,Oasis,Wonderwall,28,13,NA,NA,NA,NA
33,33,Tracy Chapman,Give Me One Reason,46,3,NA,NA,NA,NA
34,34,Spacehog,In The Meantime,34,3,NA,NA,NA,NA
