rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,Dreamlover,NA,NA,5,NA,5WEEKS AT NO. 1,10WEEKS ON CHART
2,2,SWV,Right Here (Human Nature)/Downtown,2,13,NA,NA,NA,NA
3,2,Tag Team,Whoomp! (There It Is),3,20,NA,NA,NA,NA
4,4,Billy Joel,The River Of Dreams,4,11,NA,NA,NA,NA
5,4,Janet Jackson,If,5,12,NA,NA,NA,NA
6,1,UB40,"Can't Help Falling In Love (From ""Sliver"")",6,22,NA,NA,NA,NA
7,7,Toni Braxton,Another Sad Love Song,8,15,NA,NA,NA,NA
8,7,Michael Jackson,Will You Be There,7,13,NA,NA,NA,NA
9,9,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),25,4,NA,NA,NA,NA
10,5,Soul Asylum, Runaway Train,9,18,NA,NA,NA,NA
11,11,2Pac,I Get Around,11,15,NA,NA,NA,NA
12,12,Aerosmith,Cryin',13,11,NA,NA,NA,NA
13,13,Xscape,Just Kickin' It,36,4,NA,NA,NA,NA
14,14,Zhane,Hey Mr. D.J.,18,7,NA,NA,NA,NA
15,15,Def Leppard,"Two Steps Behind (From ""Last Action Hero"")",15,5,NA,NA,NA,NA
16,10,Shai,Baby I'm Yours,10,19,NA,NA,NA,NA
17,17,Inner Circle,Sweat (A La La La La Long),17,10,NA,NA,NA,NA
18,4,Jodeci,Lately,12,18,NA,NA,NA,NA
19,19,Rod Stewart,Reason To Believe,19,9,NA,NA,NA,NA
20,13,Jazzy Jeff & The Fresh Prince,Boom! Shake The Room,14,10,NA,NA,NA,NA
21,21,Ace Of Base,All That She Wants,42,4,NA,NA,NA,NA
22,22,Haddaway,What Is Love,29,7,NA,NA,NA,NA
23,23,Tony Toni Tone,Anniversary,44,3,NA,NA,NA,NA
24,13,Brian McKnight,One Last Cry,16,18,NA,NA,NA,NA
25,23,Red Hot Chili Peppers,"Soul To Squeeze (From ""Coneheads"")",23,7,NA,NA,NA,NA
26,26,Gin Blossoms,Hey Jealousy,28,12,NA,NA,NA,NA
27,19,Cypress Hill,Insane In The Brain,22,14,NA,NA,NA,NA
28,14,Madonna,Rain,20,12,NA,NA,NA,NA
29,25,Tears For Fears,Break It Down Again,26,13,NA,NA,NA,NA
30,9,Tina Turner,"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",27,20,NA,NA,NA,NA
31,31,Rick Astley,Hopelessly,32,6,NA,NA,NA,NA
32,7,Tony Toni Tone,If I Had No Loot,21,18,NA,NA,NA,NA
33,33,Blind Melon,No Rain,46,8,NA,NA,NA,NA
34,3,The Proclaimers,I'm Gonna Be (500 Miles),24,18,NA,NA,NA,NA
35,23,Celine Dion And Clive Griffin,"When I Fall In Love (From ""Sleepless In Seattle"")",30,13,NA,NA,NA,NA
36,35,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",Very Special,35,14,NA,NA,NA,NA
37,27,Dino,Ooh Child,33,14,NA,NA,NA,NA
38,20,Ice Cube Featuring Das EFX,Check Yo Self,34,11,NA,NA,NA,NA
39,39,Dr. Dre,Let Me Ride,51,3,NA,NA,NA,NA
40,40,Bell Biv DeVoe,Something In Your Eyes,48,8,NA,NA,NA,NA
41,14,4 Non Blondes,What's Up,45,25,NA,NA,NA,NA
42,19,Kris Kross Featuring Supercat,Alright,31,11,NA,NA,NA,NA
43,5,Robin S.,Show Me Love,43,28,NA,NA,NA,NA
44,39,MC Lyte ,Ruffneck,41,13,NA,NA,NA,NA
45,11,95 South,"Whoot, There It Is",39,24,NA,NA,NA,NA
46,1,SWV,Weak,37,25,NA,NA,NA,NA
47,8,Expose,I'll Never Get Over You (Getting Over Me),40,29,NA,NA,NA,NA
48,48,R.E.M.,Everybody Hurts,57,5,NA,NA,NA,NA
49,49,K7,Come Baby Come,64,6,NA,NA,NA,NA
50,12,Duice,Dazzey Duks,38,40,NA,NA,NA,NA
51,50,Prince,Pink Cashmere,50,4,NA,NA,NA,NA
52,52,Lisa Keith,Better Than You,52,8,NA,NA,NA,NA
53,53,Intro,Come Inside,55,6,NA,NA,NA,NA
54,54,Duran Duran,Too Much Information,54,6,NA,NA,NA,NA
55,23,Sting,Fields Of Gold,59,19,NA,NA,NA,NA
56,53,"Earth, Wind & Fire",Sunday Morning,53,7,NA,NA,NA,NA
57,53,Robin S.,Love For Love,56,8,NA,NA,NA,NA
58,34,Radiohead,Creep,58,16,NA,NA,NA,NA
59,59,Shaggy, Oh Carolina,68,9,NA,NA,NA,NA
60,29,U.N.V.,Something's Goin' On,62,19,NA,NA,NA,NA
61,55,Lords Of The Underground,Chief Rocka,65,14,NA,NA,NA,NA
62,4,Onyx,Slam,60,20,NA,NA,NA,NA
63,22,Jade,One Woman,63,19,NA,NA,NA,NA
64,54,Zapp & Roger,Mega Medley,61,10,NA,NA,NA,NA
65,27,Jon Secada,I'm Free,66,16,NA,NA,NA,NA
66,66,John Mellencamp,Human Wheels,76,4,NA,NA,NA,NA
67,67,Joe,I'm In Luv,69,7,NA,NA,NA,NA
68,NA,Salt-N-Pepa,Shoop,NA,NA,NA,NA,NA,NA
69,31,Whitney Houston,Run To You,67,16,NA,NA,NA,NA
70,70,Mista Grimm,"Indo Smoke (From ""Poetic Justice"")",83,3,NA,NA,NA,NA
71,26,Silk,Girl U For Me/Lose Control,71,17,NA,NA,NA,NA
72,46,Alan Jackson,Chattahoochee,72,14,NA,NA,NA,NA
73,73,Sting,Nothing 'Bout Me,80,2,NA,NA,NA,NA
74,74,Terence Trent D'Arby,Delicate,75,7,NA,NA,NA,NA
75,60,Lenny Kravitz,Believe,70,15,NA,NA,NA,NA
76,76,De La Soul,Breakadawn,77,4,NA,NA,NA,NA
77,NA,Mr. Big,Wild World ,NA,NA,NA,NA,NA,NA
78,NA,George Strait,"Easy Come, Easy Go",NA,NA,NA,NA,NA,NA
79,39,Fu-Schnickens W/ Shaquille O'Neal,What's Up Doc? (Can We Rock),74,15,NA,NA,NA,NA
80,80,Taylor Dayne,Send Me A Lover,85,2,NA,NA,NA,NA
81,81,Nightcrawlers,Push The Feeling On,86,2,NA,NA,NA,NA
82,42,TLC,"Get It Up (From ""Poetic Justice"")",79,15,NA,NA,NA,NA
83,NA,Gabrielle,Dreams,NA,NA,NA,NA,NA,NA
84,NA,Clay Walker,What's It To You,NA,NA,NA,NA,NA,NA
85,NA,Spin Doctors,Jimmy Olsen's Blues,NA,NA,NA,NA,NA,NA
86,20,Taylor Dayne,Can't Get Enough Of Your Love,81,19,NA,NA,NA,NA
87,82,Daryl Hall,I'm In A Philly Mood,82,2,NA,NA,NA,NA
88,81,Babyface,For The Cool In You,89,9,NA,NA,NA,NA
89,NA,Fat Joe,Flow Joe,NA,NA,NA,NA,NA,NA
90,NA,Aaron Neville,The Grand Tour,NA,NA,NA,NA,NA,NA
91,79,Little Texas,What Might Have Been,90,10,NA,NA,NA,NA
92,NA,Wu-Tang Clan,Method Man,NA,NA,NA,NA,NA,NA
93,NA,UB40,Higher Ground,NA,NA,NA,NA,NA,NA
94,NA,Bruce Hornsby,Fields Of Gray,NA,NA,NA,NA,NA,NA
95,67,H-Town,Lick U Up,87,11,NA,NA,NA,NA
96,NA,Joshua Kadison,Jessie,NA,NA,NA,NA,NA,NA
97,68,Peter Cetera,Even A Fool Can See,88,13,NA,NA,NA,NA
98,68,Legacy Of Sound Featuring Meja,Happy,78,12,NA,NA,NA,NA
99,93, Erick Sermon,Stay Real,93,2,NA,NA,NA,NA
100,96,Darden Smith,Loving Arms,96,2,NA,NA,NA,NA
