rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Santana Featuring The Product G&B,Maria Maria,NA,NA,NA,2,2LAST WEEK ,9WEEKS ON CHART
2,1,Destiny's Child,Say My Name,1,16,NA,NA,NA,NA
3,3,Faith Hill,Breathe,3,23,NA,NA,NA,NA
4,1,Lonestar,Amazed,4,36,NA,NA,NA,NA
5,5,'N Sync,Bye Bye Bye,5,11,NA,NA,NA,NA
6,6,Sisqo,Thong Song,10,11,NA,NA,NA,NA
7,7,P!nk,There You Go,11,6,NA,NA,NA,NA
8,6,Backstreet Boys,Show Me The Meaning Of Being Lonely,6,15,NA,NA,NA,NA
9,4,Montell Jordan,Get It On Tonite,7,25,NA,NA,NA,NA
10,6,Celine Dion,That's The Way It Is,9,22,NA,NA,NA,NA
11,1,Santana Featuring Rob Thomas, Smooth,8,37,NA,NA,NA,NA
12,12,Macy Gray,I Try,15,8,NA,NA,NA,NA
13,12,Sonique,It Feels So Good,13,12,NA,NA,NA,NA
14,1,Savage Garden,I Knew I Loved You,12,25,NA,NA,NA,NA
15,15,Vertical Horizon,Everything You Want,17,12,NA,NA,NA,NA
16,14,Third Eye Blind,Never Let You Go,14,12,NA,NA,NA,NA
17,17,Joe,I Wanna Know,20,15,NA,NA,NA,NA
18,6,Blink-182,All The Small Things,16,19,NA,NA,NA,NA
19,5,Blaque,Bring It All To Me,19,25,NA,NA,NA,NA
20,1,Christina Aguilera,What A Girl Wants,18,20,NA,NA,NA,NA
21,21,Marc Anthony,You Sang To Me,27,7,NA,NA,NA,NA
22,2,Brian McKnight,Back At One,21,33,NA,NA,NA,NA
23,23,Kid Rock,Only God Knows Why,26,8,NA,NA,NA,NA
24,24,Dixie Chicks,Goodbye Earl ,24,4,NA,NA,NA,NA
25,3,Marc Anthony,I Need To Know,22,31,NA,NA,NA,NA
26,25,Dr. Dre Featuring Eminem,Forgot About Dre,25,12,NA,NA,NA,NA
27,27,Hoku,Another Dumb Blonde,30,8,NA,NA,NA,NA
28,28,Aaliyah,Try Again,38,4,NA,NA,NA,NA
29,29,Sammie,I Like It,29,11,NA,NA,NA,NA
30,5,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,23,20,NA,NA,NA,NA
31,31,Toby Keith,How Do You Like Me Now?! ,32,11,NA,NA,NA,NA
32,32,Red Hot Chili Peppers,Otherside,37,9,NA,NA,NA,NA
33,33,George Strait,The Best Day,34,11,NA,NA,NA,NA
34,34,Creed,Higher,41,23,NA,NA,NA,NA
35,11,Smash Mouth,Then The Morning Comes,33,24,NA,NA,NA,NA
36,27,Whitney Houston,I Learned From The Best,28,8,NA,NA,NA,NA
37,35,Aaliyah,I Don't Wanna,36,11,NA,NA,NA,NA
38,38,DMX,Party Up (Up In Here),44,7,NA,NA,NA,NA
39,39,Toni Braxton,He Wasn't Man Enough,48,4,NA,NA,NA,NA
40,40,Tracy Lawrence,Lessons Learned,42,11,NA,NA,NA,NA
41,14,Britney Spears,From The Bottom Of My Broken Heart,35,11,NA,NA,NA,NA
42,12,Filter,Take A Picture,31,20,NA,NA,NA,NA
43,43,Martina McBride,Love's The Only House,45,10,NA,NA,NA,NA
44,25,D'Angelo,Untitled (How Does It Feel),39,12,NA,NA,NA,NA
45,45,Enrique Iglesias,Be With You,63,2,NA,NA,NA,NA
46,46,Black Rob,Whoa!,47,6,NA,NA,NA,NA
47,47,Clint Black With Steve Wariner,Been There,51,8,NA,NA,NA,NA
48,48,Carl Thomas,I Wish,64,3,NA,NA,NA,NA
49,29,Tim McGraw,My Best Friend,46,20,NA,NA,NA,NA
50,20,Train,Meet Virginia,50,27,NA,NA,NA,NA
51,51,Jennifer Lopez Featuring Big Pun & Fat Joe,Feelin' So Good,54,8,NA,NA,NA,NA
52,29,Sugar Ray,Falls Apart,49,13,NA,NA,NA,NA
53,53,Phil Vassar,Carlene,57,6,NA,NA,NA,NA
54,54,Kenny Rogers With Alison Krauss & Billy Dean,Buy Me A Rose,65,5,NA,NA,NA,NA
55,55,Bloodhound Gang,The Bad Touch,55,4,NA,NA,NA,NA
56,56,Faith Hill,The Way You Love Me,62,5,NA,NA,NA,NA
