rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Toni Braxton,Un-Break My Heart,NA,NA,10,NA,10WEEKS AT NO. 1,16WEEKS ON CHART
2,2,En Vogue,Don't Let Go (Love),2,14,NA,NA,NA,NA
3,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",3,9,NA,NA,NA,NA
4,4,Spice Girls,Wannabe,6,3,NA,NA,NA,NA
5,4,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",4,7,NA,NA,NA,NA
6,3,Keith Sweat Featuring Athena Cage,Nobody,5,19,NA,NA,NA,NA
7,7,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,11,3,NA,NA,NA,NA
8,8,Jewel,Foolish Games/You Were Meant For Me,9,11,NA,NA,NA,NA
9,1,BLACKstreet (Featuring Dr. Dre),No Diggity,7,18,NA,NA,NA,NA
10,7,New Edition,I'm Still In Love With You,8,14,NA,NA,NA,NA
11,11,Babyface,Every Time I Close My Eyes,19,2,NA,NA,NA,NA
12,12,Gina G,Ooh Aah... Just A Little Bit,12,11,NA,NA,NA,NA
13,13,MC Lyte,Cold Rock A Party,15,11,NA,NA,NA,NA
14,4,Merril Bainbridge,Mouth,10,23,NA,NA,NA,NA
15,15, Erykah Badu,On & On,27,3,NA,NA,NA,NA
16,5,No Mercy,Where Do You Go,13,32,NA,NA,NA,NA
17,17,Dru Hill,In My Bed,25,5,NA,NA,NA,NA
18,2,Celine Dion,It's All Coming Back To Me Now,14,26,NA,NA,NA,NA
19,10,Sheryl Crow,If It Makes You Happy,16,21,NA,NA,NA,NA
20,12,Journey,When You Love A Woman,17,16,NA,NA,NA,NA
21,18,Lil' Kim Featuring Puff Daddy,No Time,24,14,NA,NA,NA,NA
22,2,Donna Lewis,I Love You Always Forever,18,34,NA,NA,NA,NA
23,8,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",22,12,NA,NA,NA,NA
24,9,Az Yet,"Last Night (From ""The Nutty Professor"")",21,25,NA,NA,NA,NA
25,10,Seal,"Fly Like An Eagle (From ""Space Jam"")",20,8,NA,NA,NA,NA
26,26,The Cranberries,When You're Gone/Free To Decide,29,12,NA,NA,NA,NA
27,6,Ginuwine,Pony,23,23,NA,NA,NA,NA
28,1,Toni Braxton,You're Makin' Me High/Let It Flow,30,36,NA,NA,NA,NA
29,2,Keith Sweat,Twisted,26,34,NA,NA,NA,NA
30,30,The Blackout Allstars,I Like It,34,10,NA,NA,NA,NA
31,24,Amber,This Is Your Night,28,35,NA,NA,NA,NA
32,18,Madonna,"You Must Love Me (From ""Evita"")",33,13,NA,NA,NA,NA
33,5,Eric Clapton,Change The World,31,30,NA,NA,NA,NA
34,34,Duncan Sheik ,Barely Breathing,37,11,NA,NA,NA,NA
35,15,Dishwalla,Counting Blue Cars,32,45,NA,NA,NA,NA
36,6,Alanis Morissette,You Learn/You Oughta Know,36,29,NA,NA,NA,NA
37,17,Mint Condition,What Kind Of Man Would I Be,35,23,NA,NA,NA,NA
38,38,Mack 10 & Tha Dogg Pound ,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",38,9,NA,NA,NA,NA
39,39,The Roots,What They Do,49,5,NA,NA,NA,NA
40,39,The Smashing Pumpkins,Thirty-Three,39,11,NA,NA,NA,NA
41,41, E-40 Featuring Bo-Rock,Things'll Never Change/Rapper's Ball,52,2,NA,NA,NA,NA
42,42,Freak Nasty,Da' Dip,56,6,NA,NA,NA,NA
43,43,Immature Featuring Smooth And Ed From Good Burger," Watch Me Do My Thing (From ""All That"")",76,2,NA,NA,NA,NA
44,1,Los Del Rio,Macarena (Bayside Boys Mix),42,60,NA,NA,NA,NA
