rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Janet Jackson,Again,NA,NA,NA,2,2LAST WEEK ,8WEEKS ON CHART
2,1,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),1,13,NA,NA,NA,NA
3,2,Ace Of Base,All That She Wants,3,13,NA,NA,NA,NA
4,4,Mariah Carey, Hero,6,8,NA,NA,NA,NA
5,4,Salt-N-Pepa,Shoop,4,10,NA,NA,NA,NA
6,4,DRS,Gangsta Lean,5,9,NA,NA,NA,NA
7,2,Xscape ,Just Kickin' It,7,13,NA,NA,NA,NA
8,8,Toni Braxton,Breathe Again,9,9,NA,NA,NA,NA
9,7,Bryan Adams,Please Forgive Me,8,8,NA,NA,NA,NA
10,10,Bryan Adams/Rod Stewart/Sting,All For Love,17,3,NA,NA,NA,NA
11,10,Tevin Campbell,Can We Talk,10,9,NA,NA,NA,NA
12,12,Michael Bolton,Said I Loved You...But I Lied,12,6,NA,NA,NA,NA
13,13,2Pac,Keep Ya Head Up,14,7,NA,NA,NA,NA
14,2,Tag Team,Whoomp! (There It Is),11,29,NA,NA,NA,NA
15,6,Zhane,Hey Mr. D.J.,13,16,NA,NA,NA,NA
16,11,Haddaway,What Is Love,15,16,NA,NA,NA,NA
17,1,Mariah Carey,Dreamlover,16,19,NA,NA,NA,NA
18,18,K7,Come Baby Come,19,15,NA,NA,NA,NA
19,19,The Cranberries,Linger,22,8,NA,NA,NA,NA
20,10,Tony Toni Tone,Anniversary,18,12,NA,NA,NA,NA
21,21,Babyface,Never Keeping Secrets,26,8,NA,NA,NA,NA
22,20,R. Kelly,Sex Me (Parts I & II),20,7,NA,NA,NA,NA
23,23,Color Me Badd,Time And Chance,24,7,NA,NA,NA,NA
24,24,Culture Beat,Mr. Vain,32,6,NA,NA,NA,NA
25,25,Phil Collins,Both Sides Of The Story,25,7,NA,NA,NA,NA
26,26,"10,000 Maniacs",Because The Night,30,6,NA,NA,NA,NA
27,3,Billy Joel,The River Of Dreams,21,20,NA,NA,NA,NA
