rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Jennifer Lopez,If You Had My Love,NA,NA,NA,2,2LAST WEEK ,5WEEKS ON CHART
2,1,Ricky Martin,Livin' La Vida Loca,1,9,NA,NA,NA,NA
3,1,TLC,No Scrubs,3,17,NA,NA,NA,NA
4,4,Maxwell,Fortunate,4,10,NA,NA,NA,NA
5,5,702,Where My Girls At?,6,7,NA,NA,NA,NA
6,2,Sixpence None The Richer,Kiss Me,5,19,NA,NA,NA,NA
7,7,Shania Twain,That Don't Impress Me Much,8,19,NA,NA,NA,NA
8,8, Blaque,808,10,9,NA,NA,NA,NA
9,5,JT Money Featuring Sole,Who Dat,7,8,NA,NA,NA,NA
10,10,Chante Moore,Chante's Got A Man,11,5,NA,NA,NA,NA
11,11, Backstreet Boys,I Want It That Way,13,8,NA,NA,NA,NA
12,10,Jordan Knight,Give It To You,12,11,NA,NA,NA,NA
13,3,Sugar Ray,Every Morning,9,23,NA,NA,NA,NA
14,14, Will Smith Featuring Dru Hill & Kool Mo Dee,Wild Wild West,16,4,NA,NA,NA,NA
15,1,Cher,Believe,14,26,NA,NA,NA,NA
16,10,Tim McGraw,Please Remember Me,18,11,NA,NA,NA,NA
17,8,Goo Goo Dolls,Slide,20,28,NA,NA,NA,NA
18,15,112 Featuring Lil'z, Anywhere,17,13,NA,NA,NA,NA
19,13,Everlast,What It's Like,19,26,NA,NA,NA,NA
20,20,Brandy,Almost Doesn't Count,22,8,NA,NA,NA,NA
21,21,Whitney Houston,It's Not Right But It's Okay,32,6,NA,NA,NA,NA
22,20,98 Degrees,The Hardest Thing,23,12,NA,NA,NA,NA
23,2,Whitney Houston Feat. Faith Evans & Kelly Price,Heartbreak Hotel,15,25,NA,NA,NA,NA
24,24,Smash Mouth,All Star,27,4,NA,NA,NA,NA
25,12,Tyrese,Sweet Lady,21,21,NA,NA,NA,NA
26,26,Case,Happily Ever After,69,2,NA,NA,NA,NA
27,27,R. Kelly ,Did You Ever Think,54,3,NA,NA,NA,NA
28,12,Lenny Kravitz,Fly Away,25,28,NA,NA,NA,NA
29,29,George Strait,Write This Down,29,8,NA,NA,NA,NA
30,13,Silk,If You (Lovin' Me),26,14,NA,NA,NA,NA
31,30,Steve Wariner,Two Teardrops,30,11,NA,NA,NA,NA
32,3,Busta Rhymes Featuring Janet,What's It Gonna Be?!,24,14,NA,NA,NA,NA
33,1,Monica,Angel Of Mine,28,28,NA,NA,NA,NA
34,5,Backstreet Boys,All I Have To Give,35,20,NA,NA,NA,NA
35,35,Ja Rule,Holla Holla,40,11,NA,NA,NA,NA
36,36,Britney Spears,Sometimes,48,4,NA,NA,NA,NA
37,24,matchbox 20 ,Back 2 Good,33,25,NA,NA,NA,NA
38,38,Alabama Featuring 'N Sync,God Must Have Spent A Little More Time On You,49,3,NA,NA,NA,NA
39,34,Shania Twain,Man! I Feel Like A Woman!,34,9,NA,NA,NA,NA
40,28,Andy Griggs,You Won't Ever Be Lonely,31,12,NA,NA,NA,NA
41,36,Fatboy Slim,Praise You,42,14,NA,NA,NA,NA
42,42,Sarah McLachlan,I Will Remember You (Live),53,24,NA,NA,NA,NA
43,43,Martina McBride, Whatever You Say,44,7,NA,NA,NA,NA
