rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Karyn White,Romantic,NA,NA,NA,3,3LAST WEEK ,12WEEKS ON CHART
2,1,Mariah Carey,Emotions,1,10,NA,NA,NA,NA
3,3,Prince And The N.P.G.,Cream,6,6,NA,NA,NA,NA
4,2,Natural Selection,Do Anything,2,13,NA,NA,NA,NA
5,5,Bryan Adams,Can't Stop This Thing We Started,5,8,NA,NA,NA,NA
6,4,Extreme,Hole Hearted,4,14,NA,NA,NA,NA
7,7,Jesus Jones,Real Real Real,7,11,NA,NA,NA,NA
8,8,Naughty By Nature,O.P.P. ,10,9,NA,NA,NA,NA
9,9,Luther Vandross,Don't Want To Be A Fool,11,14,NA,NA,NA,NA
10,10,Chesney Hawkes,The One And Only,14,14,NA,NA,NA,NA
11,11,Roberta Flack With Maxi Priest,Set The Night To Music,20,7,NA,NA,NA,NA
12,12,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,22,7,NA,NA,NA,NA
13,13,Rhythm Syndicate,Hey Donna,16,9,NA,NA,NA,NA
14,14,Guns N' Roses,Don't Cry,17,7,NA,NA,NA,NA
15,15,Michael Bolton,When A Man Loves A Woman,25,4,NA,NA,NA,NA
16,16,Tony Terry,With You,21,19,NA,NA,NA,NA
17,17,Curtis Stigers,I Wonder Why,24,9,NA,NA,NA,NA
18,18,Vanessa Williams,Running Back To You,18,13,NA,NA,NA,NA
19,5,Bonnie Raitt,Something To Talk About,8,16,NA,NA,NA,NA
20,20,Amy Grant,That's What Love Is For,27,6,NA,NA,NA,NA
21,21,Salt-N-Pepa,Let's Talk About Sex,26,11,NA,NA,NA,NA
22,16,Metallica,Enter Sandman,19,11,NA,NA,NA,NA
23,1,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,Good Vibrations,9,16,NA,NA,NA,NA
24,8,Aaron Neville,Everybody Plays The Fool,13,16,NA,NA,NA,NA
25,25,P.M. Dawn,Set Adrift On Memory Bliss,34,3,NA,NA,NA,NA
26,1,Color Me Badd,I Adore Mi Amor,12,15,NA,NA,NA,NA
27,27,Paula Abdul,Blowing Kisses In The Wind,33,3,NA,NA,NA,NA
28,5, Firehouse,Love Of A Lifetime,23,19,NA,NA,NA,NA
29,29,John Mellencamp,Get A Leg Up,35,5,NA,NA,NA,NA
30,30,Nia Peeples,Street Of Dreams,38,4,NA,NA,NA,NA
31,31,EMF,Lies,39,6,NA,NA,NA,NA
32,32,Russ Irwin,My Heart Belongs To You,36,8,NA,NA,NA,NA
33,33,D.J. Jazzy Jeff & The Fresh Prince ,Ring My Bell,41,4,NA,NA,NA,NA
34,34,Jasmine Guy,Just Want To Hold You,37,14,NA,NA,NA,NA
35,35,Simply Red,Something Got Me Started,43,6,NA,NA,NA,NA
36,3,Boyz II Men,Motownphilly,28,21,NA,NA,NA,NA
37,10,Martika,Love. . .Thy Will Be Done,15,13,NA,NA,NA,NA
38,38,Geto Boys,Mind Playing Tricks On Me,46,5,NA,NA,NA,NA
39,39,Big Audio,Rush,45,7,NA,NA,NA,NA
40,40,Van Halen,Top Of The World,48,4,NA,NA,NA,NA
41,28,Bad Company,Walk Through Fire,31,11,NA,NA,NA,NA
42,11,Heavy D & The Boyz,Now That We Found Love,32,19,NA,NA,NA,NA
43,43,CeCe Peniston,Finally,52,6,NA,NA,NA,NA
44,44,The Farm,Groovy Train,50,6,NA,NA,NA,NA
45,45,Rod Stewart,Broken Arrow,60,3,NA,NA,NA,NA
46,1,Bryan Adams,(Everything I Do) I Do It For You,40,19,NA,NA,NA,NA
47,NA,Richard Marx,Keep Coming Back,NA,NA,NA,NA,NA,NA
48,48,Gloria Estefan ,Live For Loving You,59,4,NA,NA,NA,NA
49,21,Prince And The N.P.G.,Gett Off,30,12,NA,NA,NA,NA
50,50,Lisette Melendez,A Day In My Life (Without You),55,6,NA,NA,NA,NA
51,51,Corina,Whispers,54,6,NA,NA,NA,NA
52,42,Bad English,Straight To Your Heart,44,10,NA,NA,NA,NA
53,NA,Genesis,No Son Of Mine,NA,NA,NA,NA,NA,NA
54,23,Siouxsie & The Banshees,Kiss Them For Me,29,12,NA,NA,NA,NA
55,55,Public Enemy,Can't Truss It,58,3,NA,NA,NA,NA
56,56,Crash Test Dummies,Superman's Song,57,5,NA,NA,NA,NA
57,57,Jodeci,Forever My Lady,71,2,NA,NA,NA,NA
58,58,Angelica,Angel Baby,62,3,NA,NA,NA,NA
59,35,Billy Falcon,Power Windows,42,12,NA,NA,NA,NA
60,46,K.M.C. KRU,The Devil Came Up To Michigan,47,10,NA,NA,NA,NA
61,61,Blue Train,All I Need Is You,72,5,NA,NA,NA,NA
