rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Boyz II Men,"End Of The Road (From ""Boomerang"")",NA,NA,12,NA,12WEEKS AT NO. 1,16WEEKS ON CHART
2,2,Patty Smyth With Don Henley,Sometimes Love Just Ain't Enough,2,12,NA,NA,NA,NA
3,3,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",4,8,NA,NA,NA,NA
4,4, The Heights,How Do You Talk To An Angel,6,5,NA,NA,NA,NA
5,3,Madonna,Erotica,3,3,NA,NA,NA,NA
6,3,House Of Pain,Jump Around,5,19,NA,NA,NA,NA
7,5,Hi-Five,She's Playing Hard To Get,7,14,NA,NA,NA,NA
8,8,En Vogue,Free Your Mind,12,8,NA,NA,NA,NA
9,9,Snap!,Rhythm Is A Dancer,16,12,NA,NA,NA,NA
10,8,Arrested Development,People Everyday,9,12,NA,NA,NA,NA
11,11,Mary J. Blige,Real Love,14,10,NA,NA,NA,NA
12,12,Def Leppard,Have You Ever Needed Someone So Bad,13,11,NA,NA,NA,NA
13,8, Firehouse,When I Look Into Your Eyes,8,12,NA,NA,NA,NA
14,14,TLC,What About Your Friends,17,9,NA,NA,NA,NA
15,6,K.W.S.,Please Don't Go,10,20,NA,NA,NA,NA
16,15,Color Me Badd,"Forever Love (From ""Mo' Money"")",15,6,NA,NA,NA,NA
17,17,Charles & Eddie,Would I Lie To You?,19,11,NA,NA,NA,NA
18,18,Wreckx-N-Effect,Rump Shaker,32,5,NA,NA,NA,NA
19,3, Bobby Brown,Humpin' Around,11,13,NA,NA,NA,NA
20,2,TLC,Baby-Baby-Baby,18,22,NA,NA,NA,NA
21,21,Annie Lennox,Walking On Broken Glass,22,9,NA,NA,NA,NA
22,22,Eric Clapton,Layla,28,5,NA,NA,NA,NA
23,23,Shai,If I Ever Fall In Love,35,3,NA,NA,NA,NA
24,24,Bobby Brown,Good Enough,33,3,NA,NA,NA,NA
25,25,Saigon Kick,Love Is On The Way,29,9,NA,NA,NA,NA
26,5,Jon Secada,Just Another Day,20,29,NA,NA,NA,NA
27,16, Jade,"I Wanna Love You (From ""Class Act"")",24,17,NA,NA,NA,NA
28,23,N2Deep,Back To The Hotel,23,17,NA,NA,NA,NA
29,11,Bryan Adams,Do I Have To Say The Words?,21,14,NA,NA,NA,NA
30,15,Toad The Wet Sprocket,All I Want,26,19,NA,NA,NA,NA
31,31,Trey Lorenz,Someone To Hold,34,5,NA,NA,NA,NA
32,32,Jon Secada,Do You Believe In Us,39,6,NA,NA,NA,NA
33,33,Michael W. Smith,I Will Be Here For You,41,7,NA,NA,NA,NA
34,9,Elton John,The One,27,19,NA,NA,NA,NA
35,3,Guns N' Roses,November Rain,25,19,NA,NA,NA,NA
36,30,Del Amitri ,Always The Last To Know,30,12,NA,NA,NA,NA
37,32,Cathy Dennis,You Lied To Me,37,9,NA,NA,NA,NA
38,6,Technotronic Featuring Ya Kid K,Move This,40,21,NA,NA,NA,NA
39,39,Bon Jovi,Keep The Faith,76,2,NA,NA,NA,NA
40,40,Bad Company,How About That,46,8,NA,NA,NA,NA
41,4,Shakespear's Sister,Stay,31,18,NA,NA,NA,NA
42,6,En Vogue,Giving Him Something He Can Feel,42,22,NA,NA,NA,NA
43,36,Prince And The New Power Generation,My Name Is Prince,36,4,NA,NA,NA,NA
44,28,INXS,Not Enough Time,38,11,NA,NA,NA,NA
45,45,Swing Out Sister,Am I The Same Girl,45,8,NA,NA,NA,NA
46,6,Tom Cochrane,Life Is A Highway,43,25,NA,NA,NA,NA
47,47, Michael Bolton,To Love Somebody,68,3,NA,NA,NA,NA
48,43,R. Kelly & Public Announcement,Slow Dance (Hey Mr. DJ),47,11,NA,NA,NA,NA
49,35,Peter Cetera,Restless Heart,50,17,NA,NA,NA,NA
50,50,Damn Yankees,Where You Goin' Now,61,4,NA,NA,NA,NA
51,51,Al B. Sure!,Right Now,51,10,NA,NA,NA,NA
52,38,k.d. lang,Constant Craving,48,14,NA,NA,NA,NA
53,53,Mad Cobra,Flex,62,3,NA,NA,NA,NA
54,49,Marky Mark & The Funky Bunch,You Gotta Believe,53,6,NA,NA,NA,NA
55,29,Celine Dion,Nothing Broken But My Heart,49,14,NA,NA,NA,NA
56,54,Vanessa Williams,Work To Do,54,6,NA,NA,NA,NA
57,42,EPMD ,Crossover,55,15,NA,NA,NA,NA
58,58,Shanice,"Saving Forever For You (From ""Beverly Hills, 90210"")",67,2,NA,NA,NA,NA
59,59,Spin Doctors,Little Miss Can't Be Wrong,78,3,NA,NA,NA,NA
60,60,Shabba Ranks (Featuring Johnny Gill),Slow And Sexy,86,2,NA,NA,NA,NA
61,23,Genesis,Jesus He Knows Me,52,14,NA,NA,NA,NA
62,62,Richard Marx ,Chains Around My Heart,70,2,NA,NA,NA,NA
