rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Right Said Fred,I'm Too Sexy,NA,NA,3,NA,3 WEEKS AT NO. 1,10WEEKS ON CHART
2,2,Mr. Big,To Be With You,5,10,NA,NA,NA,NA
3,2,Shanice,I Love Your Smile,2,14,NA,NA,NA,NA
4,3,Prince And The N.P.G.,Diamonds And Pearls,3,12,NA,NA,NA,NA
5,5,Michael Jackson,Remember The Time,8,5,NA,NA,NA,NA
6,1,George Michael/Elton John,Don't Let The Sun Go Down On Me,4,12,NA,NA,NA,NA
7,7,Tevin Campbell,Tell Me What You Want Me To Do,7,16,NA,NA,NA,NA
8,6,Nirvana,Smells Like Teen Spirit,9,12,NA,NA,NA,NA
9,1,Color Me Badd,All 4 Love,6,16,NA,NA,NA,NA
10,5,CeCe Peniston,Finally,11,22,NA,NA,NA,NA
11,2,Mariah Carey,Can't Let Go,10,15,NA,NA,NA,NA
12,12,Karyn White,The Way I Feel About You,13,13,NA,NA,NA,NA
13,9,U2,Mysterious Ways,12,14,NA,NA,NA,NA
14,14,Amy Grant,Good For Me,14,6,NA,NA,NA,NA
15,15,Atlantic Starr,Masterpiece,19,4,NA,NA,NA,NA
16,16,Paula Abdul,Vibeology,16,6,NA,NA,NA,NA
17,5,M.C. Hammer,2 Legit 2 Quit,15,16,NA,NA,NA,NA
18,18,Boyz II Men,Uhh Ahh,21,11,NA,NA,NA,NA
19,19,Michael Bolton,Missing You Now,22,5,NA,NA,NA,NA
20,20,Vanessa Williams,Save The Best For Last,27,4,NA,NA,NA,NA
21,17, Keith Sweat,Keep It Comin',17,13,NA,NA,NA,NA
22,22,Eric Clapton,Tears In Heaven,36,3,NA,NA,NA,NA
23,23,Eddie Money,I'll Get By,23,10,NA,NA,NA,NA
24,24,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),24,8,NA,NA,NA,NA
25,18,Bonnie Raitt,I Can't Make You Love Me,18,14,NA,NA,NA,NA
26,26,The KLF Featuring Tammy Wynette,Justified And Ancient,35,4,NA,NA,NA,NA
27,27, Genesis,I Can't Dance,29,4,NA,NA,NA,NA
28,28,P.M. Dawn,Paper Doll,28,6,NA,NA,NA,NA
29,1,Michael Jackson,Black Or White,20,14,NA,NA,NA,NA
30,30,Color Me Badd ,Thinkin' Back,38,4,NA,NA,NA,NA
31,31,RTZ,Until Your Love Comes Back Around,40,6,NA,NA,NA,NA
32,32,Paul Young,What Becomes Of The Brokenhearted,42,4,NA,NA,NA,NA
33,33,Celine Dion And Peabo Bryson,Beauty And The Beast,48,6,NA,NA,NA,NA
34,33,Guns N' Roses,Live And Let Die,34,10,NA,NA,NA,NA
35,31,Bryan Adams ,There Will Never Be Another Tonight,31,10,NA,NA,NA,NA
36,7,M.C. Hammer,Addams Groove,25,12,NA,NA,NA,NA
37,37,M.C. Brains,Oochie Coochie,45,6,NA,NA,NA,NA
38,12,Genesis,No Son Of Mine,26,17,NA,NA,NA,NA
39,39,The Shamen,Move Any Mountain,46,11,NA,NA,NA,NA
40,1,P.M. Dawn,Set Adrift On Memory Bliss,33,19,NA,NA,NA,NA
41,32,Heavy D & The Boyz,Is It Good To You,41,14,NA,NA,NA,NA
42,39,Lighter Shade Of Brown, On A Sunday Afternoon,43,13,NA,NA,NA,NA
43,20,Rod Stewart,Broken Arrow,37,19,NA,NA,NA,NA
44,40,Digital Underground,Kiss You Back,52,15,NA,NA,NA,NA
45,28,Natural Selection,Hearts Don't Think (They Feel),32,12,NA,NA,NA,NA
46,46,Clivilles & Cole,A Deeper Love/Pride In The Name Of Love,54,7,NA,NA,NA,NA
47,38,Kym Sims,Too Blind To See It,44,15,NA,NA,NA,NA
48,46,Jodeci ,Stay,50,8,NA,NA,NA,NA
49,26,The Storm,I've Got A Lot To Learn About Love,39,18,NA,NA,NA,NA
50,50,John Mellencamp,Again Tonight,56,4,NA,NA,NA,NA
51,51,CeCe Peniston,We Got A Love Thang,65,4,NA,NA,NA,NA
52,46,Icy Blu,I Wanna Be Your Girl,53,17,NA,NA,NA,NA
53,53,Salt-N-Pepa,You Showed Me,55,4,NA,NA,NA,NA
54,NA,NKOTB,If You Go Away,NA,NA,NA,NA,NA,NA
55,10,Marky Mark & The Funky Bunch,Wildside,47,16,NA,NA,NA,NA
56,22,Gloria Estefan,Live For Loving You,51,20,NA,NA,NA,NA
57,57,Richard Marx,Hazard,78,2,NA,NA,NA,NA
58,26,Stacy Earl,Love Me All Up,49,15,NA,NA,NA,NA
59,35,Metallica,The Unforgiven,59,12,NA,NA,NA,NA
60,25,Jodeci,Forever My Lady,58,18,NA,NA,NA,NA
61,61,Simply Red,Stars,69,5,NA,NA,NA,NA
62,62,Chris Cuevas,You Are The One,73,4,NA,NA,NA,NA
63,63,The Smithereens,Too Much Passion,74,3,NA,NA,NA,NA
64,64,Laissez Faire,In Paradise,67,12,NA,NA,NA,NA
65,65,Naughty By Nature,Everything's Gonna Be Alright,82,3,NA,NA,NA,NA
66,1, Michael Bolton,When A Man Loves A Woman,57,20,NA,NA,NA,NA
67,67,Gerald Levert (Duet With Eddie Levert),Baby Hold On To Me,88,2,NA,NA,NA,NA
68,68,Ozzy Osbourne,"Mama, I'm Coming Home",91,2,NA,NA,NA,NA
69,27,Lisa Stansfield,Change,64,17,NA,NA,NA,NA
70,29,Angelica,Angel Baby,66,19,NA,NA,NA,NA
71,51,Kid 'N Play,Ain't Gonna Hurt Nobody,72,15,NA,NA,NA,NA
72,6,Paula Abdul, Blowing Kisses In The Wind,63,19,NA,NA,NA,NA
73,NA,Kathy Troccoli,Everything Changes,NA,NA,NA,NA,NA,NA
74,NA,Mariah Carey,Make It Happen,NA,NA,NA,NA,NA,NA
75,12,Richard Marx,Keep Coming Back,62,17,NA,NA,NA,NA
76,76,Giggles,What Goes Around Comes Around,80,5,NA,NA,NA,NA
77,34,The Party,In My Dreams ,60,15,NA,NA,NA,NA
78,78,The Williams Brothers,Can't Cry Hard Enough,84,3,NA,NA,NA,NA
79,79,Van Halen,Right Now,86,3,NA,NA,NA,NA
80,32,Roxette,Spending My Time,70,18,NA,NA,NA,NA
81,44,Scorpions,Send Me An Angel,68,16,NA,NA,NA,NA
82,42,Tracie Spencer,Tender Kisses,71,19,NA,NA,NA,NA
83,61,Jody Watley,I Want You,75,13,NA,NA,NA,NA
84,79,Clubland,Hold On (Tighter To Love),81,8,NA,NA,NA,NA
85,NA,Stacy Earl (Featuring The Wild Pair),Romeo & Juliet,NA,NA,NA,NA,NA,NA
86,37,Cher,Save Up All Your Tears,77,19,NA,NA,NA,NA
87,37,Motley Crue,Home Sweet Home,79,16,NA,NA,NA,NA
88,83,Marky Mark & The Funky Bunch, I Need Money,83,2,NA,NA,NA,NA
89,76,Rhythm Syndicate,Blinded By Love,76,6,NA,NA,NA,NA
90,77,Voyce,Within My Heart,87,13,NA,NA,NA,NA
91,90,Erin Cruise,Cold Shower,94,5,NA,NA,NA,NA
92,89,MC Luscious,Boom! I Got Your Boyfriend,89,3,NA,NA,NA,NA
93,93,Big Audio,The Globe,99,2,NA,NA,NA,NA
94,94,Cypress Hill,How I Could Just Kill A Man/The Phuncky Feel One ,96,2,NA,NA,NA,NA
95,85,Tony Terry,Everlasting Love,90,5,NA,NA,NA,NA
96,12,Nia Peeples,Street Of Dreams,85,20,NA,NA,NA,NA
97,NA, Nia Peeples,Kissing The Wind,NA,NA,NA,NA,NA,NA
98,NA,TLC,Ain't 2 Proud 2 Beg,NA,NA,NA,NA,NA,NA
99,NA,Eric B. & Rakim,Juice (Know The Ledge),NA,NA,NA,NA,NA,NA
100,62,Vanessa Williams,The Comfort Zone,95,12,NA,NA,NA,NA
