rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Santana Featuring The Product G&B,Maria Maria,NA,NA,5,NA,5WEEKS AT NO. 1,13WEEKS ON CHART
2,2,Toni Braxton,He Wasn't Man Enough,3,8,NA,NA,NA,NA
3,2,Faith Hill,Breathe,2,27,NA,NA,NA,NA
4,4,Sisqo,Thong Song,4,15,NA,NA,NA,NA
5,1,Destiny's Child,Say My Name,5,20,NA,NA,NA,NA
6,4,'N Sync,Bye Bye Bye,6,15,NA,NA,NA,NA
7,7,Macy Gray,I Try,7,12,NA,NA,NA,NA
8,8,Vertical Horizon,Everything You Want,9,16,NA,NA,NA,NA
9,1,Lonestar,Amazed,8,40,NA,NA,NA,NA
10,8,Sonique,It Feels So Good,10,16,NA,NA,NA,NA
11,11,Joe,I Wanna Know,11,19,NA,NA,NA,NA
12,12,Enrique Iglesias,Be With You,17,6,NA,NA,NA,NA
13,13,Marc Anthony,You Sang To Me,13,11,NA,NA,NA,NA
14,14,Aaliyah,Try Again,16,8,NA,NA,NA,NA
15,7,P!nk,There You Go,14,10,NA,NA,NA,NA
16,1,Santana Featuring Rob Thomas,Smooth,12,41,NA,NA,NA,NA
17,17,504 Boyz,Wobble Wobble,25,4,NA,NA,NA,NA
18,4,Montell Jordan,Get It On Tonite,15,29,NA,NA,NA,NA
19,19, Dixie Chicks,Goodbye Earl,20,8,NA,NA,NA,NA
20,20,Hanson,This Time Around,22,3,NA,NA,NA,NA
21,14,Third Eye Blind,Never Let You Go,18,16,NA,NA,NA,NA
22,22, Creed,Higher,23,27,NA,NA,NA,NA
23,6,Backstreet Boys,Show Me The Meaning Of Being Lonely,19,19,NA,NA,NA,NA
24,24,Carl Thomas,I Wish,28,7,NA,NA,NA,NA
25,19,Kid Rock,Only God Knows Why,21,12,NA,NA,NA,NA
26,26,Britney Spears,Oops!...I Did It Again,38,3,NA,NA,NA,NA
27,27,DMX,Party Up (Up In Here),27,11,NA,NA,NA,NA
28,28,Christina Aguilera,I Turn To You,30,4,NA,NA,NA,NA
29,29,Red Hot Chili Peppers,Otherside,29,13,NA,NA,NA,NA
30,1,Savage Garden,I Knew I Loved You,24,29,NA,NA,NA,NA
31,6,Celine Dion,That's The Way It Is,26,26,NA,NA,NA,NA
32,32,Avant,Separated,62,2,NA,NA,NA,NA
33,33,Savage Garden,Crash And Burn,36,5,NA,NA,NA,NA
34,34,Mary Mary,Shackles (Praise You),37,7,NA,NA,NA,NA
35,3,Marc Anthony,I Need To Know,31,35,NA,NA,NA,NA
36,31,George Strait,The Best Day,33,15,NA,NA,NA,NA
37,37,matchbox twenty,Bent,60,2,NA,NA,NA,NA
38,31,Toby Keith,How Do You Like Me Now?!,35,15,NA,NA,NA,NA
39,39,Jay-Z Featuring UGK,Big Pimpin',52,3,NA,NA,NA,NA
40,40,Kenny Rogers With Alison Krauss & Billy Dean,Buy Me A Rose,43,9,NA,NA,NA,NA
41,41,Faith Hill,The Way You Love Me,42,9,NA,NA,NA,NA
