rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Santana Featuring Rob Thomas,Smooth,NA,NA,12,NA,12 WEEKS AT NO. 1,24WEEKS ON CHART
2,2,Brian McKnight,Back At One,2,20,NA,NA,NA,NA
3,3,Jessica Simpson,I Wanna Love You Forever,3,13,NA,NA,NA,NA
4,4,Whitney Houston,My Love Is Your Love,4,19,NA,NA,NA,NA
5,5," Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,7,7,NA,NA,NA,NA
6,4,Savage Garden,I Knew I Loved You,5,12,NA,NA,NA,NA
7,7,Kenny G,Auld Lang Syne,54,3,NA,NA,NA,NA
8,3,Marc Anthony,I Need To Know ,6,18,NA,NA,NA,NA
9,9,Blaque,Bring It All To Me,9,12,NA,NA,NA,NA
10,7,Donell Jones,U Know What's Up,8,16,NA,NA,NA,NA
11,11,Christina Aguilera,What A Girl Wants,11,7,NA,NA,NA,NA
12,10,LFO,Girl On TV,10,8,NA,NA,NA,NA
13,13,Eiffel 65,Blue (Da Ba Dee),13,5,NA,NA,NA,NA
14,10,Kevon Edmonds,24/7,12,10,NA,NA,NA,NA
15,15,Jagged Edge,He Can't Love U,15,5,NA,NA,NA,NA
16,14,Smash Mouth,Then The Morning Comes,14,11,NA,NA,NA,NA
17,17,Celine Dion,That's The Way It Is,17,9,NA,NA,NA,NA
18,18,Christina Aguilera,The Christmas Song (Chestnuts Roasting On An Open Fire),18,4,NA,NA,NA,NA
19,8,Jennifer Lopez,Waiting For Tonight,16,13,NA,NA,NA,NA
20,20,Montell Jordan,Get It On Tonite,21,12,NA,NA,NA,NA
21,21,M2M,Don't Say You Love Me,30,8,NA,NA,NA,NA
22,19,Guy,Dancin',19,4,NA,NA,NA,NA
23,23,IMx,Stay The Night,29,14,NA,NA,NA,NA
24,21,Train,Meet Virginia,24,14,NA,NA,NA,NA
25,1,TLC,Unpretty,25,29,NA,NA,NA,NA
26,22,Foo Fighters,Learn To Fly,22,13,NA,NA,NA,NA
27,9,Len ,Steal My Sunshine,20,22,NA,NA,NA,NA
28,4,702,Where My Girls At?,31,37,NA,NA,NA,NA
29,19,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,27,27,NA,NA,NA,NA
30,23,LeAnn Rimes,Big Deal,23,13,NA,NA,NA,NA
31,7,Sugar Ray, Someday,36,28,NA,NA,NA,NA
32,32,Counting Crows,Hanginaround,33,10,NA,NA,NA,NA
33,21,Sole Featuring JT Money & Kandi,"4, 5, 6",28,11,NA,NA,NA,NA
34,34,Filter,Take A Picture,34,7,NA,NA,NA,NA
35,3,Lou Bega,Mambo No. 5 (A Little Bit Of...),32,20,NA,NA,NA,NA
36,13,Ideal,Get Gone,35,21,NA,NA,NA,NA
37,16,Goo Goo Dolls,Black Balloon,41,27,NA,NA,NA,NA
38,33,Ol' Dirty Bastard Featuring Kelis,Got Your Money,38,12,NA,NA,NA,NA
39,39,Enrique Iglesias,Rhythm Divine,42,6,NA,NA,NA,NA
40,40,Ice Cube Featuring Mack 10 & Ms. Toi,You Can Do It,47,6,NA,NA,NA,NA
41,41,Mariah Carey Featuring Joe & 98 Degrees,Thank God I Found You,43,5,NA,NA,NA,NA
42,30,Mint Condition,If You Love Me,40,10,NA,NA,NA,NA
43,26,Faith Hill,Breathe,26,10,NA,NA,NA,NA
44,44,Destiny's Child,Say My Name,56,3,NA,NA,NA,NA
45,24, Lonestar,Amazed,45,23,NA,NA,NA,NA
46,39,Ricky Martin,Shake Your Bon-Bon,39,8,NA,NA,NA,NA
47,2,Puff Daddy Featuring R. Kelly,Satisfy You,44,16,NA,NA,NA,NA
48,48,Sisqo Featuring Make It Hot,Got To Get It,51,8,NA,NA,NA,NA
49,49,98 Degrees,This Gift,53,2,NA,NA,NA,NA
50,30,Brad Paisley,He Didn't Have To Be,37,12,NA,NA,NA,NA
51,51,Blink-182,All The Small Things,52,6,NA,NA,NA,NA
52,48,Dixie Chicks,Cowboy Take Me Away,48,7,NA,NA,NA,NA
53,46,Reba,What Do You Say,46,11,NA,NA,NA,NA
54,54,Kelis,Caught Out There,58,6,NA,NA,NA,NA
55,50,Tim McGraw,My Best Friend,50,7,NA,NA,NA,NA
56,31,Clint Black,When I Said I Do,49,13,NA,NA,NA,NA
57,52,Creed,Higher,61,18,NA,NA,NA,NA
58,25,Will Smith Featuring K-Ci,Will 2K,63,11,NA,NA,NA,NA
59,59,Amber,Sexual (Li Da Di),67,22,NA,NA,NA,NA
60,60,Ginuwine,None Of Ur Friends Business,68,5,NA,NA,NA,NA
61,61,SHeDAISY,Deck The Halls,69,3,NA,NA,NA,NA
62,62,Backstreet Boys,Show Me The Meaning Of Being Lonely,74,2,NA,NA,NA,NA
63,55,Alan Jackson,Pop A Top,57,9,NA,NA,NA,NA
64,55,Robbie Williams ,Angels,55,8,NA,NA,NA,NA
