rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Santana Featuring Rob Thomas,Smooth,NA,NA,4,NA,4 WEEKS AT NO. 1,16WEEKS ON CHART
2,2,Puff Daddy Featuring R. Kelly,Satisfy You,2,8,NA,NA,NA,NA
3,3,Lou Bega,Mambo No. 5 (A Little Bit Of...),4,12,NA,NA,NA,NA
4,1,Mariah Carey Featuring Jay-Z,Heartbreaker,3,11,NA,NA,NA,NA
5,1,TLC ,Unpretty,5,21,NA,NA,NA,NA
6,6,Brian McKnight,Back At One,8,12,NA,NA,NA,NA
7,6,Marc Anthony,I Need To Know,6,10,NA,NA,NA,NA
8,7,Whitney Houston,My Love Is Your Love,7,11,NA,NA,NA,NA
9,9,Len,Steal My Sunshine,10,14,NA,NA,NA,NA
10,10,Britney Spears,(You Drive Me) Crazy,14,9,NA,NA,NA,NA
11,8,Deborah Cox With R.L.,We Can't Be Friends,9,10,NA,NA,NA,NA
12,7,Sugar Ray,Someday,11,20,NA,NA,NA,NA
13,13,Donell Jones,U Know What's Up,20,8,NA,NA,NA,NA
14,4,702, Where My Girls At?,16,29,NA,NA,NA,NA
15,15,Jessica Simpson,I Wanna Love You Forever,25,5,NA,NA,NA,NA
16,16,Ideal,Get Gone,18,13,NA,NA,NA,NA
17,9, Red Hot Chili Peppers,Scar Tissue,12,24,NA,NA,NA,NA
18,18,Jennifer Lopez,Waiting For Tonight,19,5,NA,NA,NA,NA
19,1,Christina Aguilera,Genie In A Bottle,15,20,NA,NA,NA,NA
20,20,Juvenile Featuring Mannie Fresh & Lil' Wayne ,Back That Thang Up,23,19,NA,NA,NA,NA
21,13,98 Degrees,I Do (Cherish You),17,15,NA,NA,NA,NA
22,4,Smash Mouth,All Star,22,26,NA,NA,NA,NA
23,23, Shania Twain,Man! I Feel Like A Woman!,31,27,NA,NA,NA,NA
24,24,Martina McBride,I Love You,26,12,NA,NA,NA,NA
25,25,Backstreet Boys,Larger Than Life,29,9,NA,NA,NA,NA
26,26,Eve,Gotta Man,34,9,NA,NA,NA,NA
27,27,Warren G Featuring Mack 10,I Want It All,28,9,NA,NA,NA,NA
28,26,Q-Tip,Vivrant Thing,30,18,NA,NA,NA,NA
29,2,Ricky Martin,She's All I Ever Had,21,15,NA,NA,NA,NA
30,2,'N Sync & Gloria Estefan,Music Of My Heart,13,11,NA,NA,NA,NA
31,31,Savage Garden,I Knew I Loved You,43,4,NA,NA,NA,NA
32,16,Goo Goo Dolls,Black Balloon,27,19,NA,NA,NA,NA
33,33,Destiny's Child,Bug A Boo,38,8,NA,NA,NA,NA
34,12,R. Kelly,If I Could Turn Back The Hands Of Time,24,12,NA,NA,NA,NA
35,14,Tal Bachman,She's So High,33,22,NA,NA,NA,NA
36,36,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",Bling Bling,41,9,NA,NA,NA,NA
37,32,Sixpence None The Richer,There She Goes,32,10,NA,NA,NA,NA
38,38,IMx,Stay The Night,40,6,NA,NA,NA,NA
39,28,Tim McGraw,Something Like That,36,14,NA,NA,NA,NA
40,6,Backstreet Boys,I Want It That Way,37,30,NA,NA,NA,NA
41,41,Will Smith Featuring K-Ci,Will 2K,47,3,NA,NA,NA,NA
42,42,Blaque,Bring It All To Me,50,4,NA,NA,NA,NA
43,43,Mint Condition,If You Love Me,58,2,NA,NA,NA,NA
44,21,Eric Benet Featuring Tamia,Spend My Life With You,39,20,NA,NA,NA,NA
45,45,Train,Meet Virginia,48,6,NA,NA,NA,NA
46,46,Montgomery Gentry,Lonely And Gone,46,16,NA,NA,NA,NA
47,42,Steve Wariner ,I'm Already Taken,42,10,NA,NA,NA,NA
48,45,George Strait,What Do You Say To That,45,11,NA,NA,NA,NA
49,49,Lenny Kravitz,American Woman,49,18,NA,NA,NA,NA
50,50,Clint Black,When I Said I Do,52,5,NA,NA,NA,NA
51,51,LeAnn Rimes,Big Deal,51,5,NA,NA,NA,NA
52,1,Enrique Iglesias,Bailamos,35,19,NA,NA,NA,NA
53,53,John Michael Montgomery,Home To You,53,7,NA,NA,NA,NA
54,54,Marc Nelson,15 Minutes,55,7,NA,NA,NA,NA
55,41,Mandy Moore,Candy,44,10,NA,NA,NA,NA
56,56,Smash Mouth,Then The Morning Comes,59,3,NA,NA,NA,NA
57,52,Creed,Higher,56,10,NA,NA,NA,NA
58,58,Shania Twain,Come On Over,61,4,NA,NA,NA,NA
59,59,Brad Paisley,He Didn't Have To Be,62,4,NA,NA,NA,NA
60,60,Foo Fighters,Learn To Fly,63,5,NA,NA,NA,NA
61,61,Ol' Dirty Bastard Featuring Kelis,Got Your Money,70,4,NA,NA,NA,NA
62,62,Sole Featuring JT Money & Kandi,"4, 5, 6",68,3,NA,NA,NA,NA
63,63,Prince,The Greatest Romance Ever Sold,73,4,NA,NA,NA,NA
64,64,Yankee Grey,All Things Considered,66,9,NA,NA,NA,NA
65,65,Andy Griggs,I'll Go Crazy,65,7,NA,NA,NA,NA
66,20,Fastball,Out Of My Head,57,20,NA,NA,NA,NA
67,16,Ginuwine,So Anxious,54,18,NA,NA,NA,NA
68,68,Faith Hill,Breathe ,81,2,NA,NA,NA,NA
69,69,Montell Jordan,Get It On Tonite,72,4,NA,NA,NA,NA
70,70,Counting Crows,Hanginaround,84,2,NA,NA,NA,NA
71,71,Reba,What Do You Say,76,3,NA,NA,NA,NA
72,70,Bush,The Chemicals Between Us,74,7,NA,NA,NA,NA
73,51,Melissa Etheridge,Angels Would Fall,60,9,NA,NA,NA,NA
74,NA,Celine Dion,That's The Way It Is,NA,NA,NA,NA,NA,NA
75,58,Blink-182,What's My Age Again?,67,18,NA,NA,NA,NA
76,76,Chico DeBarge,Give You What You Want (Fa Sure),90,4,NA,NA,NA,NA
77,77,Snoop Dogg Featuring Xzibit & Nate Dogg,B-Please,86,6,NA,NA,NA,NA
78,69,Rage Against The Machine,Guerrilla Radio,80,3,NA,NA,NA,NA
79,NA,Alan Jackson ,Pop A Top,NA,NA,NA,NA,NA,NA
80,80,Kevon Edmonds ,24/7,83,2,NA,NA,NA,NA
81,78,Live,The Dolphin's Cry,78,5,NA,NA,NA,NA
82,79,Brandy,U Don't Know Me (Like U Used To),85,4,NA,NA,NA,NA
83,NA,Mary J. Blige,Deep Inside,NA,NA,NA,NA,NA,NA
84,NA,Randy Travis,A Man Ain't Made Of Stone,NA,NA,NA,NA,NA,NA
85,39,Dixie Chicks,Ready To Run,64,17,NA,NA,NA,NA
86,82,Kid Rock,Cowboy,82,3,NA,NA,NA,NA
87,34,Kenny Chesney,You Had Me From Hello,79,19,NA,NA,NA,NA
88,79,Dru Hill,Beauty,92,8,NA,NA,NA,NA
89,89,Ty Herndon,Steam,93,5,NA,NA,NA,NA
90,52,JAY-Z,Girls' Best Friend,75,12,NA,NA,NA,NA
91,5,Garth Brooks as Chris Gaines,Lost In You ,71,10,NA,NA,NA,NA
92,17,Faith Evans,Never Gonna Let You Go,69,19,NA,NA,NA,NA
93,86,Chad Brock,Lightning Does The Work,88,12,NA,NA,NA,NA
