rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mr. Big,To Be With You,NA,NA,NA,2,2LAST WEEK ,11WEEKS ON CHART
2,1,Right Said Fred,I'm Too Sexy,1,11,NA,NA,NA,NA
3,2,Shanice,I Love Your Smile,3,15,NA,NA,NA,NA
4,4,Michael Jackson,Remember The Time,5,6,NA,NA,NA,NA
5,3,Prince And The N.P.G.,Diamonds And Pearls,4,13,NA,NA,NA,NA
6,6,Tevin Campbell,Tell Me What You Want Me To Do,7,17,NA,NA,NA,NA
7,1, George Michael/Elton John,Don't Let The Sun Go Down On Me,6,13,NA,NA,NA,NA
8,8,Atlantic Starr,Masterpiece,15,5,NA,NA,NA,NA
9,6,Nirvana,Smells Like Teen Spirit,8,13,NA,NA,NA,NA
10,1,Color Me Badd,All 4 Love,9,17,NA,NA,NA,NA
11,11,Vanessa Williams,Save The Best For Last,20,5,NA,NA,NA,NA
12,12,Eric Clapton,Tears In Heaven,22,4,NA,NA,NA,NA
13,13,Amy Grant,Good For Me,14,7,NA,NA,NA,NA
14,5,CeCe Peniston,Finally,10,23,NA,NA,NA,NA
15,15,Michael Bolton,Missing You Now,19,6,NA,NA,NA,NA
16,12,Karyn White,The Way I Feel About You,12,14,NA,NA,NA,NA
17,16,Paula Abdul,Vibeology,16,7,NA,NA,NA,NA
18,18,Boyz II Men,Uhh Ahh,18,12,NA,NA,NA,NA
19,9, U2,Mysterious Ways,13,15,NA,NA,NA,NA
20,2,Mariah Carey,Can't Let Go,11,16,NA,NA,NA,NA
21,21,Genesis,I Can't Dance,27,5,NA,NA,NA,NA
22,5, M.C. Hammer,2 Legit 2 Quit,17,17,NA,NA,NA,NA
23,23,Eddie Money,I'll Get By,23,11,NA,NA,NA,NA
24,24,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),24,9,NA,NA,NA,NA
25,25,The KLF Featuring Tammy Wynette,Justified And Ancient,26,5,NA,NA,NA,NA
26,17,Keith Sweat,Keep It Comin',21,14,NA,NA,NA,NA
27,18,Bonnie Raitt,I Can't Make You Love Me,25,15,NA,NA,NA,NA
28,28,Color Me Badd,Thinkin' Back,30,5,NA,NA,NA,NA
29,29,Paul Young,What Becomes Of The Brokenhearted,32,5,NA,NA,NA,NA
30,28,P.M. Dawn,Paper Doll,28,7,NA,NA,NA,NA
31,31,RTZ,Until Your Love Comes Back Around,31,7,NA,NA,NA,NA
32,32,Celine Dion And Peabo Bryson,Beauty And The Beast,33,7,NA,NA,NA,NA
33,33,M.C. Brains,Oochie Coochie,37,7,NA,NA,NA,NA
34,34, CeCe Peniston,We Got A Love Thang,51,5,NA,NA,NA,NA
35,1,Michael Jackson,Black Or White,29,15,NA,NA,NA,NA
36,32,Heavy D & The Boyz,Is It Good To You,41,15,NA,NA,NA,NA
37,7,M.C. Hammer,Addams Groove,36,13,NA,NA,NA,NA
38,38,The Shamen,Move Any Mountain,39,12,NA,NA,NA,NA
39,39,John Mellencamp,Again Tonight,50,5,NA,NA,NA,NA
40,33,Guns N' Roses,Live And Let Die,34,11,NA,NA,NA,NA
41,41,Jodeci,Stay,48,9,NA,NA,NA,NA
42,42,Mariah Carey,Make It Happen,74,2,NA,NA,NA,NA
43,39,Lighter Shade Of Brown,On A Sunday Afternoon,42,14,NA,NA,NA,NA
44,31,Bryan Adams,There Will Never Be Another Tonight,35,11,NA,NA,NA,NA
45,45,Clivilles & Cole,A Deeper Love/Pride In The Name Of Love,46,8,NA,NA,NA,NA
46,12,Genesis,No Son Of Mine,38,18,NA,NA,NA,NA
47,38,Kym Sims,Too Blind To See It ,47,16,NA,NA,NA,NA
48,40,Digital Underground,Kiss You Back,44,16,NA,NA,NA,NA
49,49,Kathy Troccoli,Everything Changes,73,2,NA,NA,NA,NA
50,50, Richard Marx,Hazard,57,3,NA,NA,NA,NA
51,1,P.M. Dawn,Set Adrift On Memory Bliss,40,20,NA,NA,NA,NA
52,52,NKOTB,If You Go Away,54,2,NA,NA,NA,NA
53,53,Salt-N-Pepa,You Showed Me ,53,5,NA,NA,NA,NA
54,54,Simply Red,Stars,61,6,NA,NA,NA,NA
55,55,Stacy Earl (Featuring The Wild Pair),Romeo & Juliet,85,2,NA,NA,NA,NA
56,26,The Storm,I've Got A Lot To Learn About Love,49,19,NA,NA,NA,NA
57,20,Rod Stewart,Broken Arrow,43,20,NA,NA,NA,NA
58,58,The Smithereens,Too Much Passion,63,4,NA,NA,NA,NA
59,59,Ozzy Osbourne,"Mama, I'm Coming Home",68,3,NA,NA,NA,NA
60,60,Gerald Levert (Duet With Eddie Levert),Baby Hold On To Me,67,3,NA,NA,NA,NA
61,46,Icy Blu,I Wanna Be Your Girl,52,18,NA,NA,NA,NA
62,62,Chris Cuevas,You Are The One,62,5,NA,NA,NA,NA
63,28,Natural Selection,Hearts Don't Think (They Feel),45,13,NA,NA,NA,NA
64,10, Marky Mark & The Funky Bunch,Wildside,55,17,NA,NA,NA,NA
65,65,Giggles,What Goes Around Comes Around,76,6,NA,NA,NA,NA
66,66,The Williams Brothers,Can't Cry Hard Enough,78,4,NA,NA,NA,NA
67,35,Metallica,The Unforgiven,59,13,NA,NA,NA,NA
68,65,Naughty By Nature,Everything's Gonna Be Alright,65,4,NA,NA,NA,NA
69,69,Van Halen,Right Now,79,4,NA,NA,NA,NA
70,NA,Roxette,Church Of Your Heart,NA,NA,NA,NA,NA,NA
71,26,Stacy Earl,Love Me All Up,58,16,NA,NA,NA,NA
72,64,Laissez Faire,In Paradise,64,13,NA,NA,NA,NA
73,25,Jodeci,Forever My Lady,60,19,NA,NA,NA,NA
74,74, Marky Mark & The Funky Bunch,I Need Money,88,3,NA,NA,NA,NA
75,27,Lisa Stansfield,Change,69,18,NA,NA,NA,NA
76,29,Angelica,Angel Baby,70,20,NA,NA,NA,NA
77,51,Kid 'N Play,Ain't Gonna Hurt Nobody,71,16,NA,NA,NA,NA
78,6,Paula Abdul,Blowing Kisses In The Wind,72,20,NA,NA,NA,NA
79,12,Richard Marx,Keep Coming Back,75,18,NA,NA,NA,NA
80,80,TLC,Ain't 2 Proud 2 Beg,98,2,NA,NA,NA,NA
81,79,Clubland,Hold On (Tighter To Love) ,84,9,NA,NA,NA,NA
82,82,Big Audio,The Globe,93,3,NA,NA,NA,NA
83,42,Tracie Spencer,Tender Kisses,82,20,NA,NA,NA,NA
84,61,Jody Watley,I Want You,83,14,NA,NA,NA,NA
85,85,Cypress Hill,How I Could Just Kill A Man/The Phuncky Feel One,94,3,NA,NA,NA,NA
86,32,Roxette,Spending My Time,80,19,NA,NA,NA,NA
87,NA,Enya,Caribbean Blue,NA,NA,NA,NA,NA,NA
88,88,Nia Peeples,Kissing The Wind,97,2,NA,NA,NA,NA
89,89,MC Luscious,Boom! I Got Your Boyfriend,92,4,NA,NA,NA,NA
90,44, Scorpions,Send Me An Angel,81,17,NA,NA,NA,NA
91,NA,Lidell Townsell,Nu Nu,NA,NA,NA,NA,NA,NA
92,85,Tony Terry,Everlasting Love,95,6,NA,NA,NA,NA
93,34,The Party,In My Dreams,77,16,NA,NA,NA,NA
94,NA,Black Sheep ,The Choice Is Yours,NA,NA,NA,NA,NA,NA
95,NA, Cause And Effect,You Think You Know Her,NA,NA,NA,NA,NA,NA
96,NA, Shawn Christopher,Don't Lose The Magic,NA,NA,NA,NA,NA,NA
97,37, Motley Crue,Home Sweet Home,87,17,NA,NA,NA,NA
98,37,Cher,Save Up All Your Tears,86,20,NA,NA,NA,NA
99,90,Erin Cruise,Cold Shower,91,6,NA,NA,NA,NA
100,99,Eric B. & Rakim,Juice (Know The Ledge),99,2,NA,NA,NA,NA
