rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Santana Featuring Rob Thomas,Smooth,NA,NA,2,NA,2 WEEKS AT NO. 1,14WEEKS ON CHART
2,2,Puff Daddy Featuring R. Kelly,Satisfy You,6,6,NA,NA,NA,NA
3,1,Mariah Carey Featuring Jay-Z,Heartbreaker,2,9,NA,NA,NA,NA
4,4,Lou Bega ,Mambo No. 5 (A Little Bit Of...),5,10,NA,NA,NA,NA
5,1,TLC,Unpretty,4,19,NA,NA,NA,NA
6,2,'N Sync & Gloria Estefan,Music Of My Heart,3,9,NA,NA,NA,NA
7,7,Marc Anthony,I Need To Know,9,8,NA,NA,NA,NA
8,7,Whitney Houston,My Love Is Your Love,7,9,NA,NA,NA,NA
9,8,Deborah Cox With R.L.,We Can't Be Friends,8,8,NA,NA,NA,NA
10,9,Red Hot Chili Peppers,Scar Tissue,10,22,NA,NA,NA,NA
11,7,Sugar Ray,Someday,11,18,NA,NA,NA,NA
12,12,Brian McKnight,Back At One,18,10,NA,NA,NA,NA
13,1,Christina Aguilera,Genie In A Bottle,12,18,NA,NA,NA,NA
14,14,Len,Steal My Sunshine,16,12,NA,NA,NA,NA
15,4,702,Where My Girls At?,15,27,NA,NA,NA,NA
16,16,Britney Spears,(You Drive Me) Crazy,23,7,NA,NA,NA,NA
17,13,98 Degrees,I Do (Cherish You),17,13,NA,NA,NA,NA
18,12,R. Kelly,If I Could Turn Back The Hands Of Time,14,10,NA,NA,NA,NA
19,4,Smash Mouth,All Star,19,24,NA,NA,NA,NA
20,2,Ricky Martin,She's All I Ever Had,13,13,NA,NA,NA,NA
21,21,Ideal,Get Gone,25,11,NA,NA,NA,NA
22,22,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,22,17,NA,NA,NA,NA
23,16,Goo Goo Dolls,Black Balloon,20,17,NA,NA,NA,NA
24,24,Donell Jones,U Know What's Up,31,6,NA,NA,NA,NA
25,25,Jennifer Lopez ,Waiting For Tonight,37,3,NA,NA,NA,NA
26,26,Q-Tip,Vivrant Thing,26,16,NA,NA,NA,NA
27,1,Enrique Iglesias,Bailamos,21,17,NA,NA,NA,NA
28,28,Warren G Featuring Mack 10,I Want It All,28,7,NA,NA,NA,NA
29,29,Martina McBride,I Love You,29,10,NA,NA,NA,NA
30,30,Backstreet Boys,Larger Than Life,34,7,NA,NA,NA,NA
31,14,Tal Bachman,She's So High,24,20,NA,NA,NA,NA
32,21,Eric Benet Featuring Tamia, Spend My Life With You,27,18,NA,NA,NA,NA
33,33,Jessica Simpson,I Wanna Love You Forever,40,3,NA,NA,NA,NA
34,28,Tim McGraw,Something Like That,32,12,NA,NA,NA,NA
35,33, Shania Twain,Man! I Feel Like A Woman!,33,25,NA,NA,NA,NA
36,36,Sixpence None The Richer,There She Goes,38,8,NA,NA,NA,NA
37,6,Backstreet Boys,I Want It That Way,30,28,NA,NA,NA,NA
38,38,Destiny's Child ,Bug A Boo,39,6,NA,NA,NA,NA
39,36,Eve,Gotta Man,36,7,NA,NA,NA,NA
40,40,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",Bling Bling,41,7,NA,NA,NA,NA
41,41, Mandy Moore,Candy,49,8,NA,NA,NA,NA
42,42,Steve Wariner,I'm Already Taken,47,8,NA,NA,NA,NA
43,43,IMx,Stay The Night,45,4,NA,NA,NA,NA
44,16,Ginuwine,So Anxious,35,16,NA,NA,NA,NA
45,45,George Strait,What Do You Say To That,48,9,NA,NA,NA,NA
46,46,Montgomery Gentry, Lonely And Gone,55,14,NA,NA,NA,NA
47,39,Dixie Chicks,Ready To Run,42,15,NA,NA,NA,NA
48,48,Savage Garden,I Knew I Loved You,71,2,NA,NA,NA,NA
49,49,Lenny Kravitz,American Woman,54,16,NA,NA,NA,NA
50,1,Jennifer Lopez,If You Had My Love,46,25,NA,NA,NA,NA
51,51, LeAnn Rimes,Big Deal,52,3,NA,NA,NA,NA
52,52,Creed,Higher,56,8,NA,NA,NA,NA
53,53,John Michael Montgomery,Home To You,57,5,NA,NA,NA,NA
54,54,Train,Meet Virginia,59,4,NA,NA,NA,NA
55,5,Garth Brooks as Chris Gaines,Lost In You,43,8,NA,NA,NA,NA
56,20,Fastball,Out Of My Head,50,18,NA,NA,NA,NA
57,51,Melissa Etheridge ,Angels Would Fall,51,7,NA,NA,NA,NA
58,58,Clint Black,When I Said I Do,64,3,NA,NA,NA,NA
59,59,Marc Nelson,15 Minutes,66,5,NA,NA,NA,NA
60,NA, Will Smith Featuring K-Ci,Will 2K,NA,NA,NA,NA,NA,NA
61,1,Destiny's Child,"Bills, Bills, Bills",44,20,NA,NA,NA,NA
62,60,Mark Wills,She's In Love,60,8,NA,NA,NA,NA
63,63,Blaque,Bring It All To Me,73,2,NA,NA,NA,NA
64,17,Faith Evans,Never Gonna Let You Go,53,17,NA,NA,NA,NA
65,65,Andy Griggs,I'll Go Crazy,65,5,NA,NA,NA,NA
66,58,Blink-182,What's My Age Again?,58,16,NA,NA,NA,NA
67,67,Shania Twain, Come On Over,74,2,NA,NA,NA,NA
68,68,Foo Fighters,Learn To Fly,69,3,NA,NA,NA,NA
69,NA,Rage Against The Machine,Guerrilla Radio,NA,NA,NA,NA,NA,NA
70,52,JAY-Z,Girls' Best Friend,62,10,NA,NA,NA,NA
71,71,Yankee Grey,All Things Considered,72,7,NA,NA,NA,NA
72,34,Kenny Chesney,You Had Me From Hello,67,17,NA,NA,NA,NA
73,73, Brad Paisley,He Didn't Have To Be,83,2,NA,NA,NA,NA
74,74,Ol' Dirty Bastard Featuring Kelis,Got Your Money,85,2,NA,NA,NA,NA
75,70,Bush,The Chemicals Between Us,70,5,NA,NA,NA,NA
76,29, EVE & Nokio,What Ya Want,63,18,NA,NA,NA,NA
77,77,Snoop Dogg Featuring Xzibit & Nate Dogg,B-Please,81,4,NA,NA,NA,NA
78,78,Live,The Dolphin's Cry,78,3,NA,NA,NA,NA
79,79,Brandy,U Don't Know Me (Like U Used To),89,2,NA,NA,NA,NA
80,80,Montell Jordan,Get It On Tonite,92,2,NA,NA,NA,NA
81,21,Phil Collins,You'll Be In My Heart,77,18,NA,NA,NA,NA
82,NA,Kid Rock,Cowboy,NA,NA,NA,NA,NA,NA
83,NA,Smash Mouth,Then The Morning Comes,NA,NA,NA,NA,NA,NA
84,NA,Sole Featuring JT Money & Kandi,"4, 5, 6",NA,NA,NA,NA,NA,NA
85,37,Edwin McCain,I Could Not Ask For More,76,19,NA,NA,NA,NA
86,86,Chad Brock,Lightning Does The Work,86,10,NA,NA,NA,NA
87,3,LFO,Summer Girls,61,16,NA,NA,NA,NA
88,NA,Reba,What Do You Say,NA,NA,NA,NA,NA,NA
89,75,Brooks & Dunn,Missing You,75,3,NA,NA,NA,NA
90,90,Chico DeBarge,Give You What You Want (Fa Sure),94,2,NA,NA,NA,NA
91,18,Tracie Spencer,It's All About You (Not About Me),82,12,NA,NA,NA,NA
92,70," Lil' Troy Featuring Yungsta, Fat Pat, Lil' Will, Hawk, Big T",Wanna Be A Baller,80,12,NA,NA,NA,NA
93,79,Dru Hill,Beauty,87,6,NA,NA,NA,NA
94,39,Alan Jackson,Little Man,79,17,NA,NA,NA,NA
95,95,Prince,The Greatest Romance Ever Sold,96,2,NA,NA,NA,NA
96,28,JAY-Z,Jigga My N****,84,19,NA,NA,NA,NA
97,97,Ty Herndon,Steam,98,3,NA,NA,NA,NA
98,93,Amber,Sexual (Li Da Di),99,13,NA,NA,NA,NA
99,99,Pharoahe Monch,Simon Says,100,2,NA,NA,NA,NA
100,62,Silk,Meeting In My Bedroom,88,11,NA,NA,NA,NA
