rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Destiny's Child,Independent Women Part I,NA,NA,5,NA,5 WEEKS AT NO. 1,13WEEKS ON CHART
2,2,Mya,Case Of The Ex (Whatcha Gonna Do),2,18,NA,NA,NA,NA
3,1,Creed,With Arms Wide Open,3,32,NA,NA,NA,NA
4,4,"Shaggy Featuring Ricardo ""RikRok"" Ducent",It Wasn't Me,7,7,NA,NA,NA,NA
5,3,3 Doors Down,Kryptonite,5,37,NA,NA,NA,NA
6,4,Samantha Mumba,Gotta Tell You,4,15,NA,NA,NA,NA
7,5,'N Sync,This I Promise You,6,12,NA,NA,NA,NA
8,8,Dream,He Loves U Not,11,12,NA,NA,NA,NA
9,9,OutKast,Ms. Jackson,12,6,NA,NA,NA,NA
10,8,Faith Hill,The Way You Love Me,9,33,NA,NA,NA,NA
11,4,P!nk,Most Girls ,8,19,NA,NA,NA,NA
12,9,Backstreet Boys,Shape Of My Heart,10,10,NA,NA,NA,NA
13,13,matchbox twenty,If You're Gone,15,9,NA,NA,NA,NA
14,14,JAY-Z,I Just Wanna Love U (Give It 2 Me),14,8,NA,NA,NA,NA
15,13,Debelah Morgan,Dance With Me,13,21,NA,NA,NA,NA
16,16,Nelly,E.I.,18,11,NA,NA,NA,NA
17,17,R. Kelly,I Wish,21,12,NA,NA,NA,NA
18,11, Ja Rule Featuring Christina Milian,Between Me And You,17,14,NA,NA,NA,NA
19,15,Barenaked Ladies,Pinch Me,19,15,NA,NA,NA,NA
20,1,Madonna,Music,16,19,NA,NA,NA,NA
21,21,Ludacris Featuring Shawnna,What's Your Fantasy,22,12,NA,NA,NA,NA
22,12,Ricky Martin,She Bangs,20,11,NA,NA,NA,NA
23,23,Evan And Jaron,Crazy For This Girl,28,7,NA,NA,NA,NA
24,24,Lenny Kravitz,Again,39,5,NA,NA,NA,NA
25,24,Kandi,Don't Think I'm Not,25,20,NA,NA,NA,NA
26,26,Avant Featuring KeKe Wyatt,My First Love,33,7,NA,NA,NA,NA
27,27,Tim McGraw,My Next Thirty Years,31,9,NA,NA,NA,NA
28,28,Jennifer Lopez, Love Don't Cost A Thing,46,2,NA,NA,NA,NA
29,29,Brad Paisley,We Danced,34,10,NA,NA,NA,NA
30,1,matchbox twenty,Bent,27,34,NA,NA,NA,NA
31,27,Travis Tritt,Best Of Intentions,29,18,NA,NA,NA,NA
32,32,U2,Beautiful Day,42,11,NA,NA,NA,NA
33,5,Ruff Endz,No More,24,25,NA,NA,NA,NA
34,34,Musiq,Just Friends (Sunny) ,41,10,NA,NA,NA,NA
35,35,Dixie Chicks,Without You,40,11,NA,NA,NA,NA
36,36,Sara Evans,Born To Fly,44,9,NA,NA,NA,NA
37,23,Vertical Horizon,You're A God,37,17,NA,NA,NA,NA
38,6,Erykah Badu,Bag Lady,26,18,NA,NA,NA,NA
39,3,Destiny's Child,"Jumpin', Jumpin'",35,32,NA,NA,NA,NA
40,40,Kenny Chesney,I Lost It,47,9,NA,NA,NA,NA
41,35,Phil Vassar,Just Another Day In Paradise,43,12,NA,NA,NA,NA
42,13,Mystikal,Shake Ya Ass,30,19,NA,NA,NA,NA
43,1,Christina Aguilera,Come On Over Baby (All I Want Is You),23,20,NA,NA,NA,NA
44,38,Wyclef Jean Featuring Mary J. Blige,911,38,11,NA,NA,NA,NA
45,45,Vitamin C,The Itch,48,3,NA,NA,NA,NA
46,1, Sisqo,Incomplete,32,26,NA,NA,NA,NA
47,47,Alan Jackson,www.memory,49,7,NA,NA,NA,NA
48,48,Fuel,Hemorrhage (In My Hands),52,8,NA,NA,NA,NA
49,7, Nelly,(Hot S**t) Country Grammar,36,34,NA,NA,NA,NA
50,22,SoulDecision Featuring Thrust,Faded,45,24,NA,NA,NA,NA
51,51,Eminem Featuring Dido,Stan,51,7,NA,NA,NA,NA
52,52,3LW,No More (Baby I'ma Do Right),58,7,NA,NA,NA,NA
53,53,Mikaila,So In Love With Two,53,4,NA,NA,NA,NA
54,54,Madonna,Don't Tell Me,78,2,NA,NA,NA,NA
55,55,Britney Spears,Stronger,55,3,NA,NA,NA,NA
56,56,Lonestar,Tell Her,56,5,NA,NA,NA,NA
57,35,John Michael Montgomery,The Little Girl,50,15,NA,NA,NA,NA
58,58,Carl Thomas,Emotional,61,4,NA,NA,NA,NA
59,59,98 Degrees,My Everything,62,2,NA,NA,NA,NA
60,60,K-Ci & JoJo,Crazy,69,2,NA,NA,NA,NA
61,14,Profyle,Liar,54,14,NA,NA,NA,NA
62,55,3 Doors Down,Loser,59,9,NA,NA,NA,NA
63,63,Jo Dee Messina,Burn,67,3,NA,NA,NA,NA
64,64,Lil Bow Wow,Bow Wow (That's My Name),75,4,NA,NA,NA,NA
65,65,Limp Bizkit,Rollin' ,65,6,NA,NA,NA,NA
66,66,Lee Ann Womack,Ashes By Now,74,2,NA,NA,NA,NA
67,57,Yolanda Adams,Open My Heart,63,17,NA,NA,NA,NA
68,64,Kelly Price,You Should've Told Me,64,13,NA,NA,NA,NA
69,54,Beenie Man Featuring Mya,Girls Dem Sugar,60,9,NA,NA,NA,NA
70,70,The Offspring,Original Prankster,70,4,NA,NA,NA,NA
71,71,112,It's Over Now,82,2,NA,NA,NA,NA
72,72,David Gray,Babylon,73,3,NA,NA,NA,NA
73,73,Dave Hollister,One Woman Man,86,2,NA,NA,NA,NA
74,NA,Cash Money Millionaires ,Project Chick,NA,NA,NA,NA,NA,NA
75,NA,Terri Clark, A Little Gasoline,NA,NA,NA,NA,NA,NA
76,52,Vince Gill,Feels Like Love,57,16,NA,NA,NA,NA
77,NA,Mystikal Featuring Nivea,Danger (Been So Long),NA,NA,NA,NA,NA,NA
78,40,George Strait,Go On,71,17,NA,NA,NA,NA
79,76,Chris Cagle,My Love Goes On And On,76,9,NA,NA,NA,NA
80,80,The Clark Family Experience ,Meanwhile Back At The Ranch,92,5,NA,NA,NA,NA
81,68,Nine Days,If I Am,68,3,NA,NA,NA,NA
82,82,Moby Featuring Gwen Stefani,South Side,93,3,NA,NA,NA,NA
83,70,Marc Anthony,My Baby You,87,14,NA,NA,NA,NA
84,2,98 Degrees,Give Me Just One Night (Una Noche),66,18,NA,NA,NA,NA
85,33,Bon Jovi,It's My Life,84,19,NA,NA,NA,NA
86,75,Lil' Kim Featuring Sisqo,How Many Licks?,77,4,NA,NA,NA,NA
87,42,Aaron Tippin,Kiss This,94,17,NA,NA,NA,NA
88,71,LeAnn Rimes,Can't Fight The Moonlight,81,15,NA,NA,NA,NA
89,88,Billy Gilman,Oklahoma,88,6,NA,NA,NA,NA
90,20,Lil Bow Wow Featuring Xscape,Bounce With Me,80,18,NA,NA,NA,NA
91,71,Patty Loveless,That's The Kind Of Mood I'm In,85,14,NA,NA,NA,NA
92,83,Cam'ron,What Means The World To You,95,10,NA,NA,NA,NA
93,60,Usher,Pop Ya Collar,79,7,NA,NA,NA,NA
94,91,Funkmaster Flex Featuring DMX,Do You,91,6,NA,NA,NA,NA
95,80,Billy Ray Cyrus,You Won't Be Lonely Now,89,13,NA,NA,NA,NA
96,NA,Memphis Bleek Featuring Jay-Z & Missy Elliott,Is That Your Chick,NA,NA,NA,NA,NA,NA
97,83,Chante Moore,Straight Up,83,8,NA,NA,NA,NA
98,98,Toni Braxton,Spanish Guitar,98,3,NA,NA,NA,NA
99,NA,Jaheim,Could It Be,NA,NA,NA,NA,NA,NA
100,57,Shyne Featuring Barrington Levy,Bad Boyz,96,15,NA,NA,NA,NA
