rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,Dreamlover,NA,NA,NA,2,2LAST WEEK,6WEEKS ON CHART
2,1,UB40,"Can't Help Falling In Love (From ""Sliver"")",1,18,NA,NA,NA,NA
3,2,Tag Team,Whoomp! (There It Is),3,16,NA,NA,NA,NA
4,4,Janet Jackson ,If,6,8,NA,NA,NA,NA
5,5,Soul Asylum,Runaway Train,5,14,NA,NA,NA,NA
6,6,SWV,Right Here (Human Nature)/Downtown,7,9,NA,NA,NA,NA
7,7,Michael Jackson,Will You Be There,8,9,NA,NA,NA,NA
8,4,Jodeci,Lately,4,14,NA,NA,NA,NA
9,9,Billy Joel,The River Of Dreams,11,7,NA,NA,NA,NA
10,7,Tony Toni Tone,If I Had No Loot,10,14,NA,NA,NA,NA
11,3,The Proclaimers,I'm Gonna Be (500 Miles),9,14,NA,NA,NA,NA
12,12,Shai,Baby I'm Yours,14,15,NA,NA,NA,NA
13,13,Brian McKnight,One Last Cry,15,14,NA,NA,NA,NA
14,14,Madonna,Rain,17,8,NA,NA,NA,NA
15,9,Tina Turner,"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",16,16,NA,NA,NA,NA
16,4,Onyx,Slam,12,16,NA,NA,NA,NA
17,1,SWV, Weak,13,21,NA,NA,NA,NA
18,18,2Pac,I Get Around,22,11,NA,NA,NA,NA
19,19,Aerosmith,Cryin',23,7,NA,NA,NA,NA
20,20, Cypress Hill,Insane In The Brain,20,10,NA,NA,NA,NA
21,21,Toni Braxton,Another Sad Love Song,25,11,NA,NA,NA,NA
22,22,Jazzy Jeff & The Fresh Prince, Boom! Shake The Room,29,6,NA,NA,NA,NA
23,11,95 South,"Whoot, There It Is",18,20,NA,NA,NA,NA
24,19,Kris Kross Featuring Supercat,Alright,19,7,NA,NA,NA,NA
25,12,Duice,Dazzey Duks,24,36,NA,NA,NA,NA
26,14,4 Non Blondes,What's Up,21,21,NA,NA,NA,NA
27,27,Dino,Ooh Child,30,10,NA,NA,NA,NA
28,5,Robin S.,Show Me Love,26,24,NA,NA,NA,NA
29,20,Ice Cube Featuring Das EFX ,Check Yo Self,27,7,NA,NA,NA,NA
30,8,Expose,I'll Never Get Over You (Getting Over Me),28,25,NA,NA,NA,NA
31,31,Tears For Fears,Break It Down Again,33,9,NA,NA,NA,NA
32,32,Celine Dion And Clive Griffin," When I Fall In Love (From ""Sleepless In Seattle"")",36,9,NA,NA,NA,NA
33,33,Gin Blossoms,Hey Jealousy,46,8,NA,NA,NA,NA
34,34,Inner Circle,Sweat (A La La La La Long),44,6,NA,NA,NA,NA
35,1,Janet Jackson,That's The Way Love Goes,31,20,NA,NA,NA,NA
36,34,Radiohead,Creep,34,12,NA,NA,NA,NA
37,37,Red Hot Chili Peppers,"Soul To Squeeze (From ""Coneheads"")",61,3,NA,NA,NA,NA
38,38,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",Very Special,38,10,NA,NA,NA,NA
39,39,Rod Stewart,Reason To Believe,47,5,NA,NA,NA,NA
40,3,H-Town,Knockin' Da Boots,32,23,NA,NA,NA,NA
41,41,MC Lyte,Ruffneck,43,9,NA,NA,NA,NA
