rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mr. Big,To Be With You,NA,NA,3,NA,3 WEEKS AT NO. 1,13WEEKS ON CHART
2,1,Right Said Fred,I'm Too Sexy,2,13,NA,NA,NA,NA
3,3,Michael Jackson,Remember The Time,3,8,NA,NA,NA,NA
4,4,Vanessa Williams,Save The Best For Last,5,7,NA,NA,NA,NA
5,5,Eric Clapton,Tears In Heaven,6,6,NA,NA,NA,NA
6,2,Shanice,I Love Your Smile,4,17,NA,NA,NA,NA
7,7,Atlantic Starr ,Masterpiece,8,7,NA,NA,NA,NA
8,6,Tevin Campbell,Tell Me What You Want Me To Do,9,19,NA,NA,NA,NA
9,3,Prince And The N.P.G.,Diamonds And Pearls,7,15,NA,NA,NA,NA
10,10,Amy Grant,Good For Me,10,9,NA,NA,NA,NA
11,11,Genesis,I Can't Dance,15,7,NA,NA,NA,NA
12,12, Michael Bolton,Missing You Now,13,8,NA,NA,NA,NA
13,13,The KLF Featuring Tammy Wynette,Justified And Ancient,19,7,NA,NA,NA,NA
14,14,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),18,11,NA,NA,NA,NA
15,15,Celine Dion And Peabo Bryson,Beauty And The Beast,24,9,NA,NA,NA,NA
16,16,NKOTB,If You Go Away,36,4,NA,NA,NA,NA
17,16, Boyz II Men,Uhh Ahh,16,14,NA,NA,NA,NA
18,1,George Michael/Elton John,Don't Let The Sun Go Down On Me,11,15,NA,NA,NA,NA
19,6,Nirvana,Smells Like Teen Spirit,12,15,NA,NA,NA,NA
20,20,Mariah Carey,Make It Happen,28,4,NA,NA,NA,NA
21,1,Color Me Badd,All 4 Love,14,19,NA,NA,NA,NA
22,22,Color Me Badd,Thinkin' Back,23,7,NA,NA,NA,NA
23,21,Eddie Money,I'll Get By,21,13,NA,NA,NA,NA
24,24,Paul Young,What Becomes Of The Brokenhearted,27,7,NA,NA,NA,NA
25,5,CeCe Peniston,Finally,17,25,NA,NA,NA,NA
26,26, RTZ,Until Your Love Comes Back Around,30,9,NA,NA,NA,NA
27,27,M.C. Brains,Oochie Coochie,31,9,NA,NA,NA,NA
28,16,Paula Abdul,Vibeology,20,9,NA,NA,NA,NA
29,12,Karyn White,The Way I Feel About You,22,16,NA,NA,NA,NA
30,30,CeCe Peniston,We Got A Love Thang,34,7,NA,NA,NA,NA
31,9,U2,Mysterious Ways,25,17,NA,NA,NA,NA
32,18,Bonnie Raitt,I Can't Make You Love Me,33,17,NA,NA,NA,NA
33,33,Richard Marx,Hazard,38,5,NA,NA,NA,NA
34,34,Kathy Troccoli,Everything Changes,37,4,NA,NA,NA,NA
35,2,Mariah Carey,Can't Let Go,26,18,NA,NA,NA,NA
36,36,Stacy Earl (Featuring The Wild Pair),Romeo & Juliet,40,4,NA,NA,NA,NA
37,5,M.C. Hammer,2 Legit 2 Quit,29,19,NA,NA,NA,NA
38,28, P.M. Dawn,Paper Doll,35,9,NA,NA,NA,NA
39,39,John Mellencamp,Again Tonight,39,7,NA,NA,NA,NA
40,40,The Smithereens,Too Much Passion,46,6,NA,NA,NA,NA
41,17, Keith Sweat,Keep It Comin',32,16,NA,NA,NA,NA
42,42,Ozzy Osbourne,"Mama, I'm Coming Home",51,5,NA,NA,NA,NA
43,43,Gerald Levert (Duet With Eddie Levert) ,Baby Hold On To Me,50,5,NA,NA,NA,NA
44,44,Simply Red,Stars,45,8,NA,NA,NA,NA
45,41,Jodeci,Stay,43,11,NA,NA,NA,NA
46,38,The Shamen ,Move Any Mountain,41,14,NA,NA,NA,NA
47,47,Roxette,Church Of Your Heart,60,3,NA,NA,NA,NA
48,48,TLC,Ain't 2 Proud 2 Beg,66,4,NA,NA,NA,NA
49,44,Clivilles & Cole,A Deeper Love/Pride In The Name Of Love,44,10,NA,NA,NA,NA
50,32,Heavy D & The Boyz,Is It Good To You,42,17,NA,NA,NA,NA
51,51,Salt-N-Pepa,You Showed Me,53,7,NA,NA,NA,NA
52,52,The Williams Brothers ,Can't Cry Hard Enough,57,6,NA,NA,NA,NA
53,40,Digital Underground,Kiss You Back,49,18,NA,NA,NA,NA
54,38,Kym Sims,Too Blind To See It,48,18,NA,NA,NA,NA
55,39,Lighter Shade Of Brown,On A Sunday Afternoon,47,16,NA,NA,NA,NA
56,56,Giggles,What Goes Around Comes Around,59,8,NA,NA,NA,NA
57,57,Jody Watley,I'm The One You Need,73,2,NA,NA,NA,NA
58,58,Van Halen,Right Now ,63,6,NA,NA,NA,NA
59,12,Genesis,No Son Of Mine,56,20,NA,NA,NA,NA
60,60,Naughty By Nature,Everything's Gonna Be Alright,62,6,NA,NA,NA,NA
61,1,Michael Jackson,Black Or White,52,17,NA,NA,NA,NA
62,58,Chris Cuevas,You Are The One,58,7,NA,NA,NA,NA
63,NA,Joe Public,Live And Learn,NA,NA,NA,NA,NA,NA
64,61, Marky Mark & The Funky Bunch,I Need Money,61,5,NA,NA,NA,NA
65,7,M.C. Hammer,Addams Groove,54,15,NA,NA,NA,NA
66,33,Guns N' Roses,Live And Let Die,55,13,NA,NA,NA,NA
67,67,Black Sheep,The Choice Is Yours,69,3,NA,NA,NA,NA
68,68,MC Luscious,Boom! I Got Your Boyfriend,86,6,NA,NA,NA,NA
69,NA,M.C. Hammer,Do Not Pass Me By,NA,NA,NA,NA,NA,NA
70,46,Icy Blu,I Wanna Be Your Girl,67,20,NA,NA,NA,NA
71,NA,Chris Walker,Take Time,NA,NA,NA,NA,NA,NA
72,72,Big Audio,The Globe,72,5,NA,NA,NA,NA
73,NA,Bryan Adams,Thought I'd Died And Gone To Heaven,NA,NA,NA,NA,NA,NA
74,31,Bryan Adams,There Will Never Be Another Tonight,64,13,NA,NA,NA,NA
75,64,Laissez Faire,In Paradise,71,15,NA,NA,NA,NA
76,NA,U2,One,NA,NA,NA,NA,NA,NA
77,74,Lidell Townsell,Nu Nu,74,3,NA,NA,NA,NA
78,78,Lisa Stansfield, All Woman,87,2,NA,NA,NA,NA
79,35,Metallica,The Unforgiven,70,15,NA,NA,NA,NA
80,76,Nia Peeples,Kissing The Wind,76,4,NA,NA,NA,NA
81,81,Shawn Christopher ,Don't Lose The Magic,84,3,NA,NA,NA,NA
82,80,Enya,Caribbean Blue,80,3,NA,NA,NA,NA
83,83,MC Lyte,Poor Georgie,89,2,NA,NA,NA,NA
84,10,Marky Mark & The Funky Bunch,Wildside,68,19,NA,NA,NA,NA
85,26,Stacy Earl,Love Me All Up,75,18,NA,NA,NA,NA
86,81,Tony Terry,Everlasting Love,81,8,NA,NA,NA,NA
87,77,Cypress Hill,How I Could Just Kill A Man/The Phuncky Feel One,77,5,NA,NA,NA,NA
88,51,Kid 'N Play,Ain't Gonna Hurt Nobody,79,18,NA,NA,NA,NA
89,79,Clubland,Hold On (Tighter To Love),88,11,NA,NA,NA,NA
90,NA,Aaron Hall,Don't Be Afraid,NA,NA,NA,NA,NA,NA
91,91, Cause And Effect,You Think You Know Her,92,3,NA,NA,NA,NA
92,12,Richard Marx,Keep Coming Back,78,20,NA,NA,NA,NA
93,NA,R. Kelly & Public Announcement,She's Got That Vibe,NA,NA,NA,NA,NA,NA
94,27,Lisa Stansfield,Change,85,20,NA,NA,NA,NA
95,95,One 2 One,Peace Of Mind (Love Goes On),95,2,NA,NA,NA,NA
96,NA,L.A. Guns,It's Over Now,NA,NA,NA,NA,NA,NA
97,94,Degrees Of Motion,Do You Want It Right Now,94,2,NA,NA,NA,NA
98,97,St. Etienne,Only Love Can Break Your Heart,97,2,NA,NA,NA,NA
99,34,The Party,In My Dreams,93,18,NA,NA,NA,NA
100,96,Eric B. & Rakim,Juice (Know The Ledge),96,4,NA,NA,NA,NA
