rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Divine,Lately,NA,NA,NA,2,2LAST WEEK ,12WEEKS ON CHART
2,1,Lauryn Hill,Doo Wop (That Thing),1,3,NA,NA,NA,NA
3,3,Deborah Cox,Nobody's Supposed To Be Here,5,9,NA,NA,NA,NA
4,3,98 Degrees,Because Of You,3,9,NA,NA,NA,NA
5,1,Monica,The First Night,4,16,NA,NA,NA,NA
6,1,Barenaked Ladies,One Week,6,9,NA,NA,NA,NA
7,7,Faith Hill,This Kiss,9,37,NA,NA,NA,NA
8,3, Dru Hill Featuring Redman,How Deep Is Your Love,7,8,NA,NA,NA,NA
9,5,Edwin McCain,I'll Be,10,10,NA,NA,NA,NA
10,3,Jennifer Paige,Crush,8,22,NA,NA,NA,NA
11,11,Madonna,The Power Of Good-Bye,13,7,NA,NA,NA,NA
12,1,Aerosmith,I Don't Want To Miss A Thing,11,13,NA,NA,NA,NA
13,12,TQ,Westside,12,9,NA,NA,NA,NA
14,14,Britney Spears,...Baby One More Time,17,2,NA,NA,NA,NA
15,15,Faith Evans ,Love Like This,15,3,NA,NA,NA,NA
16,9,Monifah,Touch It,14,17,NA,NA,NA,NA
17,17,112 Featuring Mase,Love Me,19,6,NA,NA,NA,NA
18,18,Total Featuring Missy Elliott,Trippin',18,4,NA,NA,NA,NA
19,12,Keith Sweat Featuring Snoop Dogg,Come And Get With Me,16,6,NA,NA,NA,NA
20,1,Next,Too Close,20,42,NA,NA,NA,NA
21,14,Next,I Still Love You,23,17,NA,NA,NA,NA
22,4,All Saints,Never Ever,22,19,NA,NA,NA,NA
23,2,Shania Twain,You're Still The One,24,42,NA,NA,NA,NA
24,3,Sarah McLachlan,Adia,27,27,NA,NA,NA,NA
25,9,Xscape,My Little Secret,21,6,NA,NA,NA,NA
26,26, Aaron Hall,All The Places (I Will Kiss You),26,7,NA,NA,NA,NA
27,1,Savage Garden,Truly Madly Deeply,25,52,NA,NA,NA,NA
28,28,Ice Cube Featuring Mr. Short Khop,Pushin' Weight,29,5,NA,NA,NA,NA
29,29,Mo Thugs Family Featuring Bone Thugs-N-Harmony,Ghetto Cowboy,33,2,NA,NA,NA,NA
30,30,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Can I Get A...,34,9,NA,NA,NA,NA
31,1,Brandy & Monica,The Boy Is Mine,30,27,NA,NA,NA,NA
32,32,JAY-Z,Hard Knock Life (Ghetto Anthem),37,4,NA,NA,NA,NA
33,20,Will Smith,Just The Two Of Us,32,8,NA,NA,NA,NA
34,10,Five,When The Lights Go Out,28,26,NA,NA,NA,NA
35,5,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",Make It Hot,38,23,NA,NA,NA,NA
36,2,Usher,My Way,31,24,NA,NA,NA,NA
37,6,Inoj,Time After Time,35,15,NA,NA,NA,NA
38,30,Tamia,So Into You,39,20,NA,NA,NA,NA
39,36, Voices Of Theory,Wherever You Go,49,7,NA,NA,NA,NA
40,27,Pressha,Splackavellie,41,13,NA,NA,NA,NA
41,41,Mia X Featuring Charlie Wilson,Whatcha Wanna Do?,46,5,NA,NA,NA,NA
42,1,K-Ci & JoJo, All My Life,45,36,NA,NA,NA,NA
43,14,Montell Jordan,I Can Do That,40,16,NA,NA,NA,NA
44,36,Noreaga,SuperThug (What What),42,12,NA,NA,NA,NA
45,34,Mya Featuring Silkk The Shocker,Movin' On,43,17,NA,NA,NA,NA
46,46,Sweetbox,Everything's Gonna Be Alright,47,8,NA,NA,NA,NA
47,6,Tatyana Ali,Daydreamin',36,17,NA,NA,NA,NA
48,9,Third Eye Blind,How's It Going To Be,48,52,NA,NA,NA,NA
49,49,Willie Max Featuring Raphael Saadiq,Can't Get Enough,52,4,NA,NA,NA,NA
50,8,Mase Featuring Puff Daddy,Lookin' At Me,51,19,NA,NA,NA,NA
51,19,Snoop Dogg,Still A G Thang,44,13,NA,NA,NA,NA
52,52,"Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez",If You Could Read My Mind,56,14,NA,NA,NA,NA
53,53, Five,It's The Things You Do,65,3,NA,NA,NA,NA
54,54,Mack 10 Featuring Gerald Levert,Money's Just A Touch Away,54,4,NA,NA,NA,NA
55,12,Kelly Price,Friend Of Mine,55,20,NA,NA,NA,NA
56,53,Nastyboy Klick,Lost In Love,53,9,NA,NA,NA,NA
57,57,R.E.M.,Daysleeper,58,3,NA,NA,NA,NA
58,42,Fuel,Shimmer,60,12,NA,NA,NA,NA
59,12,Gerald Levert,Thinkin' Bout It,57,13,NA,NA,NA,NA
60,60,BRAVO All Stars,Let The Music Heal Your Soul,64,4,NA,NA,NA,NA
61,54,Brand Nubian,Don't Let It Go To Your Head,61,6,NA,NA,NA,NA
62,28,Beastie Boys,Intergalactic,59,18,NA,NA,NA,NA
63,63,A+ ,Enjoy Yourself,72,3,NA,NA,NA,NA
64,54,The Smashing Pumpkins,Perfect,63,6,NA,NA,NA,NA
65,62,Stardust,Music Sounds Better With You,70,8,NA,NA,NA,NA
66,27,"Master P Featuring Silkk The Shocker, Sons Of Funk And Mo B. Dick",Goodbye To My Homies,66,16,NA,NA,NA,NA
67,44,P.M. Dawn,I Had No Right,62,10,NA,NA,NA,NA
68,36,Tyrese,Nobody Else ,68,15,NA,NA,NA,NA
69,51,Too $hort,Invasion Of The Flat Booty B*****s,67,10,NA,NA,NA,NA
70,70,L.F.O. (Lyte Funky Ones) (Featuring Kayo),If I Can't Have You,77,4,NA,NA,NA,NA
71,51,Fleetwood Mac,Landslide,76,20,NA,NA,NA,NA
72,10,Ace Of Base,Cruel Summer,69,20,NA,NA,NA,NA
73,70,DMX Featuring Faith Evans,How's It Goin' Down,74,10,NA,NA,NA,NA
74,64,WC Featuring Jon B.,Better Days,73,7,NA,NA,NA,NA
75,55,The Wilkinsons ,26 Cents,75,18,NA,NA,NA,NA
76,76,Gloria Estefan,Don't Let This Moment End,78,2,NA,NA,NA,NA
77,70,Cypress Hill,Dr. Greenthumb,79,11,NA,NA,NA,NA
78,76,Ace Of Base, Whenever You're Near Me,83,5,NA,NA,NA,NA
79,74,Aaron Tippin,For You I Will,82,8,NA,NA,NA,NA
80,NA,Reel Tight,(Do You) Wanna Ride,NA,NA,NA,NA,NA,NA
81,81,Cleopatra,Life Ain't Easy,81,5,NA,NA,NA,NA
82,82,Andrea Martin,Let Me Return The Favor,84,5,NA,NA,NA,NA
83,83,Nicole Renee,Strawberry,93,2,NA,NA,NA,NA
84,84,Elvis Crespo,Suavemente,96,2,NA,NA,NA,NA
85,61,Depeche Mode,Only When I Lose Myself,86,9,NA,NA,NA,NA
86,83,Cynthia,If I Had The Chance,87,7,NA,NA,NA,NA
87,86,Travis Tritt,If I Lost You,89,7,NA,NA,NA,NA
88,59,Solo,Touch Me,80,12,NA,NA,NA,NA
89,56,Debelah Morgan,Yesterday,85,11,NA,NA,NA,NA
90,NA,Sixpence None The Richer,Kiss Me,NA,NA,NA,NA,NA,NA
91,57,En Vogue,No Fool No More,88,8,NA,NA,NA,NA
92,NA,Emilia,Big Big World,NA,NA,NA,NA,NA,NA
93,NA,Tami Davis,Only You,NA,NA,NA,NA,NA,NA
94,NA,Lil Suzy,I Still Love You,NA,NA,NA,NA,NA,NA
95,95,Collin Raye,Someone You Used To Know,95,2,NA,NA,NA,NA
96,81,Dixie Chicks,Wide Open Spaces,92,13,NA,NA,NA,NA
97,72,J'Son,I Should Cheat On You,98,13,NA,NA,NA,NA
98,78,Fatboy Slim,The Rockafeller Skank,91,15,NA,NA,NA,NA
99,23,Jagged Edge,Gotta Be,99,16,NA,NA,NA,NA
100,93,Mag 7,The Street Mix,100,5,NA,NA,NA,NA
