rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Aerosmith,I Don't Want To Miss A Thing,NA,NA,NA,NA,,1WEEKS ON CHART
2,2,Monica,The First Night,3,4,NA,NA,NA,NA
3,3,Jennifer Paige,Crush,4,10,NA,NA,NA,NA
4,2,Usher,My Way,2,12,NA,NA,NA,NA
5,1,Brandy & Monica,The Boy Is Mine,1,15,NA,NA,NA,NA
6,2,Shania Twain,You're Still The One,7,30,NA,NA,NA,NA
7,3,Sarah McLachlan, Adia,6,15,NA,NA,NA,NA
8,8,Tatyana Ali,Daydreamin',8,5,NA,NA,NA,NA
9,4,All Saints,Never Ever,5,7,NA,NA,NA,NA
10,10,Five,When The Lights Go Out,11,14,NA,NA,NA,NA
11,10,Ace Of Base,Cruel Summer,10,8,NA,NA,NA,NA
12,12,Mase Featuring Puff Daddy,Lookin' At Me,12,7,NA,NA,NA,NA
13,13,Inoj,Time After Time,14,3,NA,NA,NA,NA
14,1,Next,Too Close,9,30,NA,NA,NA,NA
15,5,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",Make It Hot,13,11,NA,NA,NA,NA
16,16,Faith Hill,This Kiss,16,25,NA,NA,NA,NA
17,17,Next,I Still Love You,18,5,NA,NA,NA,NA
18,12, Kelly Price,Friend Of Mine,15,8,NA,NA,NA,NA
19,NA,Gerald Levert,Thinkin' Bout It,NA,NA,NA,NA,NA,NA
20,4,Puff Daddy Featuring Jimmy Page,Come With Me,17,11,NA,NA,NA,NA
21,10,Voices Of Theory,Say It,19,23,NA,NA,NA,NA
22,1,K-Ci & JoJo,All My Life,21,24,NA,NA,NA,NA
23,1,Savage Garden,Truly Madly Deeply,22,40,NA,NA,NA,NA
24,15,Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,Ghetto Supastar (That Is What You Are),20,11,NA,NA,NA,NA
25,24,Savage Garden,To The Moon And Back,24,29,NA,NA,NA,NA
26,NA,Snoop Dogg,Still A G Thang,NA,NA,NA,NA,NA,NA
27,27,"Master P Featuring Silkk The Shocker, Sons Of Funk And Mo B. Dick",Goodbye To My Homies,27,4,NA,NA,NA,NA
28,28,Beastie Boys,Intergalactic,28,6,NA,NA,NA,NA
29,24,Big Punisher Featuring Joe,Still Not A Player,26,13,NA,NA,NA,NA
30,23,Jagged Edge,Gotta Be,25,4,NA,NA,NA,NA
31,18,Nate Dogg Featuring Warren G,Nobody Does It Better,23,9,NA,NA,NA,NA
32,32,Monifah,Touch It,48,5,NA,NA,NA,NA
33,30,Tamia,So Into You,30,8,NA,NA,NA,NA
34,5,Madonna,Ray Of Light,32,9,NA,NA,NA,NA
35,18,LeAnn Rimes,Looking Through Your Eyes,29,21,NA,NA,NA,NA
36,11,Paula Cole,I Don't Want To Wait,37,45,NA,NA,NA,NA
37,8,Marcy Playground,Sex And Candy,31,22,NA,NA,NA,NA
38,1,Mariah Carey,My All,33,18,NA,NA,NA,NA
39,26,Cleopatra,Cleopatra's Theme,35,10,NA,NA,NA,NA
40,2,LeAnn Rimes,How Do I Live,40,64,NA,NA,NA,NA
41,16,Spice Girls,Stop,38,12,NA,NA,NA,NA
42,42,Mya Featuring Silkk The Shocker,Movin' On,49,5,NA,NA,NA,NA
43,43,Jo Dee Messina,I'm Alright,45,24,NA,NA,NA,NA
44,1,Will Smith,Gettin' Jiggy Wit It,34,28,NA,NA,NA,NA
45,4,Backstreet Boys,Everybody [Backstreet's Back],36,21,NA,NA,NA,NA
46,1,Janet,Together Again,44,38,NA,NA,NA,NA
47,39,Rod Stewart,Ooh La La,43,10,NA,NA,NA,NA
48,41,Cam'Ron Featuring Mase,Horse & Carriage,41,8,NA,NA,NA,NA
49,9,Third Eye Blind,How's It Going To Be,39,40,NA,NA,NA,NA
50,31,69 Boyz,Woof Woof,46,8,NA,NA,NA,NA
51,51,Tyrese, Nobody Else,54,3,NA,NA,NA,NA
52,52,JD Featuring Jay-Z,Money Ain't A Thang,52,10,NA,NA,NA,NA
53,50,Queen Latifah Featuring Apache,Paper,51,4,NA,NA,NA,NA
54,47,Swirl 360 ,Hey Now Now,47,7,NA,NA,NA,NA
55,NA,Pressha,Splackavellie,NA,NA,NA,NA,NA,NA
56,50,Xzibit,What U See Is What U Get,50,6,NA,NA,NA,NA
57,27,Gloria Estefan,Heaven's What I Feel,53,16,NA,NA,NA,NA
58,55,The Wilkinsons,26 Cents,55,6,NA,NA,NA,NA
59,51, Fleetwood Mac,Landslide,57,8,NA,NA,NA,NA
60,23,Link,Whatcha Gone Do?,56,14,NA,NA,NA,NA
61,3,Janet Featuring BLACKstreet,I Get Lonely,58,16,NA,NA,NA,NA
62,47,Myron ,Destiny,60,8,NA,NA,NA,NA
63,25,Imajin Featuring Keith Murray,Shorty (You Keep Playin' With My Mind),59,15,NA,NA,NA,NA
64,50,Goodie Mob Featuring Outkast,Black Ice (Sky High),63,11,NA,NA,NA,NA
65,10,Busta Rhymes,Turn It Up [Remix]/Fire It Up,62,18,NA,NA,NA,NA
66,66,Pure Sugar,Delicious,66,5,NA,NA,NA,NA
67,67,Mos Def & Kweli Are Black Star,Definition,67,3,NA,NA,NA,NA
68,63,Tami Davis,How Do I Say I'm Sorry,68,10,NA,NA,NA,NA
69,61,Memphis Bleek (& Jay-Z),It's Alright,61,5,NA,NA,NA,NA
70,42,The Smashing Pumpkins,Ava Adore,64,10,NA,NA,NA,NA
71,71,"Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez",If You Could Read My Mind,75,2,NA,NA,NA,NA
72,72,Funkmaster Flex Presents Khadejia Featuring Product,Here We Go,72,3,NA,NA,NA,NA
73,59,Rockell [Duet With Collage],Can't We Try,74,10,NA,NA,NA,NA
74,61,Wyclef Jean Featuring Queen Pen & The Product,Cheated (To All The Girls),69,5,NA,NA,NA,NA
75,48,Color Me Badd,Remember When,70,7,NA,NA,NA,NA
76,48,La Bouche,You Won't Forget Me,65,14,NA,NA,NA,NA
77,70,Hannah Jones,You Only Have To Say You Love Me,71,13,NA,NA,NA,NA
78,60,Vince Gill,If You Ever Have Forever In Mind,73,10,NA,NA,NA,NA
79,79,DMX,Stop Being Greedy,91,4,NA,NA,NA,NA
80,58, Athenaeum,What I Didn't Know,76,6,NA,NA,NA,NA
81,NA,J'Son,I Should Cheat On You,NA,NA,NA,NA,NA,NA
82,82,4 The Cause,Stand By Me,83,3,NA,NA,NA,NA
83,73,Lari White,Stepping Stone,87,9,NA,NA,NA,NA
84,49,Tori Amos,Spark,79,11,NA,NA,NA,NA
85,85,Jesse Powell,I Wasn't With It,88,3,NA,NA,NA,NA
86,86,Fatboy Slim,The Rockafeller Skank,86,5,NA,NA,NA,NA
87,7,Xscape,The Arms Of The One Who Loves You,78,19,NA,NA,NA,NA
88,76,Aretha Franklin, Here We Go Again,84,8,NA,NA,NA,NA
89,60,Ricky Martin,"The Cup Of Life (The Official Song Of The World Cup, France '98)",77,11,NA,NA,NA,NA
90,56,Various Artists,One Heart At A Time,85,15,NA,NA,NA,NA
91,59, John Forte,Ninety Nine [Flash The Message],80,15,NA,NA,NA,NA
92,47,Pearl Jam,Wishlist,90,16,NA,NA,NA,NA
93,NA,Dixie Chicks,Wide Open Spaces,NA,NA,NA,NA,NA,NA
94,90,Montell Jordan,I Can Do That,96,4,NA,NA,NA,NA
95,91,John Michael Montgomery,Cover You In Kisses,93,6,NA,NA,NA,NA
96,56,Hi-Town DJs,Ding-A-Ling ,95,19,NA,NA,NA,NA
97,62,Missjones,2 Way Street,81,10,NA,NA,NA,NA
98,52,Garbage,Push It,89,18,NA,NA,NA,NA
99,92,Inner Circle,Not About Romance,98,6,NA,NA,NA,NA
100,57,Sam Salter,There You Are,94,12,NA,NA,NA,NA
