rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,Dreamlover,NA,NA,6,NA,6WEEKS AT NO. 1,11WEEKS ON CHART
2,2,SWV,Right Here (Human Nature)/Downtown,2,14,NA,NA,NA,NA
3,3,Billy Joel,The River Of Dreams,4,12,NA,NA,NA,NA
4,2,Tag Team,Whoomp! (There It Is),3,21,NA,NA,NA,NA
5,5,Xscape,Just Kickin' It,13,5,NA,NA,NA,NA
6,6,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),9,5,NA,NA,NA,NA
7,4,Janet Jackson,If,5,13,NA,NA,NA,NA
8,8,Ace Of Base,All That She Wants,21,5,NA,NA,NA,NA
9,7,Toni Braxton,Another Sad Love Song,7,16,NA,NA,NA,NA
10,10,Zhane,Hey Mr. D.J.,14,8,NA,NA,NA,NA
11,1,UB40,"Can't Help Falling In Love (From ""Sliver"")",6,23,NA,NA,NA,NA
12,12,Tony Toni Tone,Anniversary,23,4,NA,NA,NA,NA
13,11,2Pac,I Get Around,11,16,NA,NA,NA,NA
14,14,Def Leppard,"Two Steps Behind (From ""Last Action Hero"")",15,6,NA,NA,NA,NA
15,12,Aerosmith,Cryin',12,12,NA,NA,NA,NA
16,16,Inner Circle,Sweat (A La La La La Long),17,11,NA,NA,NA,NA
17,7,Michael Jackson,Will You Be There,8,14,NA,NA,NA,NA
18,18,Haddaway,What Is Love,22,8,NA,NA,NA,NA
19,19,Rod Stewart ,Reason To Believe,19,10,NA,NA,NA,NA
20,10,Shai,Baby I'm Yours,16,20,NA,NA,NA,NA
21,5,Soul Asylum,Runaway Train,10,19,NA,NA,NA,NA
22,4,Jodeci, Lately,18,19,NA,NA,NA,NA
23,13,Jazzy Jeff & The Fresh Prince,Boom! Shake The Room,20,11,NA,NA,NA,NA
24,23,Red Hot Chili Peppers,"Soul To Squeeze (From ""Coneheads"")",25,8,NA,NA,NA,NA
25,25, Gin Blossoms,Hey Jealousy,26,13,NA,NA,NA,NA
26,26,Blind Melon,No Rain,33,9,NA,NA,NA,NA
27,14,Madonna,Rain,28,13,NA,NA,NA,NA
28,13,Brian McKnight,One Last Cry,24,19,NA,NA,NA,NA
29,19,Cypress Hill,Insane In The Brain,27,15,NA,NA,NA,NA
30,30,Rick Astley,Hopelessly,31,7,NA,NA,NA,NA
31,31,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",Very Special,36,15,NA,NA,NA,NA
32,7,Tony Toni Tone,If I Had No Loot,32,19,NA,NA,NA,NA
33,9,Tina Turner,"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",30,21,NA,NA,NA,NA
34,34,Dr. Dre,Let Me Ride,39,4,NA,NA,NA,NA
35,35,MC Lyte,Ruffneck,44,14,NA,NA,NA,NA
