rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Whitney Houston,I Will Always Love You,NA,NA,NA,12,12LAST WEEK ,3WEEKS ON CHART
2,1,The Heights,How Do You Talk To An Angel,1,9,NA,NA,NA,NA
3,2,Shai,If I Ever Fall In Love,2,7,NA,NA,NA,NA
4,4,Wreckx-N-Effect,Rump Shaker,5,9,NA,NA,NA,NA
5,3,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",3,12,NA,NA,NA,NA
6,1,Boyz II Men,"End Of The Road (From ""Boomerang"")",4,20,NA,NA,NA,NA
7,6,Snap!, Rhythm Is A Dancer,6,16,NA,NA,NA,NA
8,8,Mary J. Blige,Real Love,9,14,NA,NA,NA,NA
9,7,TLC,What About Your Friends,7,13,NA,NA,NA,NA
10,10, Bobby Brown,Good Enough,11,7,NA,NA,NA,NA
11,2,Patty Smyth With Don Henley,Sometimes Love Just Ain't Enough,8,16,NA,NA,NA,NA
12,12,Eric Clapton,Layla,14,9,NA,NA,NA,NA
13,3,House Of Pain,Jump Around,10,23,NA,NA,NA,NA
14,14,Saigon Kick,Love Is On The Way,15,13,NA,NA,NA,NA
15,NA,Boyz II Men,"In The Still Of The Nite (From ""The Jacksons"")",NA,NA,NA,NA,NA,NA
16,14,Annie Lennox,Walking On Broken Glass,16,13,NA,NA,NA,NA
17,17,Jon Secada,Do You Believe In Us,22,10,NA,NA,NA,NA
18,3,Madonna,Erotica,13,7,NA,NA,NA,NA
19,19,Michael Bolton,To Love Somebody,23,7,NA,NA,NA,NA
20,13,Charles & Eddie ,Would I Lie To You?,18,15,NA,NA,NA,NA
21,8,En Vogue,Free Your Mind,17,12,NA,NA,NA,NA
22,19,Trey Lorenz,Someone To Hold,19,9,NA,NA,NA,NA
23,8,Arrested Development,People Everyday,20,16,NA,NA,NA,NA
24,24,Shanice,"Saving Forever For You (From ""Beverly Hills, 90210"")",28,6,NA,NA,NA,NA
25,23,N2Deep,Back To The Hotel,24,21,NA,NA,NA,NA
26,12,Def Leppard ,Have You Ever Needed Someone So Bad,21,15,NA,NA,NA,NA
27,27,Spin Doctors,Little Miss Can't Be Wrong,36,7,NA,NA,NA,NA
28,28,Damn Yankees,Where You Goin' Now,35,8,NA,NA,NA,NA
29,29,Bon Jovi, Keep The Faith,31,6,NA,NA,NA,NA
30,30,Mad Cobra,Flex,30,7,NA,NA,NA,NA
31,31,Expose,I Wish The Phone Would Ring,40,5,NA,NA,NA,NA
32,32, Bell Biv DeVoe,Gangsta,50,3,NA,NA,NA,NA
33,27,Michael W. Smith,I Will Be Here For You,27,11,NA,NA,NA,NA
34,5,Hi-Five,She's Playing Hard To Get,26,18,NA,NA,NA,NA
35,5,Jon Secada,Just Another Day,29,33,NA,NA,NA,NA
36,3,Bobby Brown,Humpin' Around ,33,17,NA,NA,NA,NA
37,15,Color Me Badd,"Forever Love (From ""Mo' Money"")",25,10,NA,NA,NA,NA
38,38,R.E.M.,Drive,43,5,NA,NA,NA,NA
39,39, Elton John,The Last Song,45,5,NA,NA,NA,NA
40,2,TLC,Baby-Baby-Baby,34,26,NA,NA,NA,NA
41,15,Toad The Wet Sprocket,All I Want,38,23,NA,NA,NA,NA
42,11,Bryan Adams,Do I Have To Say The Words?,39,18,NA,NA,NA,NA
43,41,Shabba Ranks (Featuring Johnny Gill),Slow And Sexy,41,6,NA,NA,NA,NA
44,44,Richard Marx,Chains Around My Heart,44,6,NA,NA,NA,NA
45,6,K.W.S. ,Please Don't Go,32,24,NA,NA,NA,NA
46,46,Go West,Faithful,48,4,NA,NA,NA,NA
47,8,Firehouse,When I Look Into Your Eyes,37,16,NA,NA,NA,NA
48,48,U2,Who's Gonna Ride Your Wild Horses,49,4,NA,NA,NA,NA
49,16,Jade,"I Wanna Love You (From ""Class Act"")",42,21,NA,NA,NA,NA
50,50,Genesis,Never A Time,54,4,NA,NA,NA,NA
51,51,Restless Heart,When She Cries ,55,3,NA,NA,NA,NA
52,47,Al B. Sure!,Right Now,47,14,NA,NA,NA,NA
53,53,Toni Braxton,"Love Shoulda Brought You Home (From ""Boomerang"")",62,3,NA,NA,NA,NA
54,54,The Rembrandts,Johnny Have You Seen Her?,57,5,NA,NA,NA,NA
55,55,Ice Cube,Wicked,56,2,NA,NA,NA,NA
56,52,Peter Gabriel,Digging In The Dirt,52,9,NA,NA,NA,NA
57,57,Toad The Wet Sprocket,Walk On The Ocean,68,3,NA,NA,NA,NA
58,58,Lo-Key?,I Got A Thang 4 Ya!,66,3,NA,NA,NA,NA
59,59,After 7,Baby I'm For Real/Natural High,64,4,NA,NA,NA,NA
60,60,Portrait,Here We Go Again!,79,3,NA,NA,NA,NA
61,60,Smart E's,Sesame's Treet,60,8,NA,NA,NA,NA
62,58,Troop,Sweet November,58,10,NA,NA,NA,NA
63,63,Maxi Priest,Groovin' In The Midnight,69,5,NA,NA,NA,NA
64,43,R. Kelly & Public Announcement,Slow Dance (Hey Mr. DJ),53,15,NA,NA,NA,NA
65,65,Celine Dion,Love Can Move Mountains,95,2,NA,NA,NA,NA
66,36,Prince And The New Power Generation,My Name Is Prince,59,8,NA,NA,NA,NA
67,23,Genesis,Jesus He Knows Me,67,18,NA,NA,NA,NA
68,68,Grand Puba,360 Degrees (What Goes Around),76,7,NA,NA,NA,NA
69,60,AB Logic,The Hitman,77,18,NA,NA,NA,NA
70,58,Roxette,How Do You Do!,63,7,NA,NA,NA,NA
71,71,Sade,No Ordinary Love,87,4,NA,NA,NA,NA
72,72,Guns N' Roses,Yesterdays,83,2,NA,NA,NA,NA
73,53,The Movement,Jump!,71,17,NA,NA,NA,NA
74,42,EPMD,Crossover,65,19,NA,NA,NA,NA
75,75,Classic Example,"It's Alright (From ""South Central"")",78,3,NA,NA,NA,NA
76,71,MC Serch,Here It Comes,74,7,NA,NA,NA,NA
77,NA,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,NA,NA,NA,NA,NA,NA
78,78,Megadeth,Symphony Of Destruction,91,7,NA,NA,NA,NA
79,72, Tevin Campbell,Alone With You,75,7,NA,NA,NA,NA
80,38,Bad Company,How About That,61,12,NA,NA,NA,NA
81,59,George LaMond,Where Does That Leave Love,99,17,NA,NA,NA,NA
82,30,Del Amitri,Always The Last To Know,70,16,NA,NA,NA,NA
83,52,Vanessa Williams,Work To Do,72,10,NA,NA,NA,NA
84,84,Miki Howard,Ain't Nobody Like You,97,2,NA,NA,NA,NA
85,29,Celine Dion,Nothing Broken But My Heart,80,18,NA,NA,NA,NA
86,81,Gloria Estefan,Always Tomorrow,81,5,NA,NA,NA,NA
87,63,Kris Kross,I Missed The Bus,90,9,NA,NA,NA,NA
88,88,Tom Cochrane,Washed Away,88,3,NA,NA,NA,NA
89,89,Around The Way,Really Into You,100,4,NA,NA,NA,NA
90,90,Chuckii Booker,Games,94,2,NA,NA,NA,NA
91,90, Wynonna,No One Else On Earth,92,6,NA,NA,NA,NA
92,49,Marky Mark & The Funky Bunch,You Gotta Believe,73,10,NA,NA,NA,NA
93,28,INXS,Not Enough Time,86,15,NA,NA,NA,NA
94,NA,Shakespear's Sister,I Don't Care,NA,NA,NA,NA,NA,NA
95,45,Swing Out Sister,Am I The Same Girl,82,12,NA,NA,NA,NA
96,38,k.d. lang,Constant Craving ,84,18,NA,NA,NA,NA
97,32,Cathy Dennis,You Lied To Me,85,13,NA,NA,NA,NA
98,NA,Prince And The New Power Generation,7,NA,NA,NA,NA,NA,NA
99,85,Jodeci,I'm Still Waiting,89,5,NA,NA,NA,NA
100,NA,"10,000 Maniacs",These Are Days,NA,NA,NA,NA,NA,NA
