rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Destiny's Child,Independent Women Part I,NA,NA,3,NA,3 WEEKS AT NO. 1,11WEEKS ON CHART
2,2,Mya,Case Of The Ex (Whatcha Gonna Do),7,16,NA,NA,NA,NA
3,1,Creed ,With Arms Wide Open,2,30,NA,NA,NA,NA
4,3,3 Doors Down,Kryptonite,3,35,NA,NA,NA,NA
5,5,'N Sync,This I Promise You,6,10,NA,NA,NA,NA
6,4,P!nk,Most Girls,4,17,NA,NA,NA,NA
7,5,Samantha Mumba,Gotta Tell You,5,13,NA,NA,NA,NA
8,8,Faith Hill,The Way You Love Me,9,31,NA,NA,NA,NA
9,9,Backstreet Boys,Shape Of My Heart,10,8,NA,NA,NA,NA
10,10,"Shaggy Featuring Ricardo ""RikRok"" Ducent",It Wasn't Me,16,5,NA,NA,NA,NA
11,1,Madonna,Music,8,17,NA,NA,NA,NA
12,12, Ricky Martin,She Bangs,13,9,NA,NA,NA,NA
13,13,Debelah Morgan,Dance With Me,14,19,NA,NA,NA,NA
14,11,Ja Rule Featuring Christina Milian,Between Me And You,11,12,NA,NA,NA,NA
15,15,Barenaked Ladies,Pinch Me,15,13,NA,NA,NA,NA
16,16,Nelly,E.I.,17,9,NA,NA,NA,NA
17,17,R. Kelly,I Wish,20,10,NA,NA,NA,NA
18,18,Dream,He Loves U Not,18,10,NA,NA,NA,NA
19,19,JAY-Z,I Just Wanna Love U (Give It 2 Me),23,6,NA,NA,NA,NA
20,20,matchbox twenty,If You're Gone,21,7,NA,NA,NA,NA
21,21,OutKast,Ms. Jackson,27,4,NA,NA,NA,NA
22,1,Christina Aguilera,Come On Over Baby (All I Want Is You),12,18,NA,NA,NA,NA
23,5,Ruff Endz,No More,22,23,NA,NA,NA,NA
24,13,Mystikal,Shake Ya Ass,19,17,NA,NA,NA,NA
25,25,Ludacris Featuring Shawnna,What's Your Fantasy,30,10,NA,NA,NA,NA
26,24,Kandi,Don't Think I'm Not,31,18,NA,NA,NA,NA
27,27,Travis Tritt,Best Of Intentions,28,16,NA,NA,NA,NA
28,1,matchbox twenty,Bent,29,32,NA,NA,NA,NA
29,6,Erykah Badu,Bag Lady,26,16,NA,NA,NA,NA
30,3,Destiny's Child,"Jumpin', Jumpin'",24,30,NA,NA,NA,NA
31,1,Sisqo ,Incomplete,25,24,NA,NA,NA,NA
32,23,Vertical Horizon,You're A God ,32,15,NA,NA,NA,NA
33,33,Evan And Jaron,Crazy For This Girl,37,5,NA,NA,NA,NA
34,34,Brad Paisley,We Danced,39,8,NA,NA,NA,NA
35,35,Phil Vassar,Just Another Day In Paradise,36,10,NA,NA,NA,NA
36,36,Tim McGraw,My Next Thirty Years,40,7,NA,NA,NA,NA
37,7,Nelly,(Hot S**t) Country Grammar,33,32,NA,NA,NA,NA
38,22,SoulDecision Featuring Thrust,Faded,34,22,NA,NA,NA,NA
39,39,Avant Featuring KeKe Wyatt,My First Love,43,5,NA,NA,NA,NA
40,40,U2,Beautiful Day,44,9,NA,NA,NA,NA
41,41,Dixie Chicks,Without You ,46,9,NA,NA,NA,NA
42,38,Wyclef Jean Featuring Mary J. Blige,911,38,9,NA,NA,NA,NA
43,14,Profyle,Liar,35,12,NA,NA,NA,NA
44,44,Musiq,Just Friends (Sunny),52,8,NA,NA,NA,NA
45,35,John Michael Montgomery,The Little Girl,42,13,NA,NA,NA,NA
46,46,Sara Evans,Born To Fly,51,7,NA,NA,NA,NA
47,47,Kenny Chesney,I Lost It,53,7,NA,NA,NA,NA
48,48,Lenny Kravitz,Again,59,3,NA,NA,NA,NA
49,7,Creed,Higher ,50,57,NA,NA,NA,NA
50,50,Alan Jackson,www.memory,54,5,NA,NA,NA,NA
51,51,Eminem Featuring Dido,Stan,57,5,NA,NA,NA,NA
52,52,Vince Gill,Feels Like Love,55,14,NA,NA,NA,NA
53,53,Fuel,Hemorrhage (In My Hands),62,6,NA,NA,NA,NA
54,54,Beenie Man Featuring Mya,Girls Dem Sugar,63,7,NA,NA,NA,NA
55,55,3 Doors Down,Loser,65,7,NA,NA,NA,NA
56,40,George Strait,Go On,56,15,NA,NA,NA,NA
57,57,Papa Roach,Last Resort,64,19,NA,NA,NA,NA
58,58,Lonestar,Tell Her,66,3,NA,NA,NA,NA
59,57,Yolanda Adams,Open My Heart,67,15,NA,NA,NA,NA
60,60,3LW,No More (Baby I'ma Do Right),70,5,NA,NA,NA,NA
61,33,Bon Jovi,It's My Life,58,17,NA,NA,NA,NA
62,60,Usher,Pop Ya Collar,60,5,NA,NA,NA,NA
63,63,Carl Thomas ,Emotional,77,2,NA,NA,NA,NA
64,64,Kelly Price,You Should've Told Me,68,11,NA,NA,NA,NA
65,65,Mikaila,So In Love With Two,96,2,NA,NA,NA,NA
66,66,Limp Bizkit,Rollin',72,4,NA,NA,NA,NA
