rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Snow,Informer,NA,NA,5,NA,5 WEEKS AT NO. 1,14WEEKS ON CHART
2,2,Silk,Freak Me,2,8,NA,NA,NA,NA
3,2,Dr. Dre,"Nuthin' But A ""G"" Thang",3,11,NA,NA,NA,NA
4,4,Whitney Houston,I Have Nothing,4,7,NA,NA,NA,NA
5,4, Jade,Don't Walk Away,5,17,NA,NA,NA,NA
6,6,Ugly Kid Joe,Cat's In The Cradle,9,9,NA,NA,NA,NA
7,7,Spin Doctors,Two Princes,11,11,NA,NA,NA,NA
8,8,Vanessa Williams/Brian McKnight," Love Is (From ""Beverly Hills, 90210"")",15,12,NA,NA,NA,NA
9,6,Arrested Development,Mr. Wendal,8,17,NA,NA,NA,NA
10,10,Bon Jovi,Bed Of Roses,10,12,NA,NA,NA,NA
11,11,Shai,Comforter,13,12,NA,NA,NA,NA
12,3, Duran Duran,Ordinary World,7,14,NA,NA,NA,NA
13,4,Whitney Houston,"I'm Every Woman (From ""The Bodyguard"")",6,14,NA,NA,NA,NA
14,8,Naughty By Nature,Hip Hop Hooray,14,11,NA,NA,NA,NA
15,14,Positive K,I Got A Man,18,17,NA,NA,NA,NA
16,16, SWV,I'm So Into You,16,10,NA,NA,NA,NA
17,17,Paperboy,Ditty,19,17,NA,NA,NA,NA
18,18,P.M. Dawn,Looking Through Patient Eyes,24,4,NA,NA,NA,NA
19,1,Peabo Bryson & Regina Belle,A Whole New World (Aladdin's Theme),12,17,NA,NA,NA,NA
20,14,Jeremy Jordan,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",17,18,NA,NA,NA,NA
21,18,Boy Krazy,That's What Love Can Do,21,12,NA,NA,NA,NA
22,18,Kenny G, Forever In Love,20,17,NA,NA,NA,NA
23,23,Jon Secada,Angel,23,11,NA,NA,NA,NA
24,24,Sting,If I Ever Lose My Faith In You,26,8,NA,NA,NA,NA
25,25,Ice Cube ,It Was A Good Day,31,6,NA,NA,NA,NA
26,1,Whitney Houston,I Will Always Love You,22,22,NA,NA,NA,NA
27,15,Digable Planets,Rebirth Of Slick (Cool Like Dat),25,13,NA,NA,NA,NA
28,28,Mary J. Blige,Sweet Thing,28,9,NA,NA,NA,NA
29,29,Run-D.M.C.,Down With The King,33,4,NA,NA,NA,NA
30,30,Boy George,"The Crying Game (From ""The Crying Game"")",35,5,NA,NA,NA,NA
31,30,R.E.M.,Man On The Moon,30,10,NA,NA,NA,NA
