rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Los Del Rio,Macarena (Bayside Boys Mix),NA,NA,9,NA,9WEEKS AT NO. 1,41WEEKS ON CHART
2,2,Donna Lewis,I Love You Always Forever,2,15,NA,NA,NA,NA
3,3,Celine Dion,It's All Coming Back To Me Now,4,7,NA,NA,NA,NA
4,2,Keith Sweat,Twisted,3,15,NA,NA,NA,NA
5,3,Quad City DJ's,C'mon N' Ride It (The Train),5,29,NA,NA,NA,NA
6,5,Eric Clapton,Change The World,6,11,NA,NA,NA,NA
7,3,LL Cool J,Loungin,7,13,NA,NA,NA,NA
8,1,Toni Braxton,You're Makin' Me High/Let It Flow,8,17,NA,NA,NA,NA
9,9,No Mercy,Where Do You Go,12,13,NA,NA,NA,NA
10,6,Alanis Morissette,You Learn/You Oughta Know,9,10,NA,NA,NA,NA
11,1,2Pac Featuring K-Ci And JoJo,How Do U Want It/California Love,17,16,NA,NA,NA,NA
12,3,Tracy Chapman,Give Me One Reason,11,26,NA,NA,NA,NA
13,13,112 Featuring The Notorious B.I.G.,Only You,13,18,NA,NA,NA,NA
14,5,R. Kelly,I Can't Sleep Baby (If I),10,12,NA,NA,NA,NA
15,11,Jewel,Who Will Save Your Soul,14,18,NA,NA,NA,NA
16,15,Dishwalla,Counting Blue Cars,16,26,NA,NA,NA,NA
17,17,Aaliyah,If Your Girl Only Knew,18,5,NA,NA,NA,NA
18,18,Az Yet,"Last Night (From ""The Nutty Professor"")",19,6,NA,NA,NA,NA
19,3,New Edition,Hit Me Off,15,5,NA,NA,NA,NA
20,20,John Mellencamp,Key West Intermezzo (I Saw You First),21,5,NA,NA,NA,NA
21,12,OutKast,Elevators (Me & You),20,10,NA,NA,NA,NA
22,22,SWV,Use Your Heart,22,7,NA,NA,NA,NA
23,23,Los Del Rio,Macarena,23,13,NA,NA,NA,NA
24,24,Do Or Die (Featuring Twista),Po Pimp,25,9,NA,NA,NA,NA
25,25," Brandy, Tamia, Gladys Knight & Chaka Khan","Missing You (From ""Set It Off"")",34,6,NA,NA,NA,NA
26,26,Merril Bainbridge,Mouth,47,4,NA,NA,NA,NA
27,13,La Bouche,Sweet Dreams,27,27,NA,NA,NA,NA
28,28,Sheryl Crow,If It Makes You Happy,44,2,NA,NA,NA,NA
29,29,Bryan Adams,Let's Make A Night To Remember,37,5,NA,NA,NA,NA
30,30,Amber,This Is Your Night,38,16,NA,NA,NA,NA
31,12,Jann Arden,"Insensitive (From ""Bed Of Roses"")",26,34,NA,NA,NA,NA
32,1,Mariah Carey,Always Be My Baby,31,26,NA,NA,NA,NA
33,24,Garbage,Stupid Girl,24,10,NA,NA,NA,NA
