rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,I'll Be There,NA,NA,2,NA,2WEEKS AT NO. 1,5WEEKS ON CHART
2,2,Sir Mix-A-Lot,Baby Got Back,2,12,NA,NA,NA,NA
3,2,Red Hot Chili Peppers,Under The Bridge,4,13,NA,NA,NA,NA
4,1, Kris Kross,Jump,3,13,NA,NA,NA,NA
5,5,Sophie B. Hawkins,Damn I Wish I Was Your Lover,6,11,NA,NA,NA,NA
6,2,En Vogue,My Lovin' (You're Never Gonna Get It),5,15,NA,NA,NA,NA
7,7,Celine Dion,If You Asked Me To,7,10,NA,NA,NA,NA
8,8, Billy Ray Cyrus,Achy Breaky Heart,8,8,NA,NA,NA,NA
9,9,Arrested Development,Tennessee,9,12,NA,NA,NA,NA
10,10,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,10,5,NA,NA,NA,NA
11,11,The Cover Girls,Wishing On A Star,14,5,NA,NA,NA,NA
12,12,Genesis,Hold On My Heart,13,9,NA,NA,NA,NA
13,13,Jon Secada, Just Another Day,15,11,NA,NA,NA,NA
14,4,Joe Public,Live And Learn,11,16,NA,NA,NA,NA
15,6,Michael Jackson,In The Closet,12,10,NA,NA,NA,NA
16,16,Tom Cochrane,Life Is A Highway,19,7,NA,NA,NA,NA
17,17,George Michael,Too Funky,30,3,NA,NA,NA,NA
18,16,Jodeci,Come & Talk To Me,16,13,NA,NA,NA,NA
19,18,Color Me Badd,Slow Motion,22,8,NA,NA,NA,NA
20,20,Wilson Phillips,You Won't See Me Cry,21,8,NA,NA,NA,NA
21,21,Lionel Richie,Do It To Me,23,9,NA,NA,NA,NA
22,16,Mr. Big,Just Take My Heart,18,12,NA,NA,NA,NA
23,20,Amy Grant,I Will Remember You,20,10,NA,NA,NA,NA
24,6,TLC,Ain't 2 Proud 2 Beg,17,19,NA,NA,NA,NA
25,25,TLC,Baby-Baby-Baby,45,4,NA,NA,NA,NA
26,2,Eric Clapton,Tears In Heaven,24,21,NA,NA,NA,NA
27,27,Vanessa Williams,Just For Tonight,32,6,NA,NA,NA,NA
28,28,The Cure,Friday I'm In Love,39,3,NA,NA,NA,NA
29,29,CeCe Peniston,Keep On Walkin',34,6,NA,NA,NA,NA
30,30,Linear,T.L.C.,31,8,NA,NA,NA,NA
31,1,Vanessa Williams,Save The Best For Last,26,22,NA,NA,NA,NA
32,9,Ugly Kid Joe,Everything About You,27,13,NA,NA,NA,NA
33,10,U2,One,25,16,NA,NA,NA,NA
34,34,Das EFX,They Want EFX,35,8,NA,NA,NA,NA
35,2,Queen,Bohemian Rhapsody,28,39,NA,NA,NA,NA
36,36,En Vogue,Giving Him Something He Can Feel,51,4,NA,NA,NA,NA
37,13,Bryan Adams ,Thought I'd Died And Gone To Heaven,29,16,NA,NA,NA,NA
38,38,Kris Kross,Warm It Up,75,4,NA,NA,NA,NA
39,39,Richard Marx,Take This Heart,48,3,NA,NA,NA,NA
