rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey & Boyz II Men,One Sweet Day,NA,NA,11,NA,11WEEKS AT NO. 1,11WEEKS ON CHART
2,1,Whitney Houston,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",2,12,NA,NA,NA,NA
3,3,Everything But The Girl,Missing,3,27,NA,NA,NA,NA
4,4,Joan Osborne,One Of Us,4,10,NA,NA,NA,NA
5,3,LL Cool J, Hey Lover,5,13,NA,NA,NA,NA
6,6,Mary J. Blige,"Not Gon' Cry (From ""Waiting To Exhale"")",21,3,NA,NA,NA,NA
7,5,Goo Goo Dolls,Name,6,18,NA,NA,NA,NA
8,8,La Bouche,Be My Lover,8,14,NA,NA,NA,NA
9,9,The Tony Rich Project,Nobody Knows,10,9,NA,NA,NA,NA
10,5,Deep Blue Something,Breakfast At Tiffany's,7,26,NA,NA,NA,NA
11,7,Monica,Before You Walk Out Of My Life/Like This And Like That,9,17,NA,NA,NA,NA
12,NA,Gin Blossoms,Follow You Down/Til I Hear It From You,NA,NA,NA,NA,NA,NA
13,13,Brandy,"Sittin' Up In My Room (From ""Waiting To Exhale"")",14,7,NA,NA,NA,NA
14,14,Hootie & The Blowfish,Time,15,14,NA,NA,NA,NA
15,15, Oasis,Wonderwall,18,3,NA,NA,NA,NA
16,12,Kris Kross,Tonite's Tha Night,12,10,NA,NA,NA,NA
17,16,3T,Anything,16,19,NA,NA,NA,NA
18,6,Madonna,You'll See,11,10,NA,NA,NA,NA
19,5,TLC,Diggin' On You,13,13,NA,NA,NA,NA
20,NA,The Smashing Pumpkins,1979,NA,NA,NA,NA,NA,NA
21,21,Collective Soul,The World I Know,22,13,NA,NA,NA,NA
22,5,Groove Theory,Tell Me,20,25,NA,NA,NA,NA
23,1,Mariah Carey,Fantasy,19,20,NA,NA,NA,NA
24,24,Natalie Merchant,Wonder,24,10,NA,NA,NA,NA
25,25,Blues Traveler ,Hook,25,19,NA,NA,NA,NA
26,1,Coolio Featuring L.V.,"Gangsta's Paradise (From ""Dangerous Minds"")",17,26,NA,NA,NA,NA
27,21,Faith Evans,Soon As I Get Home,28,10,NA,NA,NA,NA
28,6,Sophie B. Hawkins,As I Lay Me Down,23,37,NA,NA,NA,NA
29,26,Planet Soul,Set U Free,27,17,NA,NA,NA,NA
30,30,Bush,Glycerine,31,3,NA,NA,NA,NA
31,10,Del Amitri,Roll To Me,34,32,NA,NA,NA,NA
32,32,Total,No One Else,36,9,NA,NA,NA,NA
33,7,Take That,Back For Good,26,27,NA,NA,NA,NA
34,6,Hootie & The Blowfish,Only Wanna Be With You,30,28,NA,NA,NA,NA
35,29,Folk Implosion,"Natural One (From ""Kids"")",29,10,NA,NA,NA,NA
36,7,Pearl Jam,I Got Id/Long Road,32,8,NA,NA,NA,NA
