rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Brandy & Monica,The Boy Is Mine,NA,NA,6,NA,6WEEKS AT NO. 1,7WEEKS ON CHART
2,2,Shania Twain,You're Still The One,2,22,NA,NA,NA,NA
3,1,Next,Too Close,3,22,NA,NA,NA,NA
4,4,Usher,My Way,5,4,NA,NA,NA,NA
5,NA,Madonna,Ray Of Light,NA,NA,NA,NA,NA,NA
6,6,Sarah McLachlan,Adia,7,7,NA,NA,NA,NA
7,6,Puff Daddy Featuring Jimmy Page,Come With Me,6,3,NA,NA,NA,NA
8,1,Mariah Carey,My All,4,10,NA,NA,NA,NA
9,7,Jon B, They Don't Know,9,24,NA,NA,NA,NA
10,4,Backstreet Boys,Everybody [Backstreet's Back],8,13,NA,NA,NA,NA
11,11,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",Make It Hot,13,3,NA,NA,NA,NA
12,1, K-Ci & JoJo,All My Life,11,16,NA,NA,NA,NA
13,12,Voices Of Theory,Say It,12,15,NA,NA,NA,NA
14,1,Savage Garden,Truly Madly Deeply,14,32,NA,NA,NA,NA
15,8,Marcy Playground,Sex And Candy,15,14,NA,NA,NA,NA
16,3,Janet Featuring BLACKstreet,I Get Lonely,10,8,NA,NA,NA,NA
17,17, Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,Ghetto Supastar (That Is What You Are),19,3,NA,NA,NA,NA
18,16,Master P Featuring Sons Of Funk,I Got The Hook Up!,18,14,NA,NA,NA,NA
19,19,Five,When The Lights Go Out,29,6,NA,NA,NA,NA
20,18,LeAnn Rimes,Looking Through Your Eyes,20,13,NA,NA,NA,NA
21,16, Spice Girls,Stop,16,4,NA,NA,NA,NA
22,7,Xscape,The Arms Of The One Who Loves You,17,11,NA,NA,NA,NA
23,23,Link,Whatcha Gone Do?,23,6,NA,NA,NA,NA
24,1,Will Smith,Gettin' Jiggy Wit It,30,20,NA,NA,NA,NA
25,25,Imajin Featuring Keith Murray,Shorty (You Keep Playin' With My Mind),28,7,NA,NA,NA,NA
26,26,Big Punisher Featuring Joe,Still Not A Player,34,5,NA,NA,NA,NA
27,9,Third Eye Blind,How's It Going To Be,27,32,NA,NA,NA,NA
28,2,Montell Jordan Feat. Master P & Silkk The Shocker,Let's Ride,21,19,NA,NA,NA,NA
29,2,LeAnn Rimes,How Do I Live,32,56,NA,NA,NA,NA
30,10,Busta Rhymes,Turn It Up [Remix]/Fire It Up,24,10,NA,NA,NA,NA
31,26,Faith Hill ,This Kiss,26,17,NA,NA,NA,NA
32,13,'N Sync,I Want You Back,25,19,NA,NA,NA,NA
33,3,Destiny's Child,"No, No, No",31,33,NA,NA,NA,NA
34,5,Public Announcement,Body Bumpin' Yippie-Yi-Yo,22,21,NA,NA,NA,NA
35,1, Janet,Together Again,36,30,NA,NA,NA,NA
36,11,Paula Cole,I Don't Want To Wait,38,37,NA,NA,NA,NA
37,16,"Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal",Make Em' Say Uhh!,35,24,NA,NA,NA,NA
38,6,Mya & Sisqo,It's All About Me,33,18,NA,NA,NA,NA
39,27,Gloria Estefan,Heaven's What I Feel,37,8,NA,NA,NA,NA
40,26,Luke Featuring No Good But So Good,Raise The Roof,39,16,NA,NA,NA,NA
41,40,Beenie Man,Who Am I,43,18,NA,NA,NA,NA
42,42,The Smashing Pumpkins ,Ava Adore,42,2,NA,NA,NA,NA
43,38,Playa,Cheers 2 U,41,16,NA,NA,NA,NA
44,2,Madonna,Frozen,40,17,NA,NA,NA,NA
45,45,Rod Stewart,Ooh La La,48,2,NA,NA,NA,NA
46,37,Savage Garden,To The Moon And Back,NA,21,NA,NA,NA,NA
47,1,Elton John,Candle In The Wind 1997/Something About The Way You Look Tonight,44,40,NA,NA,NA,NA
48,48,Jennifer Paige ,Crush,69,2,NA,NA,NA,NA
49,2,Usher,You Make Me Wanna...,50,47,NA,NA,NA,NA
50,6,Mase Featuring Total,What You Want,47,24,NA,NA,NA,NA
51,51,Cleopatra,Cleopatra's Theme,60,2,NA,NA,NA,NA
52,19,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh,Victory,45,17,NA,NA,NA,NA
53,1,Celine Dion,My Heart Will Go On,51,20,NA,NA,NA,NA
54,NA,Nate Dogg Featuring Warren G,Nobody Does It Better,NA,NA,NA,NA,NA,NA
55,48,La Bouche,You Won't Forget Me,52,6,NA,NA,NA,NA
56,39,DMX Featuring Sheek Of The Lox,Get At Me Dog,53,20,NA,NA,NA,NA
57,55,Dixie Chicks,There's Your Trouble,55,9,NA,NA,NA,NA
58,49,Tori Amos,Spark,49,3,NA,NA,NA,NA
59,59,Goodie Mob Featuring Outkast,Black Ice (Sky High),63,3,NA,NA,NA,NA
60,56,7 Mile,Do Your Thing,56,12,NA,NA,NA,NA
61,61,Hi-Town DJs,Ding-A-Ling,67,11,NA,NA,NA,NA
62,62,Ricky Martin," The Cup Of Life (The Official Song Of The World Cup, France '98)",62,3,NA,NA,NA,NA
63,63,Nutta Butta Featuring Teddy Riley And Anonymous,Freak Out,68,4,NA,NA,NA,NA
64,43,Jo Dee Messina,I'm Alright,64,18,NA,NA,NA,NA
65,17,The Lox [Featuring DMX & Lil' Kim],"Money, Power & Respect",46,15,NA,NA,NA,NA
66,52,Garbage,Push It,54,10,NA,NA,NA,NA
67,47,Pearl Jam,Wishlist,57,8,NA,NA,NA,NA
68,37,Tamia,Imagination,58,17,NA,NA,NA,NA
69,59,John Forte,Ninety Nine [Flash The Message],66,7,NA,NA,NA,NA
70,70,Sam Salter,There You Are,70,4,NA,NA,NA,NA
71,56,Various Artists,One Heart At A Time,61,7,NA,NA,NA,NA
72,55,Elton John,Recover Your Soul,65,13,NA,NA,NA,NA
73,73,Rockell [Duet With Collage],Can't We Try,78,2,NA,NA,NA,NA
74,12,The Verve,Bitter Sweet Symphony,59,16,NA,NA,NA,NA
75,75,Vince Gill,If You Ever Have Forever In Mind,75,2,NA,NA,NA,NA
76,76,Missjones,2 Way Street,82,2,NA,NA,NA,NA
77,77,JD Featuring Jay-Z,Money Ain't A Thang,77,2,NA,NA,NA,NA
78,67,Olivia Newton-John,I Honestly Love You (David Foster Vers.),76,7,NA,NA,NA,NA
79,72,Terri Clark,Now That I Found You,72,8,NA,NA,NA,NA
80,72,Mark Wills,I Do [Cherish You],80,10,NA,NA,NA,NA
81,28,Canibus,Second Round K.O.,71,14,NA,NA,NA,NA
82,21,2Pac Featuring Eric Williams ,Do For Love,79,17,NA,NA,NA,NA
83,61,George Strait,I Just Want To Dance With You,74,12,NA,NA,NA,NA
84,81,Ty Herndon,A Man Holdin' On (To A Woman Lettin' Go),81,6,NA,NA,NA,NA
85,85,LaTanya Featuring Twista,Whatuon,85,5,NA,NA,NA,NA
86,37, Timbaland & Magoo,Clock Strikes,73,11,NA,NA,NA,NA
87,NA,All City,The Actual,NA,NA,NA,NA,NA,NA
88,88,Hannah Jones,You Only Have To Say You Love Me,98,5,NA,NA,NA,NA
89,NA,EOL,Love The Way,NA,NA,NA,NA,NA,NA
90,18,Loreena McKennitt,The Mummers' Dance,84,19,NA,NA,NA,NA
91,91,Tami Davis,How Do I Say I'm Sorry ,94,2,NA,NA,NA,NA
92,59,Metallica,The Unforgiven II,83,15,NA,NA,NA,NA
93,80,Rebekah,Sin So Well,95,4,NA,NA,NA,NA
94,NA,Lari White ,Stepping Stone,NA,NA,NA,NA,NA,NA
95,74," Queen Pen Featuring Teddy Riley, Nutta Butta, Markell & Jesse Wes",Party Ain't A Party,89,4,NA,NA,NA,NA
96,76,Sister 7,Know What You Mean,86,7,NA,NA,NA,NA
97,63,Tracy Byrd,I'm From The Country,88,15,NA,NA,NA,NA
98,29,JD Featuring Da Brat,The Party Continues,90,19,NA,NA,NA,NA
