rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Toni Braxton,Un-Break My Heart,NA,NA,7,NA,7WEEKS AT NO. 1,13WEEKS ON CHART
2,2,En Vogue,Don't Let Go (Love),3,11,NA,NA,NA,NA
3,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",2,6,NA,NA,NA,NA
4,3,Keith Sweat Featuring Athena Cage ,Nobody,4,16,NA,NA,NA,NA
5,5,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",5,4,NA,NA,NA,NA
6,1,BLACKstreet (Featuring Dr. Dre),No Diggity,6,15,NA,NA,NA,NA
7,4,Merril Bainbridge,Mouth,8,20,NA,NA,NA,NA
8,7,New Edition,I'm Still In Love With You,7,11,NA,NA,NA,NA
9,2,Celine Dion,It's All Coming Back To Me Now,10,23,NA,NA,NA,NA
10,10,Seal,"Fly Like An Eagle (From ""Space Jam"")",12,5,NA,NA,NA,NA
11,11,Sheryl Crow,If It Makes You Happy,15,18,NA,NA,NA,NA
12,5, No Mercy,Where Do You Go,17,29,NA,NA,NA,NA
13,12,Journey,When You Love A Woman,14,13,NA,NA,NA,NA
14,8,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",16,9,NA,NA,NA,NA
15,9,Az Yet,"Last Night (From ""The Nutty Professor"")",9,22,NA,NA,NA,NA
16,2,Donna Lewis,I Love You Always Forever,20,31,NA,NA,NA,NA
17,6,Ginuwine,Pony,13,20,NA,NA,NA,NA
18,18,Lil' Kim Featuring Puff Daddy,No Time,18,11,NA,NA,NA,NA
19,1, Los Del Rio,Macarena (Bayside Boys Mix),11,57,NA,NA,NA,NA
20,20,Jewel,Foolish Games/You Were Meant For Me,25,8,NA,NA,NA,NA
21,17,Mint Condition,What Kind Of Man Would I Be,19,20,NA,NA,NA,NA
22,22,MC Lyte,Cold Rock A Party,24,8,NA,NA,NA,NA
23,23,Gina G,Ooh Aah... Just A Little Bit,30,8,NA,NA,NA,NA
24,2, Keith Sweat,Twisted,26,31,NA,NA,NA,NA
25,5,Eric Clapton,Change The World,31,27,NA,NA,NA,NA
26,1,Toni Braxton,You're Makin' Me High/Let It Flow,29,33,NA,NA,NA,NA
27,18,Madonna,"You Must Love Me (From ""Evita"")",23,10,NA,NA,NA,NA
28,25,Amber,This Is Your Night,32,32,NA,NA,NA,NA
29,6,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",This Is For The Lover In You,21,13,NA,NA,NA,NA
30,15,Dishwalla,Counting Blue Cars,42,42,NA,NA,NA,NA
31,6,Alanis Morissette,You Learn/You Oughta Know,40,26,NA,NA,NA,NA
32,32,The Cranberries,When You're Gone/Free To Decide,38,9,NA,NA,NA,NA
33,33,112,Come See Me,33,11,NA,NA,NA,NA
34,18,Dru Hill,"Tell Me (From ""Eddie"")",28,21,NA,NA,NA,NA
35,22,Nas,Street Dreams,22,11,NA,NA,NA,NA
36,14,John Mellencamp,Key West Intermezzo (I Saw You First),43,21,NA,NA,NA,NA
37,29,dc Talk,Between You And Me,44,10,NA,NA,NA,NA
38,18,Montell Jordan,Falling,27,16,NA,NA,NA,NA
39,39,Mack 10 & Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",39,6,NA,NA,NA,NA
40,31,Ghost Town DJ's,My Boo,48,29,NA,NA,NA,NA
41,32,702 ,Steelo,34,19,NA,NA,NA,NA
42,42,The Smashing Pumpkins,Thirty-Three,45,8,NA,NA,NA,NA
43,33,Nate Dogg Featuring Snoop Doggy Dogg,Never Leave Me Alone,36,11,NA,NA,NA,NA
44,24,Bryan Adams,Let's Make A Night To Remember,46,21,NA,NA,NA,NA
45,37,Quad City DJ's,"Space Jam (From ""Space Jam"")",37,5,NA,NA,NA,NA
46,46,LL Cool J,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",50,4,NA,NA,NA,NA
47,21,Westside Connection,Bow Down,41,17,NA,NA,NA,NA
48,3,LL Cool J,Loungin,47,29,NA,NA,NA,NA
49,35,OutKast,ATLiens,35,8,NA,NA,NA,NA
50,50,Donna Lewis ,Without Love,52,6,NA,NA,NA,NA
51,51,The Blackout Allstars,I Like It,53,7,NA,NA,NA,NA
52,52,Duncan Sheik,Barely Breathing,58,8,NA,NA,NA,NA
53,53,Dru Hill,In My Bed,65,2,NA,NA,NA,NA
54,54,Gloria Estefan,I'm Not Giving You Up,54,7,NA,NA,NA,NA
55,55,Johnny Gill Featuring Roger Troutman,It's Your Body,55,6,NA,NA,NA,NA
56,55,Rod Stewart,If We Fall In Love Tonight,61,10,NA,NA,NA,NA
57,57,Better Than Ezra,Desperately Wanting,59,5,NA,NA,NA,NA
58,49,Donell Jones,Knocks Me Off My Feet,49,12,NA,NA,NA,NA
59,50,Total,When Boy Meets Girl,56,13,NA,NA,NA,NA
60,60,Luscious Jackson,Naked Eye,64,5,NA,NA,NA,NA
61,61,Rockell,I Fell In Love,69,11,NA,NA,NA,NA
62,NA,SWV,It's All About U,NA,NA,NA,NA,NA,NA
63,53,K-Ci & JoJo,"How Could You (From ""Bulletproof"")",57,10,NA,NA,NA,NA
64,64,Goodfellaz,Sugar Honey Ice Tea,70,6,NA,NA,NA,NA
65,60,Metallica,Hero Of The Day ,60,11,NA,NA,NA,NA
66,42,The Braids,"Bohemian Rhapsody (From ""High School High"")",63,14,NA,NA,NA,NA
67,67,Richie Rich,Let's Ride,67,8,NA,NA,NA,NA
68,68,Le Click,Tonight Is The Night,81,20,NA,NA,NA,NA
69,69,Freak Nasty,Da' Dip,78,3,NA,NA,NA,NA
70,40,Melissa Etheridge,Nowhere To Go,76,15,NA,NA,NA,NA
71,71,The Roots,What They Do,85,2,NA,NA,NA,NA
72,72,Lost Boyz,Get Up,74,3,NA,NA,NA,NA
73,46,R.E.M.,Bittersweet Me,71,10,NA,NA,NA,NA
74,63,Kenny G,The Moment,68,10,NA,NA,NA,NA
75,75,Shania Twain,God Bless The Child,75,4,NA,NA,NA,NA
76,30,Da Brat,Sittin' On Top Of The World,62,15,NA,NA,NA,NA
77,63,Wild Orchid,At Night I Pray,77,17,NA,NA,NA,NA
78,78,John Michael Montgomery,Friends,79,4,NA,NA,NA,NA
79,79,Susanna Hoffs,All I Want,93,8,NA,NA,NA,NA
80,45,Phil Collins,Dance Into The Light,94,13,NA,NA,NA,NA
81,32,Warren G Featuring Adina Howard,"What's Love Got To Do With It (From ""Supercop"")",73,18,NA,NA,NA,NA
82,47,The Isley Brothers Featuring Angela Winbush,Floatin' On Your Love,86,17,NA,NA,NA,NA
83,83,Monifah,You Don't Have To Love Me,83,3,NA,NA,NA,NA
84,NA,The Prodigy,Firestarter,NA,NA,NA,NA,NA,NA
85,70,Elton John,You Can Make History (Young Again),98,13,NA,NA,NA,NA
86,54,Robert Miles Featuring Maria Nayler,One And One,82,16,NA,NA,NA,NA
87,87,Camp Lo,Luchini aka (This Is It),87,3,NA,NA,NA,NA
88,80,Luther Vandross,I Can Make It Better,89,5,NA,NA,NA,NA
89,43,Amanda Marshall,Birmingham,100,17,NA,NA,NA,NA
90,NA,Amber,Colour Of Love,NA,NA,NA,NA,NA,NA
91,51,Lost Boyz, Music Makes Me High,95,16,NA,NA,NA,NA
92,92,The Isley Brothers,Tears,96,2,NA,NA,NA,NA
93,66,The Original,I Luv U Baby,84,14,NA,NA,NA,NA
94,88,The Tony Rich Project,Leavin',88,7,NA,NA,NA,NA
95,58,Alan Jackson,Little Bitty,66,10,NA,NA,NA,NA
96,41,The Wonders,"That Thing You Do! (From ""That Thing You Do!"")",91,15,NA,NA,NA,NA
97,97,Deborah Cox,The Sound Of My Tears,97,3,NA,NA,NA,NA
98,78,Trace Adkins,Every Light In The House,92,9,NA,NA,NA,NA
99,90,Mista,Lady,90,3,NA,NA,NA,NA
100,53,Johnny Gill,Let's Get The Mood Right,99,18,NA,NA,NA,NA
