rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,Dreamlover,NA,NA,2,NA,2WEEKS AT NO. 1,7WEEKS ON CHART
2,2,Tag Team,Whoomp! (There It Is),3,17,NA,NA,NA,NA
3,1,UB40,"Can't Help Falling In Love (From ""Sliver"")",2,19,NA,NA,NA,NA
4,4,Janet Jackson,If,4,9,NA,NA,NA,NA
5,5,SWV,Right Here (Human Nature)/Downtown,6,10,NA,NA,NA,NA
6,6,Billy Joel,The River Of Dreams,9,8,NA,NA,NA,NA
7,5,Soul Asylum,Runaway Train,5,15,NA,NA,NA,NA
8,7,Michael Jackson,Will You Be There,7,10,NA,NA,NA,NA
9,4,Jodeci,Lately,8,15,NA,NA,NA,NA
10,10,Shai,Baby I'm Yours,12,16,NA,NA,NA,NA
11,7,Tony Toni Tone,If I Had No Loot,10,15,NA,NA,NA,NA
12,12,2Pac,I Get Around,18,12,NA,NA,NA,NA
13,13,Brian McKnight,One Last Cry,13,15,NA,NA,NA,NA
14,14,Toni Braxton,Another Sad Love Song,21,12,NA,NA,NA,NA
15,3,The Proclaimers,I'm Gonna Be (500 Miles),11,15,NA,NA,NA,NA
16,14,Madonna,Rain,14,9,NA,NA,NA,NA
17,17,Jazzy Jeff & The Fresh Prince,Boom! Shake The Room,22,7,NA,NA,NA,NA
18,18,Aerosmith,Cryin',19,8,NA,NA,NA,NA
19,9,Tina Turner ,"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",15,17,NA,NA,NA,NA
20,20,Cypress Hill, Insane In The Brain,20,11,NA,NA,NA,NA
21,19,Kris Kross Featuring Supercat,Alright,24,8,NA,NA,NA,NA
22,1,SWV,Weak,17,22,NA,NA,NA,NA
23,11,95 South,"Whoot, There It Is",23,21,NA,NA,NA,NA
24,20,Ice Cube Featuring Das EFX,Check Yo Self,29,8,NA,NA,NA,NA
25,4,Onyx,Slam,16,17,NA,NA,NA,NA
26,14,4 Non Blondes,What's Up,26,22,NA,NA,NA,NA
27,27,Tears For Fears,Break It Down Again,31,10,NA,NA,NA,NA
28,27,Dino,Ooh Child,27,11,NA,NA,NA,NA
29,29,Celine Dion And Clive Griffin,"When I Fall In Love (From ""Sleepless In Seattle"")",32,10,NA,NA,NA,NA
30,30,Inner Circle,Sweat (A La La La La Long),34,7,NA,NA,NA,NA
31,12,Duice,Dazzey Duks,25,37,NA,NA,NA,NA
32,32,Rod Stewart,Reason To Believe,39,6,NA,NA,NA,NA
33,33,Gin Blossoms,Hey Jealousy,33,9,NA,NA,NA,NA
34,5,Robin S.,Show Me Love,28,25,NA,NA,NA,NA
35,35,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",Very Special,38,11,NA,NA,NA,NA
36,8,Expose,I'll Never Get Over You (Getting Over Me),30,26,NA,NA,NA,NA
37,37,Red Hot Chili Peppers,"Soul To Squeeze (From ""Coneheads"") ",37,4,NA,NA,NA,NA
38,38,Zhane,Hey Mr. D.J.,51,4,NA,NA,NA,NA
39,39,MC Lyte,Ruffneck,41,10,NA,NA,NA,NA
40,34,Radiohead,Creep ,36,13,NA,NA,NA,NA
41,1,Janet Jackson,That's The Way Love Goes,35,21,NA,NA,NA,NA
42,3,H-Town,Knockin' Da Boots,40,24,NA,NA,NA,NA
43,23,Sting,Fields Of Gold,43,16,NA,NA,NA,NA
44,8,Dr. Dre,Dre Day,46,19,NA,NA,NA,NA
45,5,Rod Stewart,Have I Told You Lately,42,22,NA,NA,NA,NA
46,29,U.N.V.,Something's Goin' On,44,16,NA,NA,NA,NA
47,22,Jade,One Woman,48,16,NA,NA,NA,NA
48,7,Duran Duran,Come Undone,45,23,NA,NA,NA,NA
49,49,Def Leppard,"Two Steps Behind (From ""Last Action Hero"")",52,2,NA,NA,NA,NA
50,50,Haddaway,What Is Love,57,4,NA,NA,NA,NA
51,27,Jon Secada,I'm Free,47,13,NA,NA,NA,NA
52,52,Rick Astley,Hopelessly,58,3,NA,NA,NA,NA
53,53,Bell Biv DeVoe,Something In Your Eyes,72,5,NA,NA,NA,NA
54,54,Zapp & Roger,Mega Medley,54,7,NA,NA,NA,NA
55,39,Fu-Schnickens W/ Shaquille O'Neal,What's Up Doc? (Can We Rock),50,12,NA,NA,NA,NA
56,53, Robin S.,Love For Love,53,5,NA,NA,NA,NA
57,57,Blind Melon,No Rain,67,5,NA,NA,NA,NA
58,55,Lords Of The Underground,Chief Rocka,56,11,NA,NA,NA,NA
59,46,Alan Jackson,Chattahoochee,55,11,NA,NA,NA,NA
60,60,"Earth, Wind & Fire",Sunday Morning,68,4,NA,NA,NA,NA
61,31,Whitney Houston,Run To You,49,13,NA,NA,NA,NA
62,62,Duran Duran,Too Much Information,69,3,NA,NA,NA,NA
63,63,Intro,Come Inside,77,3,NA,NA,NA,NA
64,64,Lisa Keith ,Better Than You,74,5,NA,NA,NA,NA
65,60,Lenny Kravitz,Believe,60,12,NA,NA,NA,NA
66,26,Silk,Girl U For Me/Lose Control,59,14,NA,NA,NA,NA
67,48,II D Extreme,Cry No More,64,19,NA,NA,NA,NA
68,NA,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),NA,NA,NA,NA,NA,NA
69,68,Legacy Of Sound Featuring Meja,Happy,70,9,NA,NA,NA,NA
70,42,TLC,"Get It Up (From ""Poetic Justice"")",63,12,NA,NA,NA,NA
71,71,K7 ,Come Baby Come,80,3,NA,NA,NA,NA
72,20,Taylor Dayne,Can't Get Enough Of Your Love,62,16,NA,NA,NA,NA
73,73,R.E.M.,Everybody Hurts,89,2,NA,NA,NA,NA
74,56,Aaron Neville,Don't Take Away My Heaven,75,18,NA,NA,NA,NA
75,75,Joe,I'm In Luv,82,4,NA,NA,NA,NA
76,73,Shaggy,Oh Carolina,73,6,NA,NA,NA,NA
77,77,Terence Trent D'Arby ,Delicate,84,4,NA,NA,NA,NA
78,58,Stereo MC's,Step It Up,61,11,NA,NA,NA,NA
79,72,MC Eiht,"Streiht Up Menace (From ""Menace II Society"")",78,6,NA,NA,NA,NA
80,54,P.M. Dawn,The Ways Of The Wind,66,9,NA,NA,NA,NA
81,67,H-Town, Lick U Up,79,8,NA,NA,NA,NA
82,52,Joey Lawrence,Stay Forever,71,10,NA,NA,NA,NA
83,57,Shanice,"It's For You (From ""The Meteor Man"")",76,10,NA,NA,NA,NA
84,NA,De La Soul,Breakadawn,NA,NA,NA,NA,NA,NA
85,79,Little Texas,What Might Have Been,83,7,NA,NA,NA,NA
86,81,Babyface,For The Cool In You,88,6,NA,NA,NA,NA
87,44,David Crosby & Phil Collins,Hero,81,20,NA,NA,NA,NA
88,NA,Prince,Pink Cashmere,NA,NA,NA,NA,NA,NA
89,25,Kenny G With Peabo Bryson ,By The Time This Night Is Over,86,18,NA,NA,NA,NA
90,NA,Xscape,Just Kickin' It,NA,NA,NA,NA,NA,NA
91,76,Billy Ray Cyrus,In The Heart Of A Woman,87,8,NA,NA,NA,NA
92,NA,Ace Of Base,All That She Wants,NA,NA,NA,NA,NA,NA
93,68,Raven-Symone,That's What Little Girls Are Made Of,91,7,NA,NA,NA,NA
94,NA, Luther Vandross,Heaven Knows,NA,NA,NA,NA,NA,NA
95,72, Yo-Yo,The Bonnie And Clyde Theme,85,8,NA,NA,NA,NA
96,46,Levert,ABC-123,97,16,NA,NA,NA,NA
97,68,Peter Cetera,Even A Fool Can See,90,10,NA,NA,NA,NA
98,NA,John Mellencamp,Human Wheels,NA,NA,NA,NA,NA,NA
99,83,Nuttin' Nyce,In My Nature,96,6,NA,NA,NA,NA
100,92,New Order,World (The Price Of Love) ,92,2,NA,NA,NA,NA
