rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Toni Braxton,Un-Break My Heart,NA,NA,8,NA,8WEEKS AT NO. 1,14WEEKS ON CHART
2,2,En Vogue,Don't Let Go (Love),2,12,NA,NA,NA,NA
3,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",3,7,NA,NA,NA,NA
4,3,Keith Sweat Featuring Athena Cage,Nobody,4,17,NA,NA,NA,NA
5,5,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",5,5,NA,NA,NA,NA
6,1,BLACKstreet (Featuring Dr. Dre),No Diggity,6,16,NA,NA,NA,NA
7,4,Merril Bainbridge,Mouth,7,21,NA,NA,NA,NA
8,7,New Edition,I'm Still In Love With You,8,12,NA,NA,NA,NA
9,2,Celine Dion,It's All Coming Back To Me Now,9,24,NA,NA,NA,NA
10,10,Sheryl Crow,If It Makes You Happy,11,19,NA,NA,NA,NA
11,NA,Spice Girls,Wannabe,NA,NA,NA,NA,NA,NA
12,5,No Mercy,Where Do You Go,12,30,NA,NA,NA,NA
13,13,Jewel,Foolish Games/You Were Meant For Me,20,9,NA,NA,NA,NA
14,12,Journey ,When You Love A Woman,13,14,NA,NA,NA,NA
15,10,Seal,"Fly Like An Eagle (From ""Space Jam"")",10,6,NA,NA,NA,NA
16,2,Donna Lewis,I Love You Always Forever,16,32,NA,NA,NA,NA
17,17,Gina G,Ooh Aah... Just A Little Bit,23,9,NA,NA,NA,NA
18,18,Lil' Kim Featuring Puff Daddy,No Time,18,12,NA,NA,NA,NA
19,19,MC Lyte,Cold Rock A Party,22,9,NA,NA,NA,NA
20,8,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",14,10,NA,NA,NA,NA
21,9,Az Yet,"Last Night (From ""The Nutty Professor"")",15,23,NA,NA,NA,NA
22,2,Keith Sweat,Twisted,24,32,NA,NA,NA,NA
23,6,Ginuwine,Pony,17,21,NA,NA,NA,NA
