rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Whitney Houston,I Will Always Love You,NA,NA,3,NA,3 WEEKS AT NO. 1,5WEEKS ON CHART
2,2,Shai,If I Ever Fall In Love,2,9,NA,NA,NA,NA
3,3,Wreckx-N-Effect,Rump Shaker,3,11,NA,NA,NA,NA
4,4,Boyz II Men," In The Still Of The Nite (From ""The Jacksons"")",11,3,NA,NA,NA,NA
5,1,The Heights,How Do You Talk To An Angel,4,11,NA,NA,NA,NA
6,3,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",5,14,NA,NA,NA,NA
7,6, Snap!,Rhythm Is A Dancer,6,18,NA,NA,NA,NA
8,8,Bobby Brown,Good Enough,8,9,NA,NA,NA,NA
9,7,Mary J. Blige,Real Love,7,16,NA,NA,NA,NA
10,7,TLC,What About Your Friends,9,15,NA,NA,NA,NA
11,11,Michael Bolton,To Love Somebody,12,9,NA,NA,NA,NA
12,12,Saigon Kick,Love Is On The Way,14,15,NA,NA,NA,NA
13,13,Shanice,"Saving Forever For You (From ""Beverly Hills, 90210"")",19,8,NA,NA,NA,NA
14,1,Boyz II Men,"End Of The Road (From ""Boomerang"")",10,22,NA,NA,NA,NA
15,12,Eric Clapton,Layla,13,11,NA,NA,NA,NA
16,16,Jon Secada,Do You Believe In Us,16,12,NA,NA,NA,NA
17,14,Annie Lennox,Walking On Broken Glass,18,15,NA,NA,NA,NA
18,2,Patty Smyth With Don Henley,Sometimes Love Just Ain't Enough,15,18,NA,NA,NA,NA
19,3,House Of Pain,Jump Around,17,25,NA,NA,NA,NA
20,20,Spin Doctors,Little Miss Can't Be Wrong,21,9,NA,NA,NA,NA
21,21,Damn Yankees,Where You Goin' Now,24,10,NA,NA,NA,NA
22,13,Charles & Eddie,Would I Lie To You?,20,17,NA,NA,NA,NA
23,23,N2Deep,Back To The Hotel,26,23,NA,NA,NA,NA
24,24,Madonna,Deeper And Deeper,38,2,NA,NA,NA,NA
25,25,Go West ,Faithful,33,6,NA,NA,NA,NA
26,26,Mad Cobra,Flex,29,9,NA,NA,NA,NA
27,27,Elton John,The Last Song,32,7,NA,NA,NA,NA
28,28,Expose,I Wish The Phone Would Ring,28,7,NA,NA,NA,NA
29,8,En Vogue,Free Your Mind,23,14,NA,NA,NA,NA
30,30,R.E.M.,Drive,35,7,NA,NA,NA,NA
31,29,Bon Jovi,Keep The Faith,31,8,NA,NA,NA,NA
32,32,Restless Heart,When She Cries,37,5,NA,NA,NA,NA
33,19,Trey Lorenz,Someone To Hold,22,11,NA,NA,NA,NA
34,8,Arrested Development,People Everyday,27,18,NA,NA,NA,NA
35,35,Genesis,Never A Time ,46,6,NA,NA,NA,NA
36,30,Bell Biv DeVoe,Gangsta,30,5,NA,NA,NA,NA
37,37,U2,Who's Gonna Ride Your Wild Horses,39,6,NA,NA,NA,NA
38,3,Madonna,Erotica,25,9,NA,NA,NA,NA
39,12,Def Leppard,Have You Ever Needed Someone So Bad,34,17,NA,NA,NA,NA
40,5,Jon Secada,Just Another Day,36,35,NA,NA,NA,NA
