rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,TLC,Creep,NA,NA,2,NA,2 WEEKS AT NO. 1,13WEEKS ON CHART
2,1,Boyz II Men,On Bended Knee,2,12,NA,NA,NA,NA
3,3,Real McCoy,Another Night,3,24,NA,NA,NA,NA
4,4,Madonna,Take A Bow,5,8,NA,NA,NA,NA
5,4,Bon Jovi,Always,4,19,NA,NA,NA,NA
6,6,Des'ree,You Gotta Be,7,23,NA,NA,NA,NA
7,7,BLACKstreet,Before I Let You Go,8,16,NA,NA,NA,NA
8,8, 4PM,Sukiyaki,9,21,NA,NA,NA,NA
9,1,Ini Kamoze,"Here Comes The Hotstepper (From ""Ready To Wear"")",6,21,NA,NA,NA,NA
10,8,Melissa Etheridge,I'm The Only One,10,27,NA,NA,NA,NA
11,11,Corona,The Rhythm Of The Night,11,13,NA,NA,NA,NA
12,12,Hootie & The Blowfish,Hold My Hand,14,18,NA,NA,NA,NA
13,13,Tom Petty,You Don't Know How It Feels,16,10,NA,NA,NA,NA
14,6,Brandy,I Wanna Be Down,12,19,NA,NA,NA,NA
15,15,Soul For Real,Candy Rain,27,5,NA,NA,NA,NA
16,16,Immature,Constantly,22,11,NA,NA,NA,NA
17,17,Brownstone,If You Love Me,19,9,NA,NA,NA,NA
18,18,Vanessa Williams,The Sweetest Days,18,13,NA,NA,NA,NA
19,19,R.E.M.,Bang And Blame,21,3,NA,NA,NA,NA
20,20,Jade,Every Day Of The Week,20,11,NA,NA,NA,NA
21,8,Janet Jackson,You Want This/70's Love Groove,13,16,NA,NA,NA,NA
22,1,Boyz II Men,I'll Make Love To You,15,26,NA,NA,NA,NA
23,8,69 Boyz,Tootsee Roll,17,31,NA,NA,NA,NA
24,24,Sheryl Crow,Strong Enough,32,6,NA,NA,NA,NA
25,14,20 Fingers Featuring Gillette,Short Dick Man,23,22,NA,NA,NA,NA
26,26,The Notorious B.I.G.,Big Poppa/Warning,31,4,NA,NA,NA,NA
27,2,Sheryl Crow,All I Wanna Do,25,27,NA,NA,NA,NA
28,16,Pretenders,I'll Stand By You,24,26,NA,NA,NA,NA
29,11,Crystal Waters,100% Pure Love,29,37,NA,NA,NA,NA
