rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Vanessa Williams,Save The Best For Last,NA,NA,2,NA,2 WEEKS AT NO. 1,9WEEKS ON CHART
2,2,Eric Clapton,Tears In Heaven,3,8,NA,NA,NA,NA
3,3,Michael Jackson,Remember The Time,4,10,NA,NA,NA,NA
4,1,Mr. Big,To Be With You,2,15,NA,NA,NA,NA
5,1,Right Said Fred,I'm Too Sexy,5,15,NA,NA,NA,NA
6,6,Atlantic Starr,Masterpiece,6,9,NA,NA,NA,NA
7,7,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),10,13,NA,NA,NA,NA
8,8,Genesis,I Can't Dance,9,9,NA,NA,NA,NA
9,2,Shanice,I Love Your Smile,7,19,NA,NA,NA,NA
10,10,Mariah Carey,Make It Happen,13,6,NA,NA,NA,NA
11,8,Amy Grant,Good For Me,8,11,NA,NA,NA,NA
12,11, The KLF Featuring Tammy Wynette,Justified And Ancient,11,9,NA,NA,NA,NA
13,12,Michael Bolton,Missing You Now,12,10,NA,NA,NA,NA
14,14,Celine Dion And Peabo Bryson,Beauty And The Beast,15,11,NA,NA,NA,NA
15,6,Tevin Campbell ,Tell Me What You Want Me To Do,14,21,NA,NA,NA,NA
16,16,NKOTB, If You Go Away,16,6,NA,NA,NA,NA
17,17,Bruce Springsteen,Human Touch/Better Days,29,2,NA,NA,NA,NA
18,18,Color Me Badd,Thinkin' Back,19,9,NA,NA,NA,NA
19,19, Richard Marx,Hazard,25,7,NA,NA,NA,NA
20,16,Boyz II Men,Uhh Ahh,18,16,NA,NA,NA,NA
21,3,Prince And The N.P.G.,Diamonds And Pearls,17,17,NA,NA,NA,NA
22,22,CeCe Peniston,We Got A Love Thang,27,9,NA,NA,NA,NA
23,21,M.C. Brains,Oochie Coochie,21,11,NA,NA,NA,NA
24,24,Kathy Troccoli,Everything Changes,28,6,NA,NA,NA,NA
25,25,TLC,Ain't 2 Proud 2 Beg,33,6,NA,NA,NA,NA
26,6,Nirvana,Smells Like Teen Spirit,20,17,NA,NA,NA,NA
27,1,Color Me Badd,All 4 Love,23,21,NA,NA,NA,NA
28,28,Stacy Earl (Featuring The Wild Pair) ,Romeo & Juliet,31,6,NA,NA,NA,NA
29,22,Paul Young,What Becomes Of The Brokenhearted,22,9,NA,NA,NA,NA
30,30,U2,One,41,3,NA,NA,NA,NA
31,26,RTZ,Until Your Love Comes Back Around,26,11,NA,NA,NA,NA
32,1,George Michael/Elton John,Don't Let The Sun Go Down On Me,24,17,NA,NA,NA,NA
33,33,Joe Public,Live And Learn,50,3,NA,NA,NA,NA
34,5,CeCe Peniston,Finally,32,27,NA,NA,NA,NA
35,35,Ozzy Osbourne,"Mama, I'm Coming Home",40,7,NA,NA,NA,NA
36,36,Jody Watley,I'm The One You Need,39,4,NA,NA,NA,NA
37,37,Lidell Townsell,Nu Nu,53,5,NA,NA,NA,NA
38,38,The Smithereens,Too Much Passion,38,8,NA,NA,NA,NA
39,39,Roxette,Church Of Your Heart,43,5,NA,NA,NA,NA
40,21,Eddie Money,I'll Get By,30,15,NA,NA,NA,NA
41,9,U2,Mysterious Ways,34,19,NA,NA,NA,NA
42,18,Bonnie Raitt,I Can't Make You Love Me,35,19,NA,NA,NA,NA
43,36,John Mellencamp,Again Tonight,36,9,NA,NA,NA,NA
44,37,Gerald Levert (Duet With Eddie Levert),Baby Hold On To Me,37,7,NA,NA,NA,NA
45,45,Bryan Adams,Thought I'd Died And Gone To Heaven,61,3,NA,NA,NA,NA
46,46,The Williams Brothers,Can't Cry Hard Enough,52,8,NA,NA,NA,NA
47,47,En Vogue,My Lovin' (You're Never Gonna Get It),77,2,NA,NA,NA,NA
48,12,Karyn White,The Way I Feel About You,45,18,NA,NA,NA,NA
49,9,Queen,Bohemian Rhapsody,81,26,NA,NA,NA,NA
50,50,Salt-N-Pepa,You Showed Me,55,9,NA,NA,NA,NA
