rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Madonna,This Used To Be My Playground,NA,NA,NA,2,2LAST WEEK ,6WEEKS ON CHART
2,1,Sir Mix-A-Lot,Baby Got Back,1,18,NA,NA,NA,NA
3,3,TLC,Baby-Baby-Baby,3,10,NA,NA,NA,NA
4,4,Boyz II Men,"End Of The Road (From ""Boomerang"")",8,4,NA,NA,NA,NA
5,5,Guns N' Roses,November Rain,6,7,NA,NA,NA,NA
6,4,Billy Ray Cyrus,Achy Breaky Heart,4,14,NA,NA,NA,NA
7,5,Jon Secada,Just Another Day,5,17,NA,NA,NA,NA
8,7,Tom Cochrane,Life Is A Highway,7,13,NA,NA,NA,NA
9,9,En Vogue,Giving Him Something He Can Feel,9,10,NA,NA,NA,NA
10,10,George Michael,Too Funky,12,9,NA,NA,NA,NA
11,9,The Cover Girls,Wishing On A Star,10,11,NA,NA,NA,NA
12,12,Jodeci,Come & Talk To Me,16,19,NA,NA,NA,NA
13,13,Kris Kross,Warm It Up,13,10,NA,NA,NA,NA
14,14,Technotronic Featuring Ya Kid K,Move This,21,9,NA,NA,NA,NA
15,4,Celine Dion,If You Asked Me To,14,16,NA,NA,NA,NA
16,1,Mariah Carey,I'll Be There,11,11,NA,NA,NA,NA
17,17,Elton John,The One,22,7,NA,NA,NA,NA
18,18,The Cure,Friday I'm In Love,19,9,NA,NA,NA,NA
19,10,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,17,11,NA,NA,NA,NA
20,2,Red Hot Chili Peppers,Under The Bridge,15,19,NA,NA,NA,NA
21,18,CeCe Peniston,Keep On Walkin',18,12,NA,NA,NA,NA
22,22,Shakespear's Sister,Stay,26,6,NA,NA,NA,NA
23,23,Richard Marx,Take This Heart ,23,9,NA,NA,NA,NA
24,6,Arrested Development,Tennessee,20,18,NA,NA,NA,NA
25,2,En Vogue,My Lovin' (You're Never Gonna Get It),25,21,NA,NA,NA,NA
26,26,Michael Jackson,Jam,27,5,NA,NA,NA,NA
27,5,Sophie B. Hawkins,Damn I Wish I Was Your Lover,24,17,NA,NA,NA,NA
28,28,Toad The Wet Sprocket,All I Want,34,7,NA,NA,NA,NA
29,28, The B-52s,Good Stuff,28,8,NA,NA,NA,NA
30,25,Das EFX,They Want EFX,30,14,NA,NA,NA,NA
31,26,Vanessa Williams,Just For Tonight,31,12,NA,NA,NA,NA
32,32,House Of Pain,Jump Around,36,7,NA,NA,NA,NA
33,12,Genesis,Hold On My Heart,32,15,NA,NA,NA,NA
34,34,Mary J. Blige,"You Remind Me (From ""Strictly Business"")",35,8,NA,NA,NA,NA
35,35,K.W.S.,Please Don't Go,41,8,NA,NA,NA,NA
36,1,Kris Kross, Jump,29,19,NA,NA,NA,NA
37,37,Rozalla,Everybody's Free (To Feel Good),37,7,NA,NA,NA,NA
38,18,Color Me Badd,Slow Motion,33,14,NA,NA,NA,NA
39,NA,Bobby Brown,Humpin' Around,NA,NA,NA,NA,NA,NA
40,40,U2,Even Better Than The Real Thing,42,5,NA,NA,NA,NA
41,40,Shabba Ranks,"Mr. Loverman (From ""Deep Cover"")",40,9,NA,NA,NA,NA
42,20,Amy Grant ,I Will Remember You,39,16,NA,NA,NA,NA
43,43,Genesis,Jesus He Knows Me,59,2,NA,NA,NA,NA
44,44,N2Deep,Back To The Hotel,48,5,NA,NA,NA,NA
45,36, Def Leppard,Make Love Like A Man,38,7,NA,NA,NA,NA
46,39,R. Kelly & Public Announcement,Honey Love,44,12,NA,NA,NA,NA
47,47,Bryan Adams,Do I Have To Say The Words?,72,2,NA,NA,NA,NA
48,48, Babyface (Featuring Toni Braxton),"Give U My Heart (From ""Boomerang"")",55,3,NA,NA,NA,NA
49,49,2 Unlimited,Twilight Zone,53,9,NA,NA,NA,NA
50,50,Peter Cetera,Restless Heart,60,5,NA,NA,NA,NA
51,51,Jade,"I Wanna Love You (From ""Class Act"")",56,5,NA,NA,NA,NA
52,4,Queen,We Will Rock You/We Are The Champions,54,32,NA,NA,NA,NA
53,53,Hi-Five,She's Playing Hard To Get,67,2,NA,NA,NA,NA
54,16,Mr. Big,Just Take My Heart,51,18,NA,NA,NA,NA
55,55,EPMD,Crossover,58,3,NA,NA,NA,NA
56,34,Annie Lennox,Why,45,13,NA,NA,NA,NA
57,44,Nice & Smooth,Sometimes I Rhyme Slow,49,14,NA,NA,NA,NA
58,21,Lionel Richie,Do It To Me,50,15,NA,NA,NA,NA
59,59, Ralph Tresvant,"Money Can't Buy You Love (From ""Mo' Money"")",63,4,NA,NA,NA,NA
60,57,Joe Public,I Miss You,57,6,NA,NA,NA,NA
61,61,A.L.T. And The Lost Civilization,Tequila,69,5,NA,NA,NA,NA
62,58,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),61,7,NA,NA,NA,NA
63,63,Tag,The Way I Feel,64,6,NA,NA,NA,NA
64,57,A Tribe Called Quest,Scenario,66,10,NA,NA,NA,NA
65,52,Stacy Earl,Slowly,52,8,NA,NA,NA,NA
66,62,DJ Quik ,Jus Lyke Compton,62,3,NA,NA,NA,NA
67,67,Brooks & Dunn,Boot Scootin' Boogie,76,3,NA,NA,NA,NA
68,6,Michael Jackson,In The Closet,65,16,NA,NA,NA,NA
69,NA,Nirvana,Lithium,NA,NA,NA,NA,NA,NA
70,70,Celine Dion ,Nothing Broken But My Heart,98,2,NA,NA,NA,NA
71,59,L.A. Style,James Brown Is Dead,71,17,NA,NA,NA,NA
72,72,Lil Suzy,Take Me In Your Arms,84,6,NA,NA,NA,NA
73,73,Red Hot Chili Peppers,Give It Away,82,9,NA,NA,NA,NA
74,20,Wilson Phillips,You Won't See Me Cry,68,14,NA,NA,NA,NA
75,75,Cause And Effect,Another Minute,81,4,NA,NA,NA,NA
76,9,Ugly Kid Joe,Everything About You ,74,19,NA,NA,NA,NA
77,77,AB Logic,The Hitman,94,2,NA,NA,NA,NA
78,NA,George LaMond,Where Does That Leave Love,NA,NA,NA,NA,NA,NA
79,66,Prince And The N.P.G.,Sexy MF,73,3,NA,NA,NA,NA
80,69, M.C. Brains,Brainstorming,79,6,NA,NA,NA,NA
81,49,Boyz II Men,Please Don't Go,75,19,NA,NA,NA,NA
82,82,Metallica,Wherever I May Roam,86,4,NA,NA,NA,NA
83,53,Brotherhood Creed,Helluva,77,17,NA,NA,NA,NA
84,64,Good 2 Go,Never Satisfied,78,14,NA,NA,NA,NA
85,31,Shanice,Silent Prayer,80,16,NA,NA,NA,NA
86,NA,Mitch Malloy ,Nobody Wins In This War,NA,NA,NA,NA,NA,NA
87,NA, The Soup Dragons,Divine Thing,NA,NA,NA,NA,NA,NA
88,88,k.d. lang,Constant Craving,89,2,NA,NA,NA,NA
89,NA,Indigo Girls,Galileo,NA,NA,NA,NA,NA,NA
90,48,The Black Crowes,Remedy,70,9,NA,NA,NA,NA
91,NA,Wilson Phillips,Give It Up,NA,NA,NA,NA,NA,NA
92,NA,The Movement,Jump!,NA,NA,NA,NA,NA,NA
93,15,Def Leppard,Let's Get Rocked,85,18,NA,NA,NA,NA
94,80,Black Sheep,Strobelite Honey,83,6,NA,NA,NA,NA
95,91,Glenn Frey,I've Got Mine,91,3,NA,NA,NA,NA
96,NA,Monie Love,"Full Term Love (From ""Class Act"")",NA,NA,NA,NA,NA,NA
97,95,Nyasia,Who's Got Your Love,100,5,NA,NA,NA,NA
98,68, The College Boyz,Victim Of The Ghetto,88,12,NA,NA,NA,NA
99,34,Bonnie Raitt,Not The Only One,99,17,NA,NA,NA,NA
100,81,Mint Condition,Forever In Your Eyes,92,8,NA,NA,NA,NA
