rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Brandy,Have You Ever?,NA,NA,NA,3,3LAST WEEK ,7WEEKS ON CHART
2,2,Deborah Cox,Nobody's Supposed To Be Here,2,16,NA,NA,NA,NA
3,1,R. Kelly & Celine Dion,I'm Your Angel,1,7,NA,NA,NA,NA
4,4,Britney Spears,...Baby One More Time,4,9,NA,NA,NA,NA
5,1,Divine,Lately,5,19,NA,NA,NA,NA
6,3,98 Degrees,Because Of You,6,16,NA,NA,NA,NA
7,7,Shawn Mullins,Lullaby,12,7,NA,NA,NA,NA
8,8,Eagle-Eye Cherry ,Save Tonight,13,7,NA,NA,NA,NA
9,1,Lauryn Hill,Doo Wop (That Thing),8,10,NA,NA,NA,NA
10,7,Total Featuring Missy Elliott,Trippin',7,11,NA,NA,NA,NA
11,11, Jewel,Hands,16,7,NA,NA,NA,NA
12,4,Shania Twain,From This Moment On,10,7,NA,NA,NA,NA
13,7,Faith Evans,Love Like This,9,10,NA,NA,NA,NA
14,14,Goo Goo Dolls ,Slide,18,7,NA,NA,NA,NA
15,15,Third Eye Blind,Jumper,19,7,NA,NA,NA,NA
16,7,Faith Hill,This Kiss,14,44,NA,NA,NA,NA
17,17,BLACKstreet & Mya Featuring Mase & Blinky Blink,Take Me There,22,7,NA,NA,NA,NA
18,18,Sarah McLachlan,Angel,24,7,NA,NA,NA,NA
19,19,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Can I Get A...,21,16,NA,NA,NA,NA
20,9,Goo Goo Dolls,Iris,25,7,NA,NA,NA,NA
21,15,Mo Thugs Family Featuring Bone Thugs-N-Harmony,Ghetto Cowboy,15,9,NA,NA,NA,NA
22,5,Edwin McCain,I'll Be,29,17,NA,NA,NA,NA
23,23,Will Smith,Miami,27,7,NA,NA,NA,NA
24,19,Mark Chesnutt,I Don't Want To Miss A Thing,20,5,NA,NA,NA,NA
25,20,Sheryl Crow,My Favorite Mistake,30,7,NA,NA,NA,NA
26,26,Dru Hill,These Are The Times,31,7,NA,NA,NA,NA
27,1,Next,Too Close,34,49,NA,NA,NA,NA
28,28,Eve 6,Inside Out,32,7,NA,NA,NA,NA
29,3,Dru Hill Featuring Redman,How Deep Is Your Love,28,15,NA,NA,NA,NA
30,30,'N Sync ,(God Must Have Spent) A Little More Time On You,36,7,NA,NA,NA,NA
31,31,Monica,Angel Of Mine,33,7,NA,NA,NA,NA
32,9,Monifah,Touch It,37,24,NA,NA,NA,NA
33,21,Aaliyah,Are You That Somebody?,41,7,NA,NA,NA,NA
34,17,112 Featuring Mase,Love Me,17,13,NA,NA,NA,NA
35,1,Monica,The First Night,23,23,NA,NA,NA,NA
36,1,Barenaked Ladies,One Week,40,16,NA,NA,NA,NA
37,11,Spice Girls,Goodbye,11,4,NA,NA,NA,NA
38,38,New Radicals,You Get What You Give,46,7,NA,NA,NA,NA
39,32,JAY-Z,Hard Knock Life (Ghetto Anthem),38,11,NA,NA,NA,NA
40,12,Prince,1999,NA,28,NA,NA,NA,NA
41,41,Lenny Kravitz,Fly Away,45,7,NA,NA,NA,NA
42,17,Alanis Morissette,Thank U,43,7,NA,NA,NA,NA
43,38,2Pac,Changes,42,7,NA,NA,NA,NA
44,44,BlackHawk,There You Have It,49,7,NA,NA,NA,NA
45,45,Martina McBride,Wrong Again,50,7,NA,NA,NA,NA
46,46,Alan Jackson,Right On The Money,53,7,NA,NA,NA,NA
47,39,Clay Walker,You're Beginning To Get To Me ,48,7,NA,NA,NA,NA
48,48,Randy Travis,"Spirit Of A Boy, Wisdom Of A Man",59,7,NA,NA,NA,NA
49,49,Aaron Tippin,For You I Will,57,15,NA,NA,NA,NA
50,35,Brian McKnight Featuring Tone & Kobe Bryant,Hold Me,35,7,NA,NA,NA,NA
51,51,Jo Dee Messina,Stand Beside Me,66,6,NA,NA,NA,NA
52,47,Cher, Believe,47,5,NA,NA,NA,NA
53,53,The Offspring,Pretty Fly (For A White Guy),56,7,NA,NA,NA,NA
54,11,Madonna,The Power Of Good-Bye,44,14,NA,NA,NA,NA
55,40,Terri Clark,You're Easy On The Eyes,58,7,NA,NA,NA,NA
56,56,Tim McGraw,For A Little While,64,7,NA,NA,NA,NA
57,57,Barenaked Ladies,It's All Been Done,61,4,NA,NA,NA,NA
58,58,R. Kelly,When A Woman's Fed Up,60,4,NA,NA,NA,NA
59,26,Ice Cube Featuring Mr. Short Khop,Pushin' Weight,26,12,NA,NA,NA,NA
60,54,Sara Evans,No Place That Far,54,6,NA,NA,NA,NA
61,55,OutKast, Rosa Parks,55,7,NA,NA,NA,NA
62,37,Collin Raye,Someone You Used To Know,52,9,NA,NA,NA,NA
63,63,U2,Sweetest Thing,63,7,NA,NA,NA,NA
64,51,Whitney Houston & Mariah Carey,When You Believe,72,7,NA,NA,NA,NA
65,65,John Michael Montgomery,Hold On To Me,67,7,NA,NA,NA,NA
66,66,Sugar Ray ,Every Morning,75,2,NA,NA,NA,NA
67,1,Aerosmith,I Don't Want To Miss A Thing,77,20,NA,NA,NA,NA
68,26,Aaron Hall,All The Places (I Will Kiss You),39,14,NA,NA,NA,NA
69,69,Everlast,What It's Like,69,5,NA,NA,NA,NA
70,70,Reba,Wrong Night,85,6,NA,NA,NA,NA
71,71,matchbox 20,Back 2 Good,74,4,NA,NA,NA,NA
72,62,The Wilkinsons,Fly (The Angel Song),62,6,NA,NA,NA,NA
73,33,Faith Hill,Let Me Let Go,68,7,NA,NA,NA,NA
74,72,Diamond Rio,Unbelievable,84,5,NA,NA,NA,NA
75,75,Everclear,Father Of Mine,76,7,NA,NA,NA,NA
76,NA,Boyz II Men,I Will Get There,NA,NA,NA,NA,NA,NA
77,73,Whitney Houston Feat. Faith Evans & Kelly Price,Heartbreak Hotel,73,4,NA,NA,NA,NA
78,78,Cake,Never There,79,7,NA,NA,NA,NA
79,79,Case & Joe,Faded Pictures,83,4,NA,NA,NA,NA
80,41,Dixie Chicks,Wide Open Spaces,89,20,NA,NA,NA,NA
81,65,R. Kelly Featuring Keith Murray,Home Alone,82,7,NA,NA,NA,NA
82,82,Lauryn Hill,Ex-Factor,87,2,NA,NA,NA,NA
83,75,Brandy,Angel In Disguise,78,7,NA,NA,NA,NA
84,76,Shaggy Featuring Janet,"Luv Me, Luv Me",81,5,NA,NA,NA,NA
85,85,TLC,Silly Ho,90,2,NA,NA,NA,NA
86,36,Brooks & Dunn,Husbands And Wives,80,7,NA,NA,NA,NA
87,36,Voices Of Theory,Wherever You Go,65,14,NA,NA,NA,NA
88,38,Ty Herndon,It Must Be Love,91,7,NA,NA,NA,NA
89,12,Keith Sweat Featuring Snoop Dogg,Come And Get With Me,51,13,NA,NA,NA,NA
90,69,Everything,Hooch,96,7,NA,NA,NA,NA
91,85,Hole,Celebrity Skin,95,7,NA,NA,NA,NA
92,86,Fastball,Fire Escape,97,7,NA,NA,NA,NA
93,12,TQ,Westside,71,16,NA,NA,NA,NA
94,20,Will Smith,Just The Two Of Us,92,10,NA,NA,NA,NA
95,9,Xscape,My Little Secret,93,13,NA,NA,NA,NA
96,96,Deryl Dodd,A Bitter End,100,3,NA,NA,NA,NA
97,53,Five,It's The Things You Do,70,10,NA,NA,NA,NA
98,41,Mia X Featuring Charlie Wilson,Whatcha Wanna Do?,86,7,NA,NA,NA,NA
99,95,Shae Jones,Talk Show Shhh!,99,3,NA,NA,NA,NA
100,14,Montell Jordan,I Can Do That,88,18,NA,NA,NA,NA
