rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Michael Jackson,Black Or White,NA,NA,6,NA,6WEEKS AT NO. 1,8WEEKS ON CHART
2,2,Color Me Badd,All 4 Love,3,10,NA,NA,NA,NA
3,3,Mariah Carey,Can't Let Go,4,9,NA,NA,NA,NA
4,2,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,2,17,NA,NA,NA,NA
5,5,M.C. Hammer,2 Legit 2 Quit,8,10,NA,NA,NA,NA
6,6,Nirvana,Smells Like Teen Spirit,13,6,NA,NA,NA,NA
7,7,M.C. Hammer,Addams Groove,11,6,NA,NA,NA,NA
8,8,George Michael/Elton John,Don't Let The Sun Go Down On Me,12,6,NA,NA,NA,NA
9,6,CeCe Peniston,Finally ,6,16,NA,NA,NA,NA
10,10,Marky Mark & The Funky Bunch,Wildside,10,10,NA,NA,NA,NA
11,1,P.M. Dawn,Set Adrift On Memory Bliss,5,13,NA,NA,NA,NA
12,12,Shanice,I Love Your Smile,17,8,NA,NA,NA,NA
13,13,Prince And The N.P.G.,Diamonds And Pearls,19,6,NA,NA,NA,NA
14,6,Paula Abdul,Blowing Kisses In The Wind,9,13,NA,NA,NA,NA
15,1,Michael Bolton,When A Man Loves A Woman,7,14,NA,NA,NA,NA
16,13,Genesis,No Son Of Mine,14,11,NA,NA,NA,NA
17,17,Tevin Campbell,Tell Me What You Want Me To Do,28,10,NA,NA,NA,NA
18,6,Naughty By Nature,O.P.P.,18,19,NA,NA,NA,NA
19,10,Guns N' Roses,Don't Cry,20,17,NA,NA,NA,NA
20,20,U2,Mysterious Ways,21,8,NA,NA,NA,NA
21,7,Amy Grant,That's What Love Is For,16,16,NA,NA,NA,NA
22,12,Richard Marx,Keep Coming Back,15,11,NA,NA,NA,NA
23,23,Geto Boys,Mind Playing Tricks On Me,35,15,NA,NA,NA,NA
24,24,Karyn White,The Way I Feel About You,27,7,NA,NA,NA,NA
25,22,Gloria Estefan, Live For Loving You,22,14,NA,NA,NA,NA
26,25,Jodeci,Forever My Lady,29,12,NA,NA,NA,NA
27,23,Rod Stewart,Broken Arrow,23,13,NA,NA,NA,NA
28,2,Bryan Adams,Can't Stop This Thing We Started,24,18,NA,NA,NA,NA
29,29,Angelica,Angel Baby,34,13,NA,NA,NA,NA
30,1,Prince And The N.P.G.,Cream,26,16,NA,NA,NA,NA
31,31,Keith Sweat,Keep It Comin',36,7,NA,NA,NA,NA
32,32,Heavy D & The Boyz,Is It Good To You,41,8,NA,NA,NA,NA
33,30,Lisa Stansfield,Change,30,11,NA,NA,NA,NA
34,6,Roberta Flack With Maxi Priest,Set The Night To Music,31,17,NA,NA,NA,NA
35,35,Metallica,The Unforgiven,46,6,NA,NA,NA,NA
36,32,Roxette,Spending My Time,32,12,NA,NA,NA,NA
37,33,Stacy Earl,Love Me All Up,33,9,NA,NA,NA,NA
38,38,Motley Crue,Home Sweet Home ,40,10,NA,NA,NA,NA
39,1,Mariah Carey,Emotions,38,20,NA,NA,NA,NA
40,40,Digital Underground,Kiss You Back,57,9,NA,NA,NA,NA
41,41,Guns N' Roses,Live And Let Die,64,4,NA,NA,NA,NA
42,39,The Storm,I've Got A Lot To Learn About Love,39,12,NA,NA,NA,NA
43,43,Lighter Shade Of Brown, On A Sunday Afternoon,59,7,NA,NA,NA,NA
44,37,Cher,Save Up All Your Tears,37,13,NA,NA,NA,NA
45,45,Right Said Fred,I'm Too Sexy,62,4,NA,NA,NA,NA
46,46,Icy Blu,I Wanna Be Your Girl,58,11,NA,NA,NA,NA
47,47,Boyz II Men,Uhh Ahh,63,5,NA,NA,NA,NA
48,42,Tracie Spencer,Tender Kisses,42,13,NA,NA,NA,NA
49,20,D.J. Jazzy Jeff & The Fresh Prince,Ring My Bell,49,14,NA,NA,NA,NA
50,48,Bonnie Raitt,I Can't Make You Love Me,48,8,NA,NA,NA,NA
51,51,Kid 'N Play,Ain't Gonna Hurt Nobody,54,9,NA,NA,NA,NA
52,50,Public Enemy,Can't Truss It,55,13,NA,NA,NA,NA
53,45,The Party,In My Dreams,45,9,NA,NA,NA,NA
54,47,Kym Sims,Too Blind To See It,47,9,NA,NA,NA,NA
55,52,Scorpions ,Send Me An Angel,52,10,NA,NA,NA,NA
56,53,Natural Selection,Hearts Don't Think (They Feel),53,6,NA,NA,NA,NA
57,9,Curtis Stigers,I Wonder Why,50,19,NA,NA,NA,NA
58,12,Nia Peeples,Street Of Dreams,43,14,NA,NA,NA,NA
59,59, Firehouse,All She Wrote,60,9,NA,NA,NA,NA
60,60,Mr. Big,To Be With You,72,4,NA,NA,NA,NA
61,37,Shabba Ranks (Featuring Maxi Priest),Housecall,51,12,NA,NA,NA,NA
62,62,Jodeci,Stay,78,2,NA,NA,NA,NA
63,63,Bryan Adams,There Will Never Be Another Tonight,70,4,NA,NA,NA,NA
64,45,Lita Ford,Shot Of Poison ,61,11,NA,NA,NA,NA
65,27,Van Halen,Top Of The World,56,14,NA,NA,NA,NA
66,66,M.C. Breed & D.F.C.,Ain't No Future In Yo' Fronting,69,18,NA,NA,NA,NA
67,67,Eddie Money,I'll Get By,75,4,NA,NA,NA,NA
68,66,Vanessa Williams,The Comfort Zone,66,6,NA,NA,NA,NA
69,67,Jody Watley,I Want You,67,7,NA,NA,NA,NA
70,58,The 2 Live Crew,Pop That Coochie,76,11,NA,NA,NA,NA
71,71,Ozzy Osbourne,No More Tears,71,7,NA,NA,NA,NA
72,50,C+C Music Factory Presents Zelma Davis,Just A Touch Of Love,65,10,NA,NA,NA,NA
