rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Bone Thugs-N-Harmony,Tha Crossroads,NA,NA,5,NA,5WEEKS AT NO. 1,6WEEKS ON CHART
2,1,Mariah Carey,Always Be My Baby,2,11,NA,NA,NA,NA
3,3,Tracy Chapman,Give Me One Reason,4,11,NA,NA,NA,NA
4,4,Toni Braxton, You're Makin' Me High/Let It Flow,7,2,NA,NA,NA,NA
5,1,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")",3,15,NA,NA,NA,NA
6,5,SWV,You're The One,5,9,NA,NA,NA,NA
7,2,The Tony Rich Project,Nobody Knows,6,27,NA,NA,NA,NA
8,4,Alanis Morissette,Ironic,9,14,NA,NA,NA,NA
9,8,George Michael,Fastlove,8,6,NA,NA,NA,NA
10,10,Adam Clayton & Larry Mullen,"Theme From Mission: Impossible (From ""Mission: Impossible"")",11,6,NA,NA,NA,NA
11,10,Metallica,Until It Sleeps,10,2,NA,NA,NA,NA
12,12,Jann Arden,"Insensitive (From ""Bed Of Roses"")",12,19,NA,NA,NA,NA
13,13,La Bouche,Sweet Dreams,13,12,NA,NA,NA,NA
14,14,Monica,Why I Love You So Much/Ain't Nobody,16,2,NA,NA,NA,NA
15,15,Case Featuring Foxxy Brown,"Touch Me Tease Me (From ""The Nutty Professor"")",20,6,NA,NA,NA,NA
16,16,Los Del Rio,Macarena (Bayside Boys Mix) ,19,26,NA,NA,NA,NA
17,9,Gin Blossoms,Follow You Down/Til I Hear It From You,14,19,NA,NA,NA,NA
18,13,Hootie & The Blowfish,Old Man & Me (When I Get To Heaven),15,8,NA,NA,NA,NA
19,19, Total,Kissin' You,26,7,NA,NA,NA,NA
20,20,Quad City DJ's,C'mon N' Ride It (The Train),25,14,NA,NA,NA,NA
21,10,MC Lyte Featuring Xscape,"Keep On, Keepin' On (From ""Sunset Park"")",18,14,NA,NA,NA,NA
22,22,Jodeci,Get On Up,22,5,NA,NA,NA,NA
23,2,Brandy,"Sittin' Up In My Room (From ""Waiting To Exhale"")",21,25,NA,NA,NA,NA
24,2,Everything But The Girl ,Missing,29,45,NA,NA,NA,NA
25,8,Whitney Houston & CeCe Winans,"Count On Me (From ""Waiting To Exhale"")",17,13,NA,NA,NA,NA
26,21,Color Me Badd,"The Earth, The Sun, The Rain",27,7,NA,NA,NA,NA
27,27,Robert Miles,Children,31,6,NA,NA,NA,NA
28,28,Jewel,Who Will Save Your Soul,39,3,NA,NA,NA,NA
29,5,Coolio,"1, 2, 3, 4 (Sumpin' New)",23,15,NA,NA,NA,NA
30,30,Michael Jackson,They Don't Care About Us,30,2,NA,NA,NA,NA
31,17,Junior M.A.F.I.A. Featuring The Notorious B.I.G.,Get Money,28,19,NA,NA,NA,NA
32,32,Monifah,You,32,6,NA,NA,NA,NA
33,4,R. Kelly Featuring Ronald Isley,Down Low (Nobody Has To Know),24,16,NA,NA,NA,NA
34,34,Coolio,"It's All The Way Live (Now) (From ""Eddie"")",56,3,NA,NA,NA,NA
35,20,Natalie Merchant,Wonder,34,28,NA,NA,NA,NA
36,36,112 Featuring The Notorious B.I.G.,Only You,47,3,NA,NA,NA,NA
37,37,Jars Of Clay ,Flood,37,5,NA,NA,NA,NA
38,38,Crucial Conflict,Hay,45,6,NA,NA,NA,NA
39,16,BoDeans,"Closer To Free (From ""Party Of Five"")",36,15,NA,NA,NA,NA
40,12, The Smashing Pumpkins,1979,35,19,NA,NA,NA,NA
41,6,La Bouche,Be My Lover,42,32,NA,NA,NA,NA
42,23,No Doubt,Just A Girl,33,27,NA,NA,NA,NA
43,43,Delinquent Habits,Tres Delinquentes ,46,8,NA,NA,NA,NA
44,8,Busta Rhymes,Woo-Hah!! Got You All In Check/Everything Remains Raw,38,15,NA,NA,NA,NA
45,36,Immature,Please Don't Go,44,7,NA,NA,NA,NA
46,5, Goo Goo Dolls,Name,48,36,NA,NA,NA,NA
47,19,Collective Soul,The World I Know,43,31,NA,NA,NA,NA
48,11,Joe,"All The Things (Your Man Won't Do) (From ""Don't Be A Menace..."")",41,19,NA,NA,NA,NA
49,49,Dishwalla,Counting Blue Cars,57,11,NA,NA,NA,NA
50,50,Jay-Z Featuring Foxxy Brown,Ain't No Nigga/Dead Presidents,55,11,NA,NA,NA,NA
51,51,Gloria Estefan,Reach,51,9,NA,NA,NA,NA
52,52,Billie Ray Martin,Your Loving Arms,54,19,NA,NA,NA,NA
53,9,LL Cool J,Doin It,40,15,NA,NA,NA,NA
54,33,Lost Boyz,Renee,50,13,NA,NA,NA,NA
55,NA,Natalie Merchant ,Jealousy,NA,NA,NA,NA,NA,NA
56,43,Bush," Machinehead (From ""Fear"")",52,10,NA,NA,NA,NA
57,57,Bryan Adams,The Only Thing That Looks Good On Me Is You,63,4,NA,NA,NA,NA
58,37,H-Town,"A Thin Line Between Love & Hate (From ""A Thin Line..."")",49,18,NA,NA,NA,NA
59,24,Nonchalant,5 O'Clock ,53,16,NA,NA,NA,NA
60,22,Melissa Etheridge,I Want To Come Over,60,18,NA,NA,NA,NA
61,17,Deborah Cox,Who Do U Love,58,20,NA,NA,NA,NA
62,52,Angelina,Release Me,64,13,NA,NA,NA,NA
63,63,Puff Johnson,Forever More,65,5,NA,NA,NA,NA
64,NA,2Pac Featuring K-Ci And JoJo,How Do U Want It/California Love,NA,NA,NA,NA,NA,NA
65,33,Seal,Don't Cry,59,18,NA,NA,NA,NA
66,66,Sting,You Still Touch Me,66,5,NA,NA,NA,NA
67,32,Spacehog,In The Meantime,62,11,NA,NA,NA,NA
68,68,Everything But The Girl,Wrong,68,3,NA,NA,NA,NA
69,62,Lenny Kravitz,Can't Get You Off My Mind,71,13,NA,NA,NA,NA
70,39,Lionel Richie,Don't Wanna Lose You,67,10,NA,NA,NA,NA
71,67,Faith Evans,Ain't Nobody/Kissing You,73,10,NA,NA,NA,NA
72,38,Tina Arena,Chains,69,9,NA,NA,NA,NA
73,64,Luke,"Scarred (From ""Eddie"")",75,8,NA,NA,NA,NA
74,10,D'Angelo,Lady,72,16,NA,NA,NA,NA
75,75,J'Son,I'll Never Stop Loving You,81,4,NA,NA,NA,NA
76,24,Chantay Savage,I Will Survive,70,18,NA,NA,NA,NA
77,77,Voice Of The Beehive ,Scary Kisses,77,7,NA,NA,NA,NA
78,53,"""Weird Al"" Yankovic",Amish Paradise,76,12,NA,NA,NA,NA
79,79,Men Of Vizion,House Keeper,83,3,NA,NA,NA,NA
80,55,Garbage,Only Happy When It Rains,80,15,NA,NA,NA,NA
81,NA,Cher,One By One,NA,NA,NA,NA,NA,NA
82,67,Genius/GZA Featuring Method Man,Shadowboxin',87,11,NA,NA,NA,NA
83,79,Brooks & Dunn,My Maria,79,8,NA,NA,NA,NA
84,72,Kris Kross,Live And Die For Hip Hop,86,8,NA,NA,NA,NA
85,85, Everclear,Heartspark Dollarsign,85,5,NA,NA,NA,NA
86,74,Artie The 1 Man Party,Esa Nena Linda,94,13,NA,NA,NA,NA
87,87,Kristine W,One More Try,96,3,NA,NA,NA,NA
88,30,Ace Of Base,Lucky Love,82,17,NA,NA,NA,NA
89,62,Horace Brown,One For The Money,88,12,NA,NA,NA,NA
90,90,Jordan Hill,For The Love Of You,90,2,NA,NA,NA,NA
91,50,Xscape Featuring MC Lyte,Do You Want To/Can't Hang,91,15,NA,NA,NA,NA
92,82,Geto Boys Featuring Flaj,The World Is A Ghetto,92,7,NA,NA,NA,NA
93,73,Planet Soul Featuring Brenda Dee,Feel The Music,97,8,NA,NA,NA,NA
94,90,Master P,Mr. Ice Cream Man,NA,6,NA,NA,NA,NA
95,72,Livin' Joy,Dreamer,NA,18,NA,NA,NA,NA
96,72,Art N' Soul,Ever Since You Went Away,78,14,NA,NA,NA,NA
97,87,Gravity Kills,"Guilty (From ""Seven"")",98,10,NA,NA,NA,NA
98,NA,Amber ,This Is Your Night,NA,NA,NA,NA,NA,NA
99,93, The Isley Brothers,"Let's Lay Together (From ""Don't Be A Menace..."")",95,5,NA,NA,NA,NA
100,68,Quincy Jones Feat. Babyface & Tamia With Portrai,Slow Jams,93,9,NA,NA,NA,NA
