rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Sisqo,Incomplete,NA,NA,2,NA,2 WEEKS AT NO. 1,9WEEKS ON CHART
2,1,matchbox twenty,Bent,2,17,NA,NA,NA,NA
3,3,Destiny's Child,"Jumpin', Jumpin'",4,15,NA,NA,NA,NA
4,1,'N Sync ,It's Gonna Be Me,3,16,NA,NA,NA,NA
5,5,Janet,Doesn't Really Matter,10,10,NA,NA,NA,NA
6,1,Aaliyah,Try Again,5,23,NA,NA,NA,NA
7,6,Nine Days ,Absolutely (Story Of A Girl),8,16,NA,NA,NA,NA
8,4,Joe,I Wanna Know,6,34,NA,NA,NA,NA
9,1,Vertical Horizon,Everything You Want,7,31,NA,NA,NA,NA
10,10,Ruff Endz,No More,12,8,NA,NA,NA,NA
11,11,LeAnn Rimes,I Need You,11,13,NA,NA,NA,NA
12,7,Creed,Higher,9,42,NA,NA,NA,NA
13,2,Toni Braxton,He Wasn't Man Enough,13,23,NA,NA,NA,NA
14,14,3 Doors Down,Kryptonite ,18,20,NA,NA,NA,NA
15,15,Nelly,(Hot S**t) Country Grammar,17,17,NA,NA,NA,NA
16,13,BBMak,Back Here,15,17,NA,NA,NA,NA
17,11,Jagged Edge,Let's Get Married,14,16,NA,NA,NA,NA
18,18,Sting Featuring Cheb Mami,Desert Rose,19,15,NA,NA,NA,NA
19,19,Next,Wifey,20,13,NA,NA,NA,NA
20,7,P!nk,There You Go,16,25,NA,NA,NA,NA
21,21,Jessica Simpson,I Think I'm In Love With You,21,8,NA,NA,NA,NA
22,2,Faith Hill,Breathe,23,42,NA,NA,NA,NA
23,23,Madonna,Music,41,2,NA,NA,NA,NA
24,24,Everclear,Wonderful,25,7,NA,NA,NA,NA
25,2,Marc Anthony,You Sang To Me,22,26,NA,NA,NA,NA
26,26,Son By Four,Purest Of Pain (A Puro Dolor),37,20,NA,NA,NA,NA
27,27,Jo Dee Messina,That's The Way,30,9,NA,NA,NA,NA
28,26,Da Brat Featuring Tyrese,What'Chu Like,26,12,NA,NA,NA,NA
29,3,Christina Aguilera ,I Turn To You,29,19,NA,NA,NA,NA
30,30,Lonestar,What About Now,34,11,NA,NA,NA,NA
31,23,Avant,Separated,31,17,NA,NA,NA,NA
32,23,Dr. Dre Featuring Snoop Dogg,The Next Episode,27,13,NA,NA,NA,NA
33,18,Jay-Z Featuring UGK,Big Pimpin' ,35,18,NA,NA,NA,NA
34,24,Mandy Moore,I Wanna Be With You,24,10,NA,NA,NA,NA
35,35,SoulDecision Featuring Thrust,Faded,43,7,NA,NA,NA,NA
36,32,Lee Ann Womack ,I Hope You Dance,33,15,NA,NA,NA,NA
37,32,Lara Fabian,I Will Love Again,32,11,NA,NA,NA,NA
38,38,Rascal Flatts,Prayin' For Daylight,38,16,NA,NA,NA,NA
39,39,Alan Jackson,It Must Be Love,39,9,NA,NA,NA,NA
40,40,Lil' Zane Featuring 112,Callin' Me,57,4,NA,NA,NA,NA
41,41,Britney Spears,Lucky,61,2,NA,NA,NA,NA
42,42,Toni Braxton,Just Be A Man About It,51,4,NA,NA,NA,NA
43,1,Santana Featuring Rob Thomas,Smooth,36,56,NA,NA,NA,NA
44,44,Billy Gilman,One Voice,44,10,NA,NA,NA,NA
45,45,Christina Aguilera,Come On Over Baby (All I Want Is You),47,3,NA,NA,NA,NA
46,5,Macy Gray,I Try,40,27,NA,NA,NA,NA
47,47,Ideal Featuring Lil' Mo,Whatever,48,11,NA,NA,NA,NA
48,NA,Lil Bow Wow Featuring Xscape,Bounce With Me,NA,NA,NA,NA,NA,NA
49,29,Donell Jones,Where I Wanna Be,42,18,NA,NA,NA,NA
50,1,Lonestar,Amazed,45,55,NA,NA,NA,NA
51,NA,98 Degrees,Give Me Just One Night (Una Noche),NA,NA,NA,NA,NA,NA
52,52,SHeDAISY,I Will...But,59,6,NA,NA,NA,NA
